,GEOID,FP_nearest,FP_tt,FP_tt_3
1175,36005006700,81604d1b-23ab-45d5-925b-895d29aeaa60,2.95,3.6
1176,36005006900,229562d4-6465-46dc-b5a5-ccfe353628bf,1.89,3.66
1177,36005003100,4295f164-dceb-4b0f-849c-ee85c376f152,8.83,9.75
1178,36005038304,f57184e9-b5c0-45d6-904b-872afc68be91,2.81,4.31
1179,36005036502,b93b3d1b-5d0f-4d08-be21-4807dbe1fc44,2.13,3.83
1180,36005036700,b93b3d1b-5d0f-4d08-be21-4807dbe1fc44,3.47,5.33
1181,36005002001,28869e3b-94da-4cac-8ab0-1651e1c2c69f,5.92,10.88
1182,36005002400,28869e3b-94da-4cac-8ab0-1651e1c2c69f,9.52,12.78
1183,36005007700,de2a43c0-5e9e-4ffa-8a9d-7c26438d8259,0.95,1.46
1184,36061023000,f56daf44-cf50-4a6f-a274-9f352cad2e58,1.4,2.44
1185,36061023200,f56daf44-cf50-4a6f-a274-9f352cad2e58,3.38,4.73
1186,36005043502,695f98dc-d577-4b92-a7be-61a7bb7ff742,12.44,12.82
1187,36005043503,c78262b3-7d22-4056-9f1b-8712dbc3499b,23.15,27.26
1188,36005022401,0c59a8e6-4f17-40a8-ae38-1c456063ecc8,2.78,2.83
1189,36005023000,2849c218-b4bf-4b3b-b687-20b141657c54,5.23,5.67
1190,36081095400,a3425cdc-0c6d-4728-9b57-a6e4b4fe9b9b,14.74,17.13
1191,36081096400,c35dd342-b115-43a7-852a-49ce7154b553,9.86,13.86
1192,36061020901,61662bb7-dfa4-454a-ac6c-ba38eea72ea8,2.4,3.17
1193,36061025700,54da534e-e49c-4ada-98ec-b46e4ca27b4f,2.6,5.24
1194,36061019701,e83d5387-555b-400f-8d05-97370ff9772c,1.18,2.85
1195,36061020102,b9759478-250d-4703-976b-34ff098e865a,2.46,3.04
1196,36005015500,8c947a69-e47c-4938-8d9c-b4ae044d34f8,4.03,5.41
1197,36005038500,3d215ce9-3f1c-417a-a9cf-de9b2fc9ec38,2.26,2.74
1198,36005039500,4cece235-7ae4-4d17-ad8d-71f4fdfac6ac,1.54,2.33
1199,36005028300,13767334-2141-4a33-909a-482eb7a62adf,4.66,6.64
1200,36005028500,c78262b3-7d22-4056-9f1b-8712dbc3499b,5.45,10.91
1201,36061006600,7daf1960-76a2-4bf5-9d4a-c9ecff9f7b80,4.18,4.95
1202,36061005600,e5d04297-3482-46bc-ab8b-5cc59270a833,5.01,6.16
1203,36061007400,5501c1e1-218e-4a4d-8d2f-0b0e127ca0b3,3.28,4.73
1204,36081009100,40c8b589-a16c-4e32-82d2-9d40abcc6975,6.22,11.16
1205,36061015200,54dad5a8-9a1e-4849-b344-c7c69b64b14b,6.06,9.56
1206,36081033100,ad910865-8865-42b8-9fd2-af81ad504fdd,15.84,19.6
1207,36081076901,6727e075-ca10-4625-aec3-aca3090b8b8c,6.8,15.01
1208,36081076902,6727e075-ca10-4625-aec3-aca3090b8b8c,2.35,15.71
1209,36081029900,4d90a69e-8150-49ad-9f4e-c93f0dc93048,11.41,12.48
1210,36081031700,f382395a-f3a8-4d2c-a7a4-db3f1dfd99ca,13.58,17.23
1211,36061002500,86f885e0-d3ef-4621-a596-4f7d20e0473a,9.53,9.94
1212,36005027401,e4f7bb24-f8b3-4051-8363-d2ba697ffa0b,23.78,24.9
1213,36005027402,e4f7bb24-f8b3-4051-8363-d2ba697ffa0b,23.71,26.62
1214,36081071100,be2885cd-5fa1-4a2a-8412-e977c8eab26c,0.81,7.17
1215,36081071306,6a016ce6-f091-4d3c-b4de-7e5a9882042d,2.83,6.16
1216,36061016700,42e98c8c-4f72-4c35-9629-4243437f790f,3.87,4.76
1217,36081059200,af02c2c1-24a6-4188-8d94-f4dd960a8a60,13.17,16.05
1218,36081062200,af02c2c1-24a6-4188-8d94-f4dd960a8a60,2.29,14.98
1219,36081000104,0916ea2f-41f3-495c-8dea-e7ef68b62df7,10.3,12.53
1220,36081063800,10e15817-7250-4e6b-a069-817c08c9fd1e,3.45,10.02
1221,36081129103,f8be521d-a1fe-45c7-a63b-8f7c9eda5838,26.06,27.17
1222,36061023300,5a0a2998-7f71-4259-aef4-a49af871267e,2.92,4.36
1223,36061023700,98639916-f85b-4c8f-a535-da4b192d906c,3.81,4.81
1224,36005041400,b92888b5-5e41-45df-b4fa-3a888fccbee0,9.06,12.08
1225,36005041800,1dbf9307-1444-4362-9208-5b0b36d79c95,6.44,8.24
1226,36081053501,fd16e847-5540-41e3-858a-15e57043404c,18.57,23.3
1227,36081052500,fd16e847-5540-41e3-858a-15e57043404c,19.73,23.56
1228,36081059502,fd16e847-5540-41e3-858a-15e57043404c,14.99,20.01
1229,36005016500,9fd87182-3e4d-412e-bd7d-c30b618a4c2d,1.58,2.96
1230,36005016700,9fd87182-3e4d-412e-bd7d-c30b618a4c2d,2.87,4.05
1231,36081002500,27a748a6-f1a6-40bd-a36d-84c2685dc4c5,4.72,7.97
1232,36061021400,cfeea42d-acbf-45ff-839a-17f37a720034,2.37,3.79
1233,36061023600,929c1e8b-07a7-4cc4-9a1e-2118020c5b9b,2.39,7.53
1234,36005041100,ab784f4c-7be6-41d0-b539-0024a8dfdb1f,6.99,8.09
1235,36005041300,ab784f4c-7be6-41d0-b539-0024a8dfdb1f,5.09,6.76
1236,36005030202,e4f7bb24-f8b3-4051-8363-d2ba697ffa0b,18.85,23.54
1237,36005046205,f8f47581-ae82-4afa-8de5-93a82b2b41c7,16.92,18.08
1238,36081156700,7df2e969-f788-4163-9483-8c31c88a3d5e,27.37,30.7
1239,36081157101,7df2e969-f788-4163-9483-8c31c88a3d5e,29.87,32.53
1240,36081157102,7df2e969-f788-4163-9483-8c31c88a3d5e,22.04,24.94
1241,36005043501,695f98dc-d577-4b92-a7be-61a7bb7ff742,6.3,7.1
1242,36005045101,99162200-f5bb-47e6-bdeb-a9d632e55052,12.71,13.18
1243,36005028400,c7b51cc1-d22e-452c-8754-705376ab4032,5.31,10.36
1244,36081000701,0916ea2f-41f3-495c-8dea-e7ef68b62df7,12.45,17.38
1245,36081001901,0916ea2f-41f3-495c-8dea-e7ef68b62df7,4.94,9.21
1246,36061012902,f6bd5c1c-640d-4fe2-9d1b-394298581a8f,6.86,8.4
1247,36061013501,4cdd6b87-dbed-4219-ae96-8352a3d842e5,3.92,6.82
1248,36061013502,4cdd6b87-dbed-4219-ae96-8352a3d842e5,3.01,4.13
1249,36005014500,adf6a0e5-5935-4f7c-891b-4938786c5ea1,1.55,2.64
1250,36005014701,0c529d88-9305-4fd1-a85a-e1504cf33c15,2.76,4.62
1251,36081001903,0916ea2f-41f3-495c-8dea-e7ef68b62df7,5.08,8.09
1252,36081003301,16b94115-d084-4203-be92-aa654b1b3887,0.77,3.09
1253,36061011500,066878f7-6c5d-44d7-b071-9141587cb154,0.88,2.18
1254,36081008800,85fd2d7c-7431-4800-862d-8c105bbd73fc,15.1,16.69
1255,36081006202,513278e2-38d8-4ff7-b409-7bdb8410dd3c,15.8,18.62
1256,36061015900,b7e0e770-86ea-49fb-9221-40656b44ddbb,1.72,1.92
1257,36061016300,42e98c8c-4f72-4c35-9629-4243437f790f,2.72,3.95
1258,36085000300,1aebac20-1b0c-44b1-ae1f-cd31fc844459,3.57,6.82
1259,36085000600,0b81b666-54bd-4bd2-ba7a-3c16c0b15474,16.55,18.5
1260,36085000700,775595ad-bf2c-49bb-b95a-a96ec8a28f97,1.57,3.45
1261,36085000800,0b81b666-54bd-4bd2-ba7a-3c16c0b15474,16.33,17.32
1262,36085000900,775595ad-bf2c-49bb-b95a-a96ec8a28f97,4.62,5.84
1263,36085001100,dba9890f-cb15-498b-ae53-dce4f4ef7642,3.22,5.31
1264,36085001700,dba9890f-cb15-498b-ae53-dce4f4ef7642,4.98,5.93
1265,36085002001,93e07152-1802-4f6d-b623-381e853babf5,16.5,17.15
1266,36085002100,0dad9ef7-f7c3-463c-9e1c-dc8d9c501b4e,1.56,2.8
1267,36085002700,20b87f66-d5a0-4b59-b1da-c20152b12522,2.62,3.18
1268,36085002900,72d2eeca-8d88-4c53-8066-a08d589e5fbb,2.68,3.25
1269,36085003300,1b0c1e68-1ed2-41ae-ad99-19e7f6aa91fd,3.83,7.08
1270,36085003600,d2069db2-2a82-40fb-b08c-87b8e38c1889,8.57,11.09
1271,36085003900,1b0c1e68-1ed2-41ae-ad99-19e7f6aa91fd,11.31,14.24
1272,36085004001,0b81b666-54bd-4bd2-ba7a-3c16c0b15474,4.3,5.38
1273,36085004002,d2069db2-2a82-40fb-b08c-87b8e38c1889,3.96,7.04
1274,36085004003,d2069db2-2a82-40fb-b08c-87b8e38c1889,1.93,5.17
1275,36085004004,d2069db2-2a82-40fb-b08c-87b8e38c1889,9.12,9.88
1276,36085004700,83018ad7-db19-4fbc-a0c8-b237d8aadff1,14.11,14.39
1277,36085005000,3f567964-bab8-4c2f-96d6-642d30d22ae6,6.88,10.19
1278,36085005902,23220034-c5af-4fd6-b657-c19a3f143791,10.08,12.8
1279,36085006400,d3edf719-adf0-4106-b048-d4a65828dd01,3.45,3.76
1280,36085006700,de776347-ce44-41c4-a103-0be040c1ed6c,8.27,13.81
1281,36085007001,7040ff9e-002f-4b9a-b7c0-8770dc3e46c5,5.9,8.36
1282,36085007002,d3edf719-adf0-4106-b048-d4a65828dd01,10.9,11.81
1283,36085007400,93e07152-1802-4f6d-b623-381e853babf5,12.19,13.23
1284,36085008100,8b577e52-bebc-4b5b-b1c9-390d6a3fb1eb,7.9,9.54
1285,36085009601,3f567964-bab8-4c2f-96d6-642d30d22ae6,11.73,12.12
1286,36085009602,05914e2f-073d-401b-8a99-89a61878fa6a,7.52,11.29
1287,36085009701,de776347-ce44-41c4-a103-0be040c1ed6c,9.92,10.36
1288,36085009702,de776347-ce44-41c4-a103-0be040c1ed6c,13.2,16.76
1289,36085010500,de776347-ce44-41c4-a103-0be040c1ed6c,4.06,6.83
1290,36085011201,f9d7c4d0-dea9-463f-8dcd-2d89b10d1c66,9.11,10.39
1291,36085011203,5657b406-4501-442a-9b71-d20701c04c20,2.37,13.66
1292,36085011401,05914e2f-073d-401b-8a99-89a61878fa6a,4.01,12.23
1293,36085011402,05914e2f-073d-401b-8a99-89a61878fa6a,11.22,16.12
1294,36085012100,de776347-ce44-41c4-a103-0be040c1ed6c,10.9,13.81
1295,36085012200,05914e2f-073d-401b-8a99-89a61878fa6a,18.4,21.36
1296,36085012805,7335ebdb-68b0-43bd-8bff-07d2009de5e1,23.27,38.07
1297,36085012806,7335ebdb-68b0-43bd-8bff-07d2009de5e1,12.5,27.76
1298,36085013301,3374cda0-2ed3-4037-928b-486bf17d8f36,0.97,3.94
1299,36085013302,8c7716e9-849e-4b35-be77-14eb89722992,5.84,6.57
1300,36085013400,7335ebdb-68b0-43bd-8bff-07d2009de5e1,22.91,27.1
1301,36085014607,843d1313-1ed3-47f0-a622-41c917d48d3a,25.79,57.96
1302,36085014608,843d1313-1ed3-47f0-a622-41c917d48d3a,28.08,55.43
1303,36085015100,8b314e4d-bdf2-4b4c-a871-a63bc9e3e8ca,12.16,17.03
1304,36085015400,843d1313-1ed3-47f0-a622-41c917d48d3a,37.21,44.53
1305,36085015601,843d1313-1ed3-47f0-a622-41c917d48d3a,7.5,53.5
1306,36085015602,843d1313-1ed3-47f0-a622-41c917d48d3a,5.71,48.7
1307,36085015603,843d1313-1ed3-47f0-a622-41c917d48d3a,14.71,55.79
1308,36085016901,83018ad7-db19-4fbc-a0c8-b237d8aadff1,22.27,24.14
1309,36085017005,843d1313-1ed3-47f0-a622-41c917d48d3a,23.09,44.77
1310,36085017007,843d1313-1ed3-47f0-a622-41c917d48d3a,41.57,60.11
1311,36085017009,9afdf484-1cdd-4911-b2bf-5273f75e13cd,33.13,44.65
1312,36085017011,843d1313-1ed3-47f0-a622-41c917d48d3a,14.05,55.23
1313,36085017012,843d1313-1ed3-47f0-a622-41c917d48d3a,24.45,56.48
1314,36085017013,9afdf484-1cdd-4911-b2bf-5273f75e13cd,43.08,53.33
1315,36085017014,9afdf484-1cdd-4911-b2bf-5273f75e13cd,38.36,48.37
1316,36085017015,843d1313-1ed3-47f0-a622-41c917d48d3a,30.07,53.11
1317,36085017300,e381bfda-5bb4-47bf-b58c-1e6a0faef374,17.86,25.91
1318,36085017600,843d1313-1ed3-47f0-a622-41c917d48d3a,22.87,45.2
1319,36085017701,83018ad7-db19-4fbc-a0c8-b237d8aadff1,14.84,17.6
1320,36085017702,83018ad7-db19-4fbc-a0c8-b237d8aadff1,11.3,12.71
1321,36085018100,e381bfda-5bb4-47bf-b58c-1e6a0faef374,10.67,23.17
1322,36085018701,29d6ada0-382d-482d-9dd0-f41a18399f47,16.05,21.3
1323,36085018703,e381bfda-5bb4-47bf-b58c-1e6a0faef374,12.84,22.11
1324,36085018704,e381bfda-5bb4-47bf-b58c-1e6a0faef374,14.36,23.85
1325,36085018901,29d6ada0-382d-482d-9dd0-f41a18399f47,1.66,13.51
1326,36085018902,29d6ada0-382d-482d-9dd0-f41a18399f47,10.54,16.22
1327,36085019700,29d6ada0-382d-482d-9dd0-f41a18399f47,10.54,15.88
1328,36085020100,8b314e4d-bdf2-4b4c-a871-a63bc9e3e8ca,4.01,9.96
1329,36085020701,29031879-e170-45f1-8ff3-422879d01cbc,6.32,6.45
1330,36085020702,4dddff35-7784-4b17-97e2-6e6646da1481,2.93,3.53
1331,36085020804,9afdf484-1cdd-4911-b2bf-5273f75e13cd,20.61,38.19
1332,36085020805,9afdf484-1cdd-4911-b2bf-5273f75e13cd,29.89,49.46
1333,36085020806,9afdf484-1cdd-4911-b2bf-5273f75e13cd,34.09,48.99
1334,36085022300,ebaadcee-b45d-4b0e-9643-17cb47a610b4,6.63,10.11
1335,36085022601,9afdf484-1cdd-4911-b2bf-5273f75e13cd,9.32,26.76
1336,36085022602,9afdf484-1cdd-4911-b2bf-5273f75e13cd,25.95,35.18
1337,36085022801,9afdf484-1cdd-4911-b2bf-5273f75e13cd,59.22,66.33
1338,36085023100,62a45728-040b-41f5-8cf4-4e6dc309828a,4.82,6.84
1339,36085023900,ebaadcee-b45d-4b0e-9643-17cb47a610b4,12.59,13.88
1340,36085024401,5b4ed393-fe7d-4b53-8124-606db714f91b,6.57,9.04
1341,36085024402,5b4ed393-fe7d-4b53-8124-606db714f91b,10.47,14.7
1342,36085024800,5b4ed393-fe7d-4b53-8124-606db714f91b,8.67,10.29
1343,36085025100,29d6ada0-382d-482d-9dd0-f41a18399f47,10.67,14.94
1344,36085027301,da0a73b5-601e-4efd-8fb0-93d6f157cb08,13.44,17.7
1345,36085027302,e381bfda-5bb4-47bf-b58c-1e6a0faef374,13.9,21.21
1346,36085027702,da0a73b5-601e-4efd-8fb0-93d6f157cb08,43.95,47.63
1347,36085027704,da0a73b5-601e-4efd-8fb0-93d6f157cb08,31.54,34.98
1348,36085027705,da0a73b5-601e-4efd-8fb0-93d6f157cb08,30.6,34.35
1349,36085027706,da0a73b5-601e-4efd-8fb0-93d6f157cb08,28.01,32.02
1350,36085027900,e381bfda-5bb4-47bf-b58c-1e6a0faef374,39.06,47.66
1351,36085029102,7f1edf09-4d0d-4be9-a366-1bf0adcca30d,35.06,42.03
1352,36085029104,7f1edf09-4d0d-4be9-a366-1bf0adcca30d,6.45,15.53
1353,36085029105,7f1edf09-4d0d-4be9-a366-1bf0adcca30d,16.02,25.55
1354,36085030301,7f1edf09-4d0d-4be9-a366-1bf0adcca30d,12.33,15.63
1355,36085030302,62a45728-040b-41f5-8cf4-4e6dc309828a,11.93,13.79
1356,36085031901,59d62297-2914-476a-b496-3b0cdca60f51,3.74,3.86
1357,36085031902,2ec7d457-57cf-495e-979d-5025965b5212,2.32,6.22
1358,36085032300,577030c3-d950-437c-8442-42d23cbd28d6,15.35,16.49
1359,36085990100,a22828c6-3832-4aac-815d-3400c4b79505,38.2,38.94
1360,36047000100,5a94845c-3952-429c-aafc-735836a496eb,4.71,8.04
1361,36047000200,370e80c9-6df4-4ef1-8b15-96d3e2cf7212,5.18,6.7
1362,36047000301,5a94845c-3952-429c-aafc-735836a496eb,4.24,5.98
1363,36047000501,5a94845c-3952-429c-aafc-735836a496eb,2.13,3.39
1364,36047000502,d3c118b3-28c5-4c51-8661-30cb99c2beeb,0.66,2.42
1365,36047000700,d3c118b3-28c5-4c51-8661-30cb99c2beeb,5.97,6.75
1366,36047000900,6568870c-e965-4434-9dee-169d7f22fa5a,1.66,3.25
1367,36047001100,570c11b0-80aa-4c6e-b58a-61663552599d,1.28,3.68
1368,36047001501,1db15622-0655-47f3-ad77-60590b3fece3,4.3,8.07
1369,36047001502,570c11b0-80aa-4c6e-b58a-61663552599d,5.44,7.46
1370,36047001801,19942f8b-27f1-4ee6-9cf4-25d57abdb625,18.08,19.48
1371,36047001802,22a2afb1-308b-4083-be89-c7d5902a8b2f,11.37,12.42
1372,36047001803,510d2824-47bd-47b4-84a1-a87ed25f5155,7.61,10.19
1373,36047001804,a7607409-50ea-4ae0-8f3d-9b48256da630,11.08,12.62
1374,36047002000,510d2824-47bd-47b4-84a1-a87ed25f5155,2.69,5.27
1375,36047002200,510d2824-47bd-47b4-84a1-a87ed25f5155,7.18,8.82
1376,36047002300,1db15622-0655-47f3-ad77-60590b3fece3,1.19,8.42
1377,36047002901,1db15622-0655-47f3-ad77-60590b3fece3,7.91,11.63
1378,36047003000,a7607409-50ea-4ae0-8f3d-9b48256da630,7.62,9.46
1379,36047003101,85beb594-b991-4b53-991b-bbd067303861,7.68,9.46
1380,36047003102,f28fe34c-060e-4238-94c6-b56ba1f029dc,9.19,9.51
1381,36047003300,85beb594-b991-4b53-991b-bbd067303861,3.86,5.17
1382,36047003400,23717c9d-079f-48ae-86cd-c26078cf1a0c,12.81,13.94
1383,36047003500,f28fe34c-060e-4238-94c6-b56ba1f029dc,1.2,2.8
1384,36047003600,23717c9d-079f-48ae-86cd-c26078cf1a0c,6.21,9.02
1385,36047003700,ef7032d0-8660-4558-b258-033e06a9295f,5.46,6.09
1386,36047003800,23717c9d-079f-48ae-86cd-c26078cf1a0c,11.15,14.26
1387,36047003900,506a1dae-8c62-41e4-bd57-4fbce4975293,1.41,2.66
1388,36047004100,506a1dae-8c62-41e4-bd57-4fbce4975293,4.69,5.71
1389,36047004300,ef7032d0-8660-4558-b258-033e06a9295f,2.8,5.59
1390,36047004400,23717c9d-079f-48ae-86cd-c26078cf1a0c,11.37,15.51
1391,36047004500,6568870c-e965-4434-9dee-169d7f22fa5a,7.15,8.39
1392,36047004600,23717c9d-079f-48ae-86cd-c26078cf1a0c,14.09,18.62
1393,36047004700,f33a7626-2613-47a9-9cfe-c9c54980a6c5,9.82,12.0
1394,36047004900,f33a7626-2613-47a9-9cfe-c9c54980a6c5,10.35,10.86
1395,36047005000,23717c9d-079f-48ae-86cd-c26078cf1a0c,17.9,22.46
1396,36047005201,23717c9d-079f-48ae-86cd-c26078cf1a0c,21.17,25.7
1397,36047005202,23717c9d-079f-48ae-86cd-c26078cf1a0c,24.33,28.83
1398,36047005301,13276cde-2eeb-4ed3-bb0b-c2ba26c09fcb,3.62,9.83
1399,36047005302,19942f8b-27f1-4ee6-9cf4-25d57abdb625,8.9,13.26
1400,36047005303,13276cde-2eeb-4ed3-bb0b-c2ba26c09fcb,6.91,9.03
1401,36047005400,23717c9d-079f-48ae-86cd-c26078cf1a0c,25.37,29.7
1402,36047005601,23717c9d-079f-48ae-86cd-c26078cf1a0c,28.17,32.47
1403,36047005602,23717c9d-079f-48ae-86cd-c26078cf1a0c,31.23,35.42
1404,36047005800,23717c9d-079f-48ae-86cd-c26078cf1a0c,21.07,25.26
1405,36047006000,23717c9d-079f-48ae-86cd-c26078cf1a0c,16.68,20.97
1406,36047006200,23717c9d-079f-48ae-86cd-c26078cf1a0c,12.32,16.67
1407,36047006400,23717c9d-079f-48ae-86cd-c26078cf1a0c,6.16,10.67
1408,36047006500,f33a7626-2613-47a9-9cfe-c9c54980a6c5,6.36,9.82
1409,36047006600,23717c9d-079f-48ae-86cd-c26078cf1a0c,1.66,6.24
1410,36047006700,f33a7626-2613-47a9-9cfe-c9c54980a6c5,7.85,11.47
1411,36047006800,23717c9d-079f-48ae-86cd-c26078cf1a0c,3.88,4.82
1412,36047006901,ef7032d0-8660-4558-b258-033e06a9295f,6.08,8.64
1413,36047006902,ef7032d0-8660-4558-b258-033e06a9295f,8.71,11.2
1414,36047007000,a7607409-50ea-4ae0-8f3d-9b48256da630,2.62,5.85
1415,36047007100,506a1dae-8c62-41e4-bd57-4fbce4975293,6.1,8.44
1416,36047007200,a7607409-50ea-4ae0-8f3d-9b48256da630,5.69,6.65
1417,36047007400,6c16e690-48d8-42f7-aaca-56cdd0046a9c,4.24,6.0
1418,36047007600,510d2824-47bd-47b4-84a1-a87ed25f5155,3.87,5.46
1419,36047007800,40599d06-ed05-46cb-9217-380b39261ebc,3.78,4.65
1420,36047008000,370e80c9-6df4-4ef1-8b15-96d3e2cf7212,3.73,5.41
1421,36047008200,7eda7e62-c7c5-46f1-baff-b98c7e643c34,2.98,4.19
1422,36047008400,22a2afb1-308b-4083-be89-c7d5902a8b2f,2.82,6.05
1423,36047008500,19942f8b-27f1-4ee6-9cf4-25d57abdb625,2.22,6.92
1424,36047008600,7eda7e62-c7c5-46f1-baff-b98c7e643c34,4.69,6.42
1425,36047008800,7eda7e62-c7c5-46f1-baff-b98c7e643c34,4.24,7.03
1426,36047009001,c33b6320-8c60-47f5-86f6-3badbe8f2a79,8.12,8.73
1427,36047009002,c33b6320-8c60-47f5-86f6-3badbe8f2a79,6.18,10.19
1428,36047009201,c33b6320-8c60-47f5-86f6-3badbe8f2a79,6.18,8.45
1429,36047009202,c33b6320-8c60-47f5-86f6-3badbe8f2a79,3.3,9.51
1430,36047009401,c33b6320-8c60-47f5-86f6-3badbe8f2a79,6.16,8.41
1431,36047009402,c33b6320-8c60-47f5-86f6-3badbe8f2a79,3.28,9.28
1432,36047009600,40599d06-ed05-46cb-9217-380b39261ebc,5.05,7.13
1433,36047009800,40599d06-ed05-46cb-9217-380b39261ebc,2.35,8.05
1434,36047010000,40599d06-ed05-46cb-9217-380b39261ebc,4.61,6.04
1435,36047010200,b32edf31-4772-42c8-b40d-7ae9e50c5cba,2.75,4.14
1436,36047010401,b32edf31-4772-42c8-b40d-7ae9e50c5cba,5.29,6.26
1437,36047010402,dd1b44ff-e748-4a9e-8249-67b3e3d05fe1,7.9,8.75
1438,36047010601,40599d06-ed05-46cb-9217-380b39261ebc,8.13,8.55
1439,36047010602,40599d06-ed05-46cb-9217-380b39261ebc,10.42,10.69
1440,36047010801,40599d06-ed05-46cb-9217-380b39261ebc,7.08,9.71
1441,36047010802,c33b6320-8c60-47f5-86f6-3badbe8f2a79,6.64,10.91
1442,36047011000,c33b6320-8c60-47f5-86f6-3badbe8f2a79,5.99,13.37
1443,36047011200,c33b6320-8c60-47f5-86f6-3badbe8f2a79,1.94,12.1
1444,36047011400,c33b6320-8c60-47f5-86f6-3badbe8f2a79,5.04,12.54
1445,36047011600,c33b6320-8c60-47f5-86f6-3badbe8f2a79,11.91,12.04
1446,36047011800,dd1b44ff-e748-4a9e-8249-67b3e3d05fe1,3.03,5.11
1447,36047011901,4d56dc1c-d4e3-4dce-8923-267b49154075,5.42,9.82
1448,36047011902,19942f8b-27f1-4ee6-9cf4-25d57abdb625,11.84,13.92
1449,36047012000,dd1b44ff-e748-4a9e-8249-67b3e3d05fe1,4.2,7.43
1450,36047012100,97ab67f6-61b4-4afc-a7a3-000b97825df8,8.57,13.05
1451,36047012200,6c16e690-48d8-42f7-aaca-56cdd0046a9c,3.17,4.41
1452,36047012600,bb1a1536-fd5a-43b7-9a01-d5d846bdaaa6,2.21,4.27
1453,36047012700,506a1dae-8c62-41e4-bd57-4fbce4975293,4.17,5.62
1454,36047012801,dd1b44ff-e748-4a9e-8249-67b3e3d05fe1,6.17,8.87
1455,36047012901,3525cf57-2075-45ec-9d9a-e699f610845c,3.74,4.93
1456,36047012902,3525cf57-2075-45ec-9d9a-e699f610845c,2.07,3.94
1457,36047013000,bb1a1536-fd5a-43b7-9a01-d5d846bdaaa6,3.18,5.01
1458,36047013100,0e7aebe0-962f-4766-accc-af1d10b4bbe9,3.61,3.9
1459,36047013200,dd1b44ff-e748-4a9e-8249-67b3e3d05fe1,10.42,12.11
1460,36047013300,4d56dc1c-d4e3-4dce-8923-267b49154075,4.96,7.0
1461,36047013400,bb1a1536-fd5a-43b7-9a01-d5d846bdaaa6,7.73,8.97
1462,36047013500,97ab67f6-61b4-4afc-a7a3-000b97825df8,4.89,8.12
1463,36047013600,23717c9d-079f-48ae-86cd-c26078cf1a0c,9.29,11.92
1464,36047013700,97ab67f6-61b4-4afc-a7a3-000b97825df8,2.08,9.87
1465,36047013800,23717c9d-079f-48ae-86cd-c26078cf1a0c,12.23,15.77
1466,36047013900,97ab67f6-61b4-4afc-a7a3-000b97825df8,4.53,13.43
1467,36047014000,23717c9d-079f-48ae-86cd-c26078cf1a0c,18.9,20.48
1468,36047014101,97ab67f6-61b4-4afc-a7a3-000b97825df8,7.48,16.49
1469,36047014200,23717c9d-079f-48ae-86cd-c26078cf1a0c,15.45,18.3
1470,36047014700,97ab67f6-61b4-4afc-a7a3-000b97825df8,15.75,19.34
1471,36047014800,9887a285-61ee-4a2f-8a64-500fd0f8da4f,14.35,23.17
1472,36047014901,97ab67f6-61b4-4afc-a7a3-000b97825df8,8.37,17.65
1473,36047014902,97ab67f6-61b4-4afc-a7a3-000b97825df8,11.63,21.0
1474,36047015000,9887a285-61ee-4a2f-8a64-500fd0f8da4f,11.48,21.89
1475,36047015100,97ab67f6-61b4-4afc-a7a3-000b97825df8,5.87,14.88
1476,36047015200,23717c9d-079f-48ae-86cd-c26078cf1a0c,26.8,30.05
1477,36047015300,97ab67f6-61b4-4afc-a7a3-000b97825df8,4.26,11.86
1478,36047015400,9887a285-61ee-4a2f-8a64-500fd0f8da4f,20.92,29.53
1479,36047015500,97ab67f6-61b4-4afc-a7a3-000b97825df8,6.12,10.2
1480,36047015700,0e7aebe0-962f-4766-accc-af1d10b4bbe9,7.99,9.18
1481,36047015900,0e7aebe0-962f-4766-accc-af1d10b4bbe9,6.2,9.4
1482,36047016000,23717c9d-079f-48ae-86cd-c26078cf1a0c,20.11,23.73
1483,36047016100,3525cf57-2075-45ec-9d9a-e699f610845c,3.91,5.21
1484,36047016200,23717c9d-079f-48ae-86cd-c26078cf1a0c,29.2,33.13
1485,36047016300,0e7aebe0-962f-4766-accc-af1d10b4bbe9,7.41,7.99
1486,36047016400,23717c9d-079f-48ae-86cd-c26078cf1a0c,31.61,35.95
1487,36047016500,0e7aebe0-962f-4766-accc-af1d10b4bbe9,11.05,12.82
1488,36047016600,9887a285-61ee-4a2f-8a64-500fd0f8da4f,18.83,22.42
1489,36047016700,97ab67f6-61b4-4afc-a7a3-000b97825df8,9.63,17.33
1490,36047016800,9887a285-61ee-4a2f-8a64-500fd0f8da4f,21.68,24.27
1491,36047016900,97ab67f6-61b4-4afc-a7a3-000b97825df8,15.44,22.04
1492,36047017000,9887a285-61ee-4a2f-8a64-500fd0f8da4f,14.58,21.62
1493,36047017200,9887a285-61ee-4a2f-8a64-500fd0f8da4f,13.23,19.06
1494,36047017400,9887a285-61ee-4a2f-8a64-500fd0f8da4f,16.93,20.19
1495,36047017500,c33b6320-8c60-47f5-86f6-3badbe8f2a79,16.29,16.46
1496,36047017600,e1c64288-beb5-41cc-951f-2e8dc2c5d8c1,13.69,17.89
1497,36047017800,9887a285-61ee-4a2f-8a64-500fd0f8da4f,11.35,13.88
1498,36047017900,3b76471d-131f-436c-8528-91bfc3a36111,3.49,5.59
