GEOID,FP_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36061023100,2.8,2.8,2.8,1.0,59043,91516,6900,0.225,0.2079,0.13,123688.0,N_Manhattan,-32172.0,1,1
36061023200,3.38,3.38,3.38,1.0,35357,26925,9167,0.1593,0.4426,0.253,123688.0,N_Manhattan,-96763.0,1,1
36061023300,2.92,2.92,2.92,1.0,77660,120373,7460,0.2215,0.1514,0.119,123688.0,N_Manhattan,-3315.0,1,0
36061023400,3.31,3.31,3.31,1.0,66411,102937,5005,0.1614,0.2867,0.169,123688.0,N_Manhattan,-20751.0,1,1
36061023501,2.79,2.79,2.79,1.0,71592,130182,7298,0.2266,0.1429,0.141,123688.0,N_Manhattan,6494.0,0,0
36061023502,3.26,3.26,3.26,1.0,49750,89236,1716,0.2444,0.2378,0.161,123688.0,N_Manhattan,-34452.0,1,1
36061023600,2.39,2.39,2.39,1.0,46774,64005,7871,0.2798,0.1568,0.156,123688.0,N_Manhattan,-59683.0,1,1
36061023700,3.81,3.81,3.81,1.0,42610,72930,6328,0.1341,0.3597,0.186,123688.0,N_Manhattan,-50758.0,1,1
36061023802,9.7,9.7,9.7,1.0,97703,165667,5637,0.227,0.0858,0.114,151723.0,S_Manhattan,13944.0,0,0
36061023803,10.16,10.16,10.16,1.0,83529,250001,3483,0.2794,0.0947,0.114,151723.0,S_Manhattan,98278.0,0,0
36061023804,13.58,13.58,13.58,1.0,167379,226910,3035,0.2473,0.0168,,151723.0,S_Manhattan,75187.0,0,0
36061023900,1.22,1.22,1.22,1.0,43526,38049,3433,0.0775,0.1599,0.163,123688.0,N_Manhattan,-85639.0,1,1
36061024100,3.16,3.16,3.16,1.0,56984,138164,8424,0.2753,0.1362,0.153,123688.0,N_Manhattan,14476.0,0,1
36061024200,2.46,2.46,2.46,1.0,37115,48313,5513,0.1236,0.2458,0.182,123688.0,N_Manhattan,-75375.0,1,1
36061024301,4.1,4.1,4.1,1.0,71250,91108,5083,0.1688,0.1361,0.142,123688.0,N_Manhattan,-32580.0,1,0
36061024302,4.52,4.52,4.52,1.0,25448,38750,7183,0.1298,0.3802,0.29,123688.0,N_Manhattan,-84938.0,1,1
36061024500,3.8,3.8,3.8,1.0,45645,108029,15041,0.0905,0.2491,0.244,123688.0,N_Manhattan,-15659.0,1,1
36061024700,8.18,8.18,8.18,1.0,49888,171193,6632,0.3262,0.1383,0.157,123688.0,N_Manhattan,47505.0,0,1
36061024900,9.32,9.32,9.32,1.0,78438,121578,1006,0.2184,0.0768,0.144,123688.0,N_Manhattan,-2110.0,1,0
36061025100,5.79,5.79,5.79,1.0,34063,52797,2724,0.0988,0.295,0.224,123688.0,N_Manhattan,-70891.0,1,1
36061025300,3.43,3.43,3.43,1.0,62684,74375,11488,0.1835,0.1816,0.196,123688.0,N_Manhattan,-49313.0,1,1
36061025500,3.21,3.21,3.21,1.0,62153,103610,5809,0.1685,0.1911,0.166,123688.0,N_Manhattan,-20078.0,1,1
36061025700,2.6,2.6,2.6,1.0,83750,250001,5030,0.3631,0.1009,0.084,123688.0,N_Manhattan,126313.0,0,0
36061025900,4.44,4.44,4.44,1.0,71436,71422,4033,0.3247,0.1155,0.084,123688.0,N_Manhattan,-52266.0,1,0
36061026100,4.04,4.04,4.04,1.0,44173,83241,13217,0.1763,0.2279,0.229,123688.0,N_Manhattan,-40447.0,1,1
36061026300,3.18,3.18,3.18,1.0,54489,52661,9690,0.2587,0.2342,0.205,123688.0,N_Manhattan,-71027.0,1,1
36061026500,4.54,4.54,4.54,1.0,91521,156335,8907,0.2551,0.0789,0.102,123688.0,N_Manhattan,32647.0,0,0
36061026700,3.05,3.05,3.05,1.0,59559,70938,2119,0.511,0.1311,0.147,123688.0,N_Manhattan,-52750.0,1,1
36061026900,1.79,1.79,1.79,1.0,60619,65574,9464,0.2529,0.1284,0.167,123688.0,N_Manhattan,-58114.0,1,1
36061027100,3.19,3.19,3.19,1.0,72061,79750,9126,0.2336,0.1364,0.161,123688.0,N_Manhattan,-43938.0,1,0
36061027300,3.23,3.23,3.23,1.0,106316,208852,7620,0.2631,0.0469,,123688.0,N_Manhattan,85164.0,0,0
36061027500,6.68,6.68,6.68,1.0,149007,184375,3074,0.2893,0.0511,0.137,123688.0,N_Manhattan,60687.0,0,0
36061027700,8.23,8.23,8.23,1.0,31650,49057,6603,0.1237,0.3966,0.213,123688.0,N_Manhattan,-74631.0,1,1
36061027900,4.14,4.14,4.14,1.0,51599,69500,11410,0.2666,0.1643,0.221,123688.0,N_Manhattan,-54188.0,1,1
36061028100,4.23,4.23,4.23,1.0,98750,250001,3361,0.3239,0.0205,0.106,123688.0,N_Manhattan,126313.0,0,0
36061028300,8.49,8.49,8.49,1.0,64394,137237,8463,0.3298,0.1616,0.147,123688.0,N_Manhattan,13549.0,0,1
36061028500,4.65,4.65,4.65,1.0,51959,69467,8799,0.1867,0.226,0.18,123688.0,N_Manhattan,-54221.0,1,1
36061028700,6.43,6.43,6.43,1.0,69688,108016,4580,0.215,0.1489,0.166,123688.0,N_Manhattan,-15672.0,1,0
36061029100,1.39,1.39,1.39,1.0,50106,95672,12476,0.2274,0.2176,0.176,123688.0,N_Manhattan,-28016.0,1,1
36061029300,1.46,1.46,1.46,1.0,55903,64409,10138,0.3064,0.1736,0.154,123688.0,N_Manhattan,-59279.0,1,1
36061029500,4.81,4.81,4.81,1.0,80327,101010,8064,0.2901,0.0477,0.121,123688.0,N_Manhattan,-22678.0,1,0
36061029900,2.42,2.42,2.42,1.0,21458,98450,3757,0.2447,0.2792,0.255,123688.0,N_Manhattan,-25238.0,1,1
36061030300,2.74,2.74,2.74,1.0,80972,64313,4393,0.3192,0.1084,0.133,123688.0,N_Manhattan,-59375.0,1,0
36061030700,6.01,6.01,6.01,1.0,105540,176875,4072,0.4205,0.0455,0.067,123688.0,N_Manhattan,53187.0,0,0
36061030900,1.44,1.44,1.44,1.0,41135,52355,11753,0.3544,0.2931,0.213,123688.0,N_Manhattan,-71333.0,1,1
36061031703,4.41,4.41,4.41,1.0,250001,250001,6419,0.3421,0.0446,,151723.0,S_Manhattan,98278.0,0,0
36061031704,2.33,2.33,2.33,1.0,207092,248395,10558,0.2531,0.0232,0.068,151723.0,S_Manhattan,96672.0,0,0
36081000101,14.22,14.22,14.22,1.0,117024,181387,5006,0.5254,0.0575,0.118,115496.0,Queens,65891.0,0,0
36081000102,14.65,14.65,14.65,1.0,197930,250001,5323,0.4226,0.0235,,115496.0,Queens,134505.0,0,0
36081000200,4.97,4.97,4.97,1.0,65000,150536,2666,0.6628,0.1318,0.109,115496.0,Queens,35040.0,0,1
36081000400,4.15,4.15,4.15,1.0,72773,146619,4692,0.6997,0.0955,0.082,115496.0,Queens,31123.0,0,0
36081000600,8.76,8.76,8.76,1.0,80366,129837,4379,0.7358,0.1646,0.128,115496.0,Queens,14341.0,0,0
36081000701,12.45,12.45,12.45,1.0,155154,250001,3044,0.3991,0.0274,0.063,115496.0,Queens,134505.0,0,0
36081000702,7.41,7.41,7.41,1.0,102250,99333,3660,0.4227,0.0537,,115496.0,Queens,-16163.0,1,0
36081000800,7.84,7.84,7.84,1.0,80577,108029,3312,0.6809,0.0806,0.059,115496.0,Queens,-7467.0,1,0
36081001000,3.58,3.58,3.58,1.0,105022,93929,4845,0.6795,0.0807,0.095,115496.0,Queens,-21567.0,1,0
36081001200,4.09,4.09,4.09,1.0,69545,103026,3816,0.5569,0.0411,0.109,115496.0,Queens,-12470.0,1,0
36081001400,9.25,9.25,9.25,1.0,72413,121325,4166,0.781,0.0769,0.085,115496.0,Queens,5829.0,0,0
36081001600,8.82,8.82,8.82,1.0,82143,137833,2478,0.5964,0.0779,0.094,115496.0,Queens,22337.0,0,0
36081001800,10.4,10.4,10.4,1.0,101285,120417,3058,0.8168,0.1298,0.087,115496.0,Queens,4921.0,0,0
36081001901,4.94,4.94,4.94,1.0,197426,306010,1339,0.3479,0.0,0.106,115496.0,Queens,190514.0,0,0
36081001902,4.34,4.34,4.34,1.0,134911,246037,4143,0.3933,0.1007,,115496.0,Queens,130541.0,0,0
36081001903,5.08,5.08,5.08,1.0,153235,153529,1525,0.25,0.1049,,115496.0,Queens,38033.0,0,0
36081002000,7.2,7.2,7.2,1.0,84286,70250,1746,0.7638,0.1357,0.107,115496.0,Queens,-45246.0,1,0
36081002200,8.95,8.95,8.95,1.0,66215,72202,2587,0.6918,0.1457,0.125,115496.0,Queens,-43294.0,1,1
36081002400,6.89,6.89,6.89,1.0,48824,59063,2437,0.695,0.1892,0.155,115496.0,Queens,-56433.0,1,1
36081002500,4.72,4.72,4.72,1.0,21065,45434,6046,0.0939,0.2868,0.174,115496.0,Queens,-70062.0,1,1
36081002600,6.14,6.14,6.14,1.0,116516,151378,2149,0.8116,0.0698,0.098,115496.0,Queens,35882.0,0,0
36081002800,1.44,1.44,1.44,1.0,76628,66700,3442,0.5794,0.0883,0.075,115496.0,Queens,-48796.0,1,0
36081003000,4.72,4.72,4.72,1.0,79833,123741,1702,0.7714,0.1072,0.103,115496.0,Queens,8245.0,0,0
36081003100,2.34,2.34,2.34,1.0,107679,136042,1189,0.4411,0.1229,,115496.0,Queens,20546.0,0,0
36081003200,5.14,5.14,5.14,1.0,88000,179327,1690,0.692,0.3302,0.197,115496.0,Queens,63831.0,0,1
36081003301,0.77,0.77,0.77,1.0,143358,185125,2675,0.3134,0.0609,,115496.0,Queens,69629.0,0,0
36081003302,2.63,2.63,2.63,1.0,48015,74423,1009,0.3486,0.2351,0.157,115496.0,Queens,-41073.0,1,1
36081003400,11.23,11.23,11.23,1.0,72292,89464,2563,0.5929,0.2224,0.166,115496.0,Queens,-26032.0,1,1
36081003600,9.16,9.16,9.16,1.0,75668,86524,3811,0.6439,0.1101,0.11,115496.0,Queens,-28972.0,1,0
36081003800,1.35,1.35,1.35,1.0,95598,119554,2763,0.7367,0.13,0.109,115496.0,Queens,4058.0,0,0
36081003900,3.48,3.48,3.48,1.0,48468,75125,1363,0.5741,0.1519,0.115,115496.0,Queens,-40371.0,1,1
36081004001,2.56,2.56,2.56,1.0,89565,140714,2231,0.7078,0.1255,0.096,115496.0,Queens,25218.0,0,0
36081004002,6.64,6.64,6.64,1.0,42040,65162,1839,0.7253,0.1533,0.101,115496.0,Queens,-50334.0,1,1
36081004200,9.17,9.17,9.17,1.0,69886,104097,4187,0.7247,0.1426,0.11,115496.0,Queens,-11399.0,1,0
36081004300,2.85,2.85,2.85,1.0,22689,35167,2069,0.3054,0.3535,0.198,115496.0,Queens,-80329.0,1,1
36081004401,10.13,10.13,10.13,1.0,73444,113838,4238,0.7045,0.1895,0.138,115496.0,Queens,-1658.0,1,0
36081004500,5.18,5.18,5.18,1.0,74141,109010,3145,0.5561,0.0541,0.083,115496.0,Queens,-6486.0,1,0
36081004700,7.7,7.7,7.7,1.0,46600,68786,3932,0.1676,0.1297,0.141,115496.0,Queens,-46710.0,1,1
36081005100,5.97,5.97,5.97,1.0,70313,52969,2294,0.428,0.0484,0.135,115496.0,Queens,-62527.0,1,0
36081005200,5.24,5.24,5.24,1.0,66921,103727,2811,0.6639,0.1085,0.16,115496.0,Queens,-11769.0,1,1
36081005300,9.38,9.38,9.38,1.0,96690,149869,5590,0.3415,0.0911,0.153,115496.0,Queens,34373.0,0,0
36081005400,2.74,2.74,2.74,1.0,79044,74519,6433,0.7275,0.0733,0.09,115496.0,Queens,-40977.0,1,0
36081005500,9.21,9.21,9.21,1.0,90938,140953,1215,0.449,0.0741,0.191,115496.0,Queens,25457.0,0,0
36081005700,9.84,9.84,9.84,1.0,81250,102500,4461,0.2679,0.148,0.154,115496.0,Queens,-12996.0,1,0
36081005800,10.16,10.16,10.16,1.0,83265,103173,6643,0.8796,0.0852,0.051,115496.0,Queens,-12323.0,1,0
36081005900,8.34,8.34,8.34,1.0,80729,185769,3956,0.3684,0.1193,0.163,115496.0,Queens,70273.0,0,0
36081006100,8.54,8.54,8.54,1.0,100067,67279,5474,0.202,0.037,,115496.0,Queens,-48217.0,1,0
36081006201,17.23,17.23,17.23,1.0,61933,116103,5920,0.7869,0.0569,0.074,115496.0,Queens,607.0,0,1
36081006202,15.8,15.8,15.8,1.0,66764,104688,6739,0.8392,0.1463,0.135,115496.0,Queens,-10808.0,1,1
36081006300,9.63,9.63,9.63,1.0,105171,166250,5715,0.3456,0.1081,,115496.0,Queens,50754.0,0,0
36081006501,10.32,10.32,10.32,1.0,101063,132946,3242,0.3403,0.0817,,115496.0,Queens,17450.0,0,0
36081006502,7.13,7.13,7.13,1.0,82117,114091,3923,0.3676,0.2034,0.167,115496.0,Queens,-1405.0,1,1
36081006900,11.38,11.38,11.38,1.0,123375,191231,3912,0.4383,0.1325,,115496.0,Queens,75735.0,0,0
36081007100,8.63,8.63,8.63,1.0,103839,160950,3114,0.255,0.1069,,115496.0,Queens,45454.0,0,0
36081007300,5.26,5.26,5.26,1.0,106060,250001,3862,0.25,0.0896,,115496.0,Queens,134505.0,0,0
36081007500,4.35,4.35,4.35,1.0,86382,133892,4369,0.4032,0.0879,0.168,115496.0,Queens,18396.0,0,0
36081007700,1.85,1.85,1.85,1.0,98438,152578,2012,0.4123,0.166,0.145,115496.0,Queens,37082.0,0,0
36081007900,3.62,3.62,3.62,1.0,99129,52448,2649,0.5574,0.202,0.16,115496.0,Queens,-63048.0,1,1
36081008100,4.52,4.52,4.52,1.0,81615,126503,1087,0.5231,0.0972,0.114,115496.0,Queens,11007.0,0,0
36081008300,5.87,5.87,5.87,1.0,76932,119244,2211,0.4562,0.0371,0.114,115496.0,Queens,3748.0,0,0
36081008500,1.13,1.13,1.13,1.0,81442,126235,1141,0.5496,0.1733,0.145,115496.0,Queens,10739.0,0,0
36081008600,9.0,9.0,9.0,1.0,64519,102031,2830,0.7729,0.1876,0.133,115496.0,Queens,-13465.0,1,1
36081008700,2.01,2.01,2.01,1.0,17981,60972,3144,0.329,0.4308,0.273,115496.0,Queens,-54524.0,1,1
36081008800,15.1,15.1,15.1,1.0,105485,143560,3922,0.87,0.105,0.1,115496.0,Queens,28064.0,0,0
36081009100,6.22,6.22,6.22,1.0,85197,132055,2170,0.6698,0.0866,0.08,115496.0,Queens,16559.0,0,0
36081009400,1.37,1.37,1.37,1.0,68813,64830,3195,0.614,0.2128,0.147,115496.0,Queens,-50666.0,1,1
36081009500,14.81,14.81,14.81,1.0,91875,180938,2126,0.6137,0.0753,0.1,115496.0,Queens,65442.0,0,0
36081009600,3.45,3.45,3.45,1.0,97500,108906,3470,0.8451,0.098,0.078,115496.0,Queens,-6590.0,1,0
36081009700,19.4,19.4,19.4,1.0,112083,143917,3997,0.6624,0.104,,115496.0,Queens,28421.0,0,0
36081009800,7.68,7.68,7.68,1.0,91641,90469,2759,0.5911,0.0805,0.111,115496.0,Queens,-25027.0,1,0
36081010000,7.22,7.22,7.22,1.0,108971,168905,4247,0.8424,0.0954,0.079,115496.0,Queens,53409.0,0,0
36081010100,23.27,23.27,23.27,0.0,95978,122303,2463,0.5935,0.0296,0.09,115496.0,Queens,6807.0,0,0
36081010200,12.12,12.12,12.12,1.0,92096,122273,2836,0.7088,0.126,0.087,115496.0,Queens,6777.0,0,0
36081010300,24.15,24.15,24.15,0.0,70742,71383,4397,0.4974,0.1528,0.188,115496.0,Queens,-44113.0,1,0
36081010400,7.31,7.31,7.31,1.0,63000,101050,3450,0.7378,0.1472,0.142,115496.0,Queens,-14446.0,1,1
36081010500,27.5,27.5,27.5,0.0,57483,89098,5073,0.5384,0.2178,0.225,115496.0,Queens,-26398.0,1,1
36081010600,3.15,3.15,3.15,1.0,101709,84500,3774,0.791,0.062,0.076,115496.0,Queens,-30996.0,1,0
36081010800,9.17,9.17,9.17,1.0,88636,92719,3377,0.682,0.2068,0.177,115496.0,Queens,-22777.0,1,1
36081011000,8.98,8.98,8.98,1.0,85833,133041,3163,0.7145,0.1058,0.125,115496.0,Queens,17545.0,0,0
36081011100,24.33,24.33,24.33,0.0,99926,116625,3108,0.5904,0.1009,0.132,115496.0,Queens,1129.0,0,0
36081011200,5.97,5.97,5.97,1.0,67762,110909,2635,0.8414,0.0937,0.1,115496.0,Queens,-4587.0,1,1
36081011300,20.4,20.4,20.4,0.0,107609,166793,4558,0.4489,0.0852,,115496.0,Queens,51297.0,0,0
36081011400,7.94,7.94,7.94,1.0,76698,118881,1636,0.7983,0.11,0.117,115496.0,Queens,3385.0,0,0
36081011500,17.43,17.43,17.43,1.0,106058,133182,2498,0.4181,0.0444,,115496.0,Queens,17686.0,0,0
36081011600,8.37,8.37,8.37,1.0,58516,90699,2123,0.7424,0.1771,0.139,115496.0,Queens,-24797.0,1,1
36081011700,14.17,14.17,14.17,1.0,102926,138000,3850,0.5585,0.0992,,115496.0,Queens,22504.0,0,0
36081011800,7.91,7.91,7.91,1.0,74052,87000,2650,0.8765,0.1045,0.096,115496.0,Queens,-28496.0,1,0
36081011900,14.11,14.11,14.11,1.0,72670,89408,1516,0.4963,0.0778,0.105,115496.0,Queens,-26088.0,1,0
36081012000,8.18,8.18,8.18,1.0,73969,163235,2308,0.6333,0.1178,0.102,115496.0,Queens,47739.0,0,0
36081012100,17.52,17.52,17.52,1.0,93750,179545,2041,0.6522,0.0671,0.11,115496.0,Queens,64049.0,0,0
36081012200,1.99,1.99,1.99,1.0,85357,132303,3520,0.7129,0.1441,0.099,115496.0,Queens,16807.0,0,0
36081012301,23.02,23.02,23.02,0.0,110433,134808,2960,0.6987,0.0851,0.113,115496.0,Queens,19312.0,0,0
36081012400,2.29,2.29,2.29,1.0,73958,84464,3381,0.5749,0.081,0.084,115496.0,Queens,-31032.0,1,0
36081012500,12.93,12.93,12.93,1.0,92361,105313,1557,0.5423,0.0218,0.096,115496.0,Queens,-10183.0,1,0
36081012601,3.28,3.28,3.28,1.0,77366,119917,2970,0.6604,0.044,0.072,115496.0,Queens,4421.0,0,0
36081012602,3.19,3.19,3.19,1.0,68242,66523,2781,0.772,0.1,0.066,115496.0,Queens,-48973.0,1,1
36081012800,5.8,5.8,5.8,1.0,86607,134240,2281,0.7531,0.0703,0.088,115496.0,Queens,18744.0,0,0
36081013000,4.77,4.77,4.77,1.0,65106,100914,1861,0.5948,0.0688,0.114,115496.0,Queens,-14582.0,1,1
36081013200,4.37,4.37,4.37,1.0,81061,125644,2031,0.677,0.127,0.13,115496.0,Queens,10148.0,0,0
36081013400,10.28,10.28,10.28,1.0,83542,150987,5536,0.5308,0.1069,0.124,115496.0,Queens,35491.0,0,0
36081013500,16.76,16.76,16.76,1.0,83162,250001,1172,0.7485,0.1075,0.111,115496.0,Queens,134505.0,0,0
36081013600,11.82,11.82,11.82,1.0,75750,74383,2044,0.5211,0.0533,0.106,115496.0,Queens,-41113.0,1,0
36081013700,12.04,12.04,12.04,1.0,108015,132396,1880,0.5597,0.0138,,115496.0,Queens,16900.0,0,0
36081013800,13.74,13.74,13.74,1.0,74083,114828,3819,0.683,0.1048,0.135,115496.0,Queens,-668.0,1,0
36081014000,9.82,9.82,9.82,1.0,94129,198906,3809,0.6275,0.0604,0.079,115496.0,Queens,83410.0,0,0
36081014100,8.52,8.52,8.52,1.0,86563,115096,1680,0.4858,0.0821,0.131,115496.0,Queens,-400.0,1,0
36081014201,7.73,7.73,7.73,1.0,67351,104394,4535,0.6906,0.1048,0.1,115496.0,Queens,-11102.0,1,1
36081014202,10.17,10.17,10.17,1.0,67450,101739,2644,0.6672,0.2082,0.178,115496.0,Queens,-13757.0,1,1
36081014300,5.32,5.32,5.32,1.0,76607,120694,3876,0.3584,0.121,0.156,115496.0,Queens,5198.0,0,0
36081014400,2.3,2.3,2.3,1.0,63906,104018,1810,0.5631,0.0862,0.088,115496.0,Queens,-11478.0,1,1
36081014500,5.31,5.31,5.31,1.0,79609,93456,2585,0.5564,0.1485,0.14,115496.0,Queens,-22040.0,1,0
36081014700,1.21,1.21,1.21,1.0,71815,108108,2863,0.4324,0.0577,0.12,115496.0,Queens,-7388.0,1,0
36081014900,3.26,3.26,3.26,1.0,59781,92660,2152,0.2753,0.0818,0.142,115496.0,Queens,-22836.0,1,1
36081015000,9.7,9.7,9.7,1.0,98636,170750,2435,0.9021,0.108,0.084,115496.0,Queens,55254.0,0,0
36081015100,3.9,3.9,3.9,1.0,73413,139773,2832,0.3932,0.1004,0.133,115496.0,Queens,24277.0,0,0
36081015200,14.07,14.07,14.07,1.0,71986,71250,2851,0.7327,0.103,0.092,115496.0,Queens,-44246.0,1,0
36081015300,3.75,3.75,3.75,1.0,89453,152125,1884,0.4313,0.1157,0.13,115496.0,Queens,36629.0,0,0
36081015400,8.12,8.12,8.12,1.0,92813,121875,1961,0.6332,0.0843,0.098,115496.0,Queens,6379.0,0,0
36081015500,3.48,3.48,3.48,1.0,93942,85192,2219,0.4041,0.0347,0.104,115496.0,Queens,-30304.0,1,0
36081015600,5.54,5.54,5.54,1.0,73877,99625,3037,0.7684,0.1465,0.104,115496.0,Queens,-15871.0,1,0
36081015700,6.88,6.88,6.88,1.0,62571,96985,1313,0.3297,0.1089,0.167,115496.0,Queens,-18511.0,1,1
36081015801,7.0,7.0,7.0,1.0,84600,71467,3673,0.8863,0.0702,0.097,115496.0,Queens,-44029.0,1,0
36081015802,3.57,3.57,3.57,1.0,92760,73250,5126,0.7279,0.0573,0.092,115496.0,Queens,-42246.0,1,0
36081015900,3.28,3.28,3.28,1.0,80000,67426,3250,0.2783,0.0975,0.151,115496.0,Queens,-48070.0,1,0
36081016100,4.75,4.75,4.75,1.0,93802,145393,2589,0.5261,0.056,0.111,115496.0,Queens,29897.0,0,0
36081016300,8.21,8.21,8.21,1.0,30214,46831,3675,0.2481,0.1973,0.184,115496.0,Queens,-68665.0,1,1
36081016400,3.69,3.69,3.69,1.0,92153,125298,3954,0.8507,0.1164,0.093,115496.0,Queens,9802.0,0,0
36081016600,8.72,8.72,8.72,1.0,61490,49261,4002,0.7402,0.0629,0.079,115496.0,Queens,-66235.0,1,1
36081016800,8.36,8.36,8.36,1.0,101146,90313,3598,0.8758,0.1162,0.12,115496.0,Queens,-25183.0,1,0
36081016900,14.31,14.31,14.31,1.0,77027,178632,5893,0.5183,0.0967,0.121,115496.0,Queens,63136.0,0,0
36081017000,1.69,1.69,1.69,1.0,81786,74844,2674,0.8159,0.0826,0.058,115496.0,Queens,-40652.0,1,0
36081017200,3.66,3.66,3.66,1.0,71902,60417,2129,0.8621,0.0874,0.072,115496.0,Queens,-55079.0,1,0
36081017400,5.43,5.43,5.43,1.0,82300,81417,2483,0.7986,0.0765,0.079,115496.0,Queens,-34079.0,1,0
36081017600,6.43,6.43,6.43,1.0,58125,69338,2255,0.6889,0.1694,0.081,115496.0,Queens,-46158.0,1,1
36081017800,6.65,6.65,6.65,1.0,68333,105916,2291,0.6314,0.0705,0.044,115496.0,Queens,-9580.0,1,1
36081017901,1.8,1.8,1.8,1.0,61681,108828,1122,0.3055,0.3241,0.193,115496.0,Queens,-6668.0,1,1
36081018000,2.62,2.62,2.62,1.0,76250,126375,1205,0.8394,0.1542,0.106,115496.0,Queens,10879.0,0,0
36081018101,3.56,3.56,3.56,1.0,74884,76277,4024,0.3719,0.1293,0.164,115496.0,Queens,-39219.0,1,0
36081018102,5.57,5.57,5.57,1.0,83523,145192,3389,0.3112,0.0561,0.107,115496.0,Queens,29696.0,0,0
36081018200,6.15,6.15,6.15,1.0,69183,81304,2695,0.802,0.1846,0.05,115496.0,Queens,-34192.0,1,0
36081018300,8.08,8.08,8.08,1.0,80529,124819,5673,0.4199,0.1358,0.096,115496.0,Queens,9323.0,0,0
36081018401,2.4,2.4,2.4,1.0,50446,92976,2158,0.5526,0.177,0.1,115496.0,Queens,-22520.0,1,1
36081018402,7.56,7.56,7.56,1.0,82794,80938,2628,0.7679,0.1279,0.057,115496.0,Queens,-34558.0,1,0
36081018501,2.38,2.38,2.38,1.0,63710,98750,3429,0.5024,0.1143,0.134,115496.0,Queens,-16746.0,1,1
36081018502,4.84,4.84,4.84,1.0,98750,116667,3152,0.2589,0.0669,0.092,115496.0,Queens,1171.0,0,0
36081018600,9.01,9.01,9.01,1.0,74750,105139,2024,0.6872,0.1023,0.068,115496.0,Queens,-10357.0,1,0
36081018700,3.88,3.88,3.88,1.0,73382,109575,2928,0.5512,0.0952,0.099,115496.0,Queens,-5921.0,1,0
36081018800,7.32,7.32,7.32,1.0,91420,168750,1363,0.7935,0.0917,0.04,115496.0,Queens,53254.0,0,0
36081018900,5.47,5.47,5.47,1.0,80039,93056,3401,0.6404,0.0794,0.159,115496.0,Queens,-22440.0,1,0
36081019000,7.19,7.19,7.19,1.0,75511,103125,2706,0.8467,0.112,0.09,115496.0,Queens,-12371.0,1,0
36081019200,6.73,6.73,6.73,1.0,71938,177847,2225,0.8186,0.086,0.089,115496.0,Queens,62351.0,0,0
36081019400,3.84,3.84,3.84,1.0,84609,91007,3185,0.8535,0.0782,0.093,115496.0,Queens,-24489.0,1,0
36081019600,3.21,3.21,3.21,1.0,78542,84583,3374,0.6086,0.1935,0.12,115496.0,Queens,-30913.0,1,0
36081019800,3.99,3.99,3.99,1.0,84034,97115,2989,0.6864,0.0525,0.11,115496.0,Queens,-18381.0,1,0
36081020200,5.74,5.74,5.74,1.0,96575,127500,1776,0.9463,0.0434,0.07,115496.0,Queens,12004.0,0,0
36081020400,4.93,4.93,4.93,1.0,56458,72917,2191,0.5452,0.1701,0.122,115496.0,Queens,-42579.0,1,1
36081020500,10.32,10.32,10.32,1.0,61023,94585,1300,0.7493,0.0923,0.105,115496.0,Queens,-20911.0,1,1
36081020600,11.11,11.11,11.11,1.0,72188,111891,1729,0.7229,0.1168,0.109,115496.0,Queens,-3605.0,1,0
36081020800,9.52,9.52,9.52,1.0,72574,112489,3272,0.7855,0.0601,0.125,115496.0,Queens,-3007.0,1,0
36081021200,5.36,5.36,5.36,1.0,60700,60313,2977,0.5618,0.2697,0.165,115496.0,Queens,-55183.0,1,1
36081021400,4.66,4.66,4.66,1.0,55649,62616,6025,0.5404,0.2375,0.213,115496.0,Queens,-52880.0,1,1
36081021601,6.76,6.76,6.76,1.0,92763,250001,2838,0.4965,0.0454,0.078,115496.0,Queens,134505.0,0,0
36081021602,8.64,8.64,8.64,1.0,65564,101624,1784,0.6492,0.2026,0.112,115496.0,Queens,-13872.0,1,1
36081022001,13.26,13.26,13.26,1.0,76034,125746,6630,0.594,0.1434,0.128,115496.0,Queens,10250.0,0,0
36081022002,10.05,10.05,10.05,1.0,84783,250001,7406,0.7123,0.103,0.105,115496.0,Queens,134505.0,0,0
36081023000,9.38,9.38,9.38,1.0,100000,120234,1993,0.8732,0.0613,0.067,115496.0,Queens,4738.0,0,0
36081023200,7.51,7.51,7.51,1.0,81650,89048,5923,0.6314,0.0691,0.093,115496.0,Queens,-26448.0,1,0
36081023501,3.68,3.68,3.68,1.0,54539,61719,4382,0.5814,0.0605,0.104,115496.0,Queens,-53777.0,1,1
36081023502,7.64,7.64,7.64,1.0,60213,50735,2885,0.3734,0.1085,0.114,115496.0,Queens,-64761.0,1,1
36081023600,3.68,3.68,3.68,1.0,66339,65517,3377,0.4619,0.134,0.134,115496.0,Queens,-49979.0,1,1
36081023800,3.02,3.02,3.02,1.0,52679,55250,5278,0.3733,0.1915,0.173,115496.0,Queens,-60246.0,1,1
36081024000,5.94,5.94,5.94,1.0,56887,44967,7150,0.4123,0.1542,0.164,115496.0,Queens,-70529.0,1,1
36081024300,9.71,9.71,9.71,1.0,56563,103125,5203,0.7686,0.0509,0.061,115496.0,Queens,-12371.0,1,1
