GEOID,Mo_period_1_tt_3,Mo_period_2_tt_3,Mo_period_3_tt_3,Mo_period_4_tt_3,Tu_period_1_tt_3,Tu_period_2_tt_3,Tu_period_3_tt_3,Tu_period_4_tt_3,We_period_1_tt_3,We_period_2_tt_3,We_period_3_tt_3,We_period_4_tt_3,Th_period_1_tt_3,Th_period_2_tt_3,Th_period_3_tt_3,Th_period_4_tt_3,Fr_period_1_tt_3,Fr_period_2_tt_3,Fr_period_3_tt_3,Fr_period_4_tt_3,Sa_period_1_tt_3,Sa_period_2_tt_3,Sa_period_3_tt_3,Sa_period_4_tt_3,Su_period_1_tt_3,Su_period_2_tt_3,Su_period_3_tt_3,Su_period_4_tt_3,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047014800,27.78,25.2,27.48,47.48,28.54,18.81,27.61,37.02,23.02,22.1,27.36,42.87,27.65,21.63,27.38,36.19,23.55,23.02,29.31,53.64,36.63,23.73,45.29,81.7,88.97,46.62,48.48,106.22,18.81,38.402857142857144,0.03571428571428571,85625,194922,1266,0.6986,0.0737,0.089,113549.0,BK_rest,81373.0,0,0
36047014901,39.02,24.21,31.09,41.0,40.92,23.2,25.55,30.01,38.35,23.05,25.7,38.68,24.78,21.84,24.64,32.53,34.16,24.38,25.12,38.19,20.08,15.44,29.1,54.21,58.04,24.63,31.53,79.15,15.44,32.807142857142864,0.03571428571428571,144032,250001,1563,0.6084,0.0646,0.09,142051.0,NW_BK,107950.0,0,0
36047014902,40.71,25.88,32.1,41.66,40.72,23.62,25.58,29.54,39.11,23.29,25.69,39.54,25.87,21.9,23.82,31.99,33.14,25.37,24.37,38.96,21.08,16.46,28.74,55.46,59.64,25.37,32.16,81.38,16.46,33.32678571428572,0.03571428571428571,134817,220764,4707,0.5695,0.0609,0.098,113549.0,BK_rest,107215.0,0,0
36047015000,26.65,23.92,26.31,47.62,27.4,18.74,26.3,36.99,22.98,22.13,26.12,42.68,26.5,20.53,26.31,36.05,23.54,22.93,29.54,53.91,37.02,25.64,44.9,81.01,88.34,45.87,47.96,105.34,18.74,37.972500000000004,0.03571428571428571,72708,150515,1744,0.739,0.1178,0.152,113549.0,BK_rest,36966.0,0,0
36047015100,37.37,22.32,29.77,40.58,40.68,22.65,25.56,29.36,37.38,21.68,25.62,38.19,23.64,20.8,25.0,33.23,35.91,23.47,26.56,37.64,18.65,13.45,30.1,53.51,56.45,23.28,31.24,78.55,13.45,32.23714285714286,0.07142857142857142,190000,250001,4129,0.5801,0.0153,0.067,142051.0,NW_BK,107950.0,0,0
36047015200,33.34,31.89,35.21,47.82,33.17,23.65,32.26,36.65,27.35,25.16,32.42,44.84,33.34,28.49,31.92,38.46,27.55,26.33,30.76,53.1,37.79,21.28,48.58,79.9,85.29,48.08,50.56,98.97,21.28,40.862857142857145,0.0,76875,146964,2786,0.778,0.1277,0.114,113549.0,BK_rest,33415.0,0,0
36047015300,37.88,22.11,30.52,43.23,43.03,23.92,27.93,31.36,38.47,21.74,26.7,39.93,23.3,20.21,26.44,36.08,40.69,24.29,30.08,38.95,17.37,11.69,33.38,56.14,58.16,23.74,32.57,83.47,11.69,33.69214285714286,0.07142857142857142,106750,250001,2830,0.3796,0.0722,0.092,142051.0,NW_BK,107950.0,0,0
36047015500,34.06,19.18,27.59,40.62,40.66,21.59,25.95,29.36,35.49,18.93,24.19,37.18,21.18,16.87,23.85,35.45,40.79,21.29,29.17,36.4,16.08,10.38,32.05,51.57,53.18,20.65,29.4,76.59,10.38,31.060714285714283,0.17857142857142858,190556,250001,3904,0.5476,0.0482,0.068,142051.0,NW_BK,107950.0,0,0
36047015700,34.12,17.87,26.83,42.48,41.34,21.15,25.24,28.97,35.22,17.56,24.3,38.18,20.71,14.91,22.89,38.63,44.9,20.2,28.49,37.16,16.1,10.22,34.49,52.63,53.72,21.37,29.34,79.81,10.22,31.38678571428572,0.17857142857142858,166372,250001,4853,0.3761,0.0148,0.063,142051.0,NW_BK,107950.0,0,0
36047015900,30.06,14.87,23.15,41.58,37.94,18.8,21.61,25.18,30.92,15.64,20.22,35.12,16.7,12.32,19.42,39.1,42.41,17.72,24.39,33.28,15.46,11.17,32.34,48.68,50.34,18.09,26.62,77.57,11.17,28.59642857142857,0.35714285714285715,187883,250001,5102,0.3879,0.0571,0.089,142051.0,NW_BK,107950.0,0,0
36047016000,38.04,36.25,39.53,51.1,38.37,25.3,34.88,40.61,28.51,24.54,35.16,48.68,38.04,30.74,33.06,40.93,29.11,26.79,31.56,57.07,40.2,20.63,51.73,87.92,92.68,54.04,55.63,109.48,20.63,44.306428571428576,0.0,84135,99028,4647,0.5239,0.1601,0.138,113549.0,BK_rest,-14521.0,1,0
36047016100,28.16,16.25,20.92,39.68,35.94,17.57,21.51,24.29,27.58,14.04,18.27,33.36,14.64,12.43,15.79,38.36,38.58,17.42,25.12,31.62,13.66,9.49,34.45,48.41,45.99,20.15,24.13,73.63,9.49,27.194285714285716,0.35714285714285715,156429,188438,3726,0.3653,0.0402,0.081,113549.0,BK_rest,74889.0,0,0
36047016200,41.06,40.1,43.49,54.62,40.83,28.99,38.47,42.97,32.65,28.81,39.72,52.01,41.06,34.72,37.59,44.25,33.19,30.73,35.78,60.59,44.33,24.79,55.65,92.03,96.68,56.63,59.86,113.62,24.79,48.04357142857142,0.0,87552,135705,2409,0.5172,0.1731,0.134,113549.0,BK_rest,22156.0,0,0
36047016300,26.85,15.89,21.66,41.34,36.05,19.49,21.14,22.24,25.9,15.25,17.89,31.65,13.99,12.65,16.71,37.25,38.6,18.54,23.5,29.59,14.91,11.06,33.16,47.7,48.29,20.12,26.36,79.25,11.06,27.39392857142857,0.35714285714285715,123819,250001,3906,0.2858,0.0988,0.131,113549.0,BK_rest,136452.0,0,0
36047016400,32.39,31.29,34.0,46.45,32.1,24.67,33.14,36.65,28.66,26.84,33.31,42.93,32.39,29.16,33.05,37.47,28.63,27.83,32.45,52.23,38.71,23.99,48.46,78.32,83.48,46.75,50.4,95.35,23.99,40.75357142857143,0.0,122625,113952,1310,0.9228,0.0,,113549.0,BK_rest,403.0,0,0
36047016500,33.12,18.21,25.2,40.94,39.54,21.15,22.92,27.42,33.42,19.36,21.63,36.73,21.01,15.86,22.54,36.18,40.17,20.73,26.21,35.88,18.07,13.88,31.82,49.62,53.35,20.25,29.65,77.83,13.88,30.453214285714296,0.17857142857142858,217438,250001,6604,0.5541,0.0471,0.066,142051.0,NW_BK,107950.0,0,0
36047016600,26.63,24.92,27.3,40.92,27.36,18.0,25.49,32.54,21.18,19.26,25.88,37.93,27.06,21.88,26.14,32.19,21.45,20.78,25.12,46.39,32.12,17.89,41.4,70.3,75.38,41.61,43.27,87.47,17.89,34.20928571428571,0.10714285714285714,120938,218636,1940,0.9744,0.0191,0.021,113549.0,BK_rest,105087.0,0,0
36047016700,37.95,22.31,28.6,42.56,40.6,23.2,25.19,28.72,37.07,22.41,24.24,40.44,25.26,21.42,26.1,34.82,35.03,24.96,26.16,39.31,20.93,17.56,29.97,53.47,59.79,24.5,32.44,85.33,17.56,33.22642857142857,0.03571428571428571,188827,250001,4859,0.4479,0.031,0.107,142051.0,NW_BK,107950.0,0,0
36047016800,26.85,24.58,27.28,48.9,26.34,19.6,27.63,36.1,26.71,23.44,26.94,43.29,26.44,22.35,26.89,37.59,27.11,26.0,30.96,54.71,39.66,31.74,47.07,80.9,88.39,45.27,47.74,102.16,19.6,39.02285714285715,0.03571428571428571,100368,140417,2166,0.8746,0.0946,0.093,113549.0,BK_rest,26868.0,0,0
36047016900,38.07,24.35,28.29,40.42,38.6,24.12,24.07,27.74,37.14,23.85,24.14,38.5,26.56,22.45,24.47,30.92,29.6,25.4,22.97,38.38,21.77,20.34,27.02,52.04,59.79,25.8,30.1,81.76,20.34,32.45214285714285,0.0,112419,199766,5244,0.6134,0.1563,,113549.0,BK_rest,86217.0,0,0
36047017000,26.65,23.58,26.55,48.62,26.44,18.85,27.24,36.49,24.5,22.46,26.16,42.86,26.32,20.9,26.55,36.54,25.07,24.17,31.3,55.17,37.96,28.59,46.46,83.07,90.39,45.9,49.23,107.51,18.85,38.76892857142857,0.03571428571428571,84116,144630,3075,0.7365,0.1402,0.111,113549.0,BK_rest,31081.0,0,0
36047017100,40.57,22.48,25.54,41.46,36.19,22.09,21.87,26.89,35.86,21.82,22.14,39.56,26.05,20.24,23.76,32.33,26.96,24.91,21.19,40.92,20.95,20.89,25.54,50.9,61.29,25.14,28.59,84.01,20.24,31.790714285714284,0.0,142560,165625,4357,0.6331,0.0265,0.088,113549.0,BK_rest,52076.0,0,0
36047017200,24.6,22.0,24.65,47.95,24.36,16.97,25.45,35.78,23.5,21.95,24.37,41.99,24.22,18.99,24.65,35.9,24.17,23.53,29.69,54.42,37.8,30.1,44.67,81.3,88.7,45.37,47.04,104.08,16.97,37.435714285714276,0.07142857142857142,116983,148500,3252,0.8002,0.0966,0.107,113549.0,BK_rest,34951.0,0,0
36047017400,25.06,22.59,25.25,50.57,24.68,17.05,25.7,36.8,25.06,21.41,25.09,43.81,24.81,20.01,25.04,38.05,25.55,24.18,29.6,56.85,40.39,34.49,46.39,84.08,91.96,46.58,48.17,107.31,17.05,38.804642857142866,0.03571428571428571,105197,177500,2384,0.7849,0.0839,0.089,113549.0,BK_rest,63951.0,0,0
36047017600,23.94,21.81,24.39,51.15,23.48,15.9,24.85,37.2,23.94,20.57,24.13,43.91,23.61,19.12,24.08,38.3,25.14,24.01,29.12,57.85,41.75,36.7,45.83,85.65,95.1,46.88,48.7,110.87,15.9,38.85642857142857,0.07142857142857142,86923,116339,2602,0.731,0.1291,0.153,113549.0,BK_rest,2790.0,0,0
36047017800,23.23,20.83,23.22,51.96,23.31,14.87,25.03,38.78,23.23,20.38,23.03,44.18,23.17,17.18,23.22,37.82,24.94,24.27,29.86,58.74,41.62,35.79,44.67,88.33,98.83,48.59,49.16,117.05,14.87,39.1175,0.07142857142857142,77522,78862,2901,0.6007,0.0966,0.118,113549.0,BK_rest,-34687.0,1,0
36047017900,26.06,15.83,17.08,38.49,32.04,16.47,18.6,22.05,25.06,14.49,14.89,30.57,14.88,11.74,11.8,35.99,34.3,16.41,22.39,27.03,13.36,9.63,35.37,47.47,43.62,24.57,24.56,73.17,9.63,25.640000000000004,0.42857142857142855,94241,146073,4375,0.3218,0.2682,0.186,142051.0,NW_BK,4022.0,0,1
36047018000,24.98,22.37,24.98,52.89,25.05,16.57,26.43,40.02,24.66,22.21,24.76,45.39,24.91,18.72,24.98,38.69,25.93,25.13,31.33,59.86,42.07,35.01,46.44,89.81,98.84,50.01,51.74,118.25,16.57,40.429642857142866,0.07142857142857142,59033,91501,3253,0.5983,0.0974,0.111,113549.0,BK_rest,-22048.0,1,1
36047018100,25.89,13.67,14.28,36.42,29.63,14.72,16.13,22.63,26.28,12.9,14.25,28.45,15.6,9.96,10.25,34.53,32.3,14.81,21.31,26.71,14.32,10.55,34.73,47.44,44.07,26.58,24.03,71.62,9.96,24.787857142857145,0.42857142857142855,121600,221122,3788,0.3091,0.1038,,142051.0,NW_BK,79071.0,0,0
36047018200,21.8,19.48,21.92,48.72,22.9,14.57,22.35,37.9,20.0,19.33,21.92,42.41,21.8,16.01,21.92,34.71,21.45,21.33,27.47,55.18,37.55,29.33,40.76,82.43,91.96,46.32,46.18,108.76,14.57,36.30214285714285,0.14285714285714285,59410,77813,3612,0.6972,0.0828,0.098,113549.0,BK_rest,-35736.0,1,1
36047018300,22.82,12.03,12.43,33.21,24.5,16.09,15.78,23.29,22.75,14.54,15.12,25.61,17.34,10.84,11.17,31.63,27.0,16.07,21.91,26.36,15.63,13.58,29.87,42.48,40.71,28.21,24.52,64.22,10.84,23.561071428571434,0.42857142857142855,158060,250001,2749,0.5924,0.0408,0.069,142051.0,NW_BK,107950.0,0,0
36047018400,23.88,21.53,24.01,47.11,24.73,16.87,23.79,36.58,21.21,20.71,23.82,41.72,23.83,18.09,24.01,34.93,22.14,21.6,28.12,53.87,36.73,27.31,42.75,80.57,88.54,45.74,46.7,105.34,16.87,36.65107142857142,0.07142857142857142,67284,133015,2295,0.7428,0.0691,0.106,113549.0,BK_rest,19466.0,0,1
36047018501,27.31,17.49,17.71,38.31,27.28,19.95,21.6,31.75,26.45,19.9,21.06,31.19,20.85,16.56,16.63,36.83,31.2,21.55,28.71,34.42,21.29,16.87,34.67,51.2,47.23,35.32,28.14,72.19,16.56,29.059285714285718,0.25,41571,64435,4767,0.1672,0.2553,0.203,142051.0,NW_BK,-77616.0,1,1
36047018600,22.87,20.72,23.22,47.17,23.89,16.25,22.72,36.6,19.31,19.1,23.22,41.61,22.84,17.42,23.19,34.34,20.51,20.3,27.45,53.37,36.53,25.66,40.85,80.2,89.39,45.74,45.45,106.15,16.25,35.93107142857143,0.14285714285714285,67426,80682,2311,0.6918,0.1013,0.112,113549.0,BK_rest,-32867.0,1,1
36047018700,22.24,13.49,13.89,33.99,22.83,17.29,17.45,24.99,20.86,16.78,16.93,25.89,18.67,12.72,13.18,31.59,25.87,17.5,22.96,27.6,17.19,14.83,29.62,43.13,41.94,30.76,26.44,65.18,12.72,24.49321428571429,0.42857142857142855,92469,143326,1459,0.511,0.1193,0.13,142051.0,NW_BK,1275.0,0,0
36047018800,22.21,20.03,22.55,44.8,23.21,15.92,21.8,34.61,17.85,17.68,22.27,39.33,21.94,17.15,22.04,32.09,18.58,18.41,25.71,51.13,33.48,23.18,37.75,76.46,85.52,43.76,42.21,101.87,15.92,34.055,0.21428571428571427,62056,96186,2882,0.7243,0.1353,0.116,113549.0,BK_rest,-17363.0,1,1
36047019000,25.16,23.58,24.67,47.69,25.7,17.99,23.09,37.16,20.75,19.6,23.98,41.7,23.59,20.18,23.69,33.06,18.98,19.41,25.36,54.21,33.11,23.57,36.95,80.63,91.17,46.22,43.73,111.65,17.99,36.306428571428576,0.14285714285714285,65821,102022,5114,0.5363,0.0929,0.146,113549.0,BK_rest,-11527.0,1,1
36047019100,20.33,11.37,13.87,36.65,19.7,16.22,17.3,24.39,17.14,14.72,16.74,25.62,18.28,10.31,10.49,30.36,22.94,17.33,20.48,25.64,18.72,17.04,28.79,41.8,45.78,34.51,32.01,70.86,10.31,24.263928571428576,0.5,134583,206650,2993,0.4012,0.0846,0.102,142051.0,NW_BK,64599.0,0,0
36047019200,30.84,29.87,28.93,45.08,29.86,22.18,25.42,35.43,25.29,20.09,26.46,39.65,27.26,24.26,24.84,30.97,17.93,17.95,24.78,51.05,28.8,17.63,32.76,76.81,86.32,46.12,40.65,106.84,17.63,36.216785714285706,0.10714285714285714,52885,63063,2876,0.5224,0.2077,0.174,113549.0,BK_rest,-50486.0,1,1
36047019300,21.14,9.05,11.21,38.95,21.49,14.58,14.76,21.57,19.15,12.66,14.82,25.54,19.15,6.12,6.27,30.57,24.32,15.08,17.53,23.29,17.75,16.1,29.42,42.57,48.56,33.16,34.08,76.57,6.12,23.766428571428573,0.5,67000,103850,5684,0.3097,0.1951,0.145,142051.0,NW_BK,-38201.0,1,1
36047019400,27.8,27.11,26.67,43.09,27.96,20.09,24.82,34.9,22.69,20.15,25.0,38.13,25.78,24.03,24.74,30.5,18.63,18.59,24.74,49.1,29.02,17.35,33.93,73.3,82.41,44.22,40.66,100.0,17.35,34.83607142857142,0.10714285714285714,47031,26392,3512,0.7089,0.3099,0.183,113549.0,BK_rest,-87157.0,1,1
36047019500,21.72,11.23,11.7,36.5,23.5,16.64,15.35,22.48,21.11,14.85,14.99,26.21,18.45,8.77,8.97,31.77,25.89,16.4,20.27,25.63,15.56,14.64,30.04,42.8,44.41,30.28,28.65,71.04,8.77,23.923214285714284,0.42857142857142855,96106,196250,3405,0.3974,0.1251,0.095,142051.0,NW_BK,54199.0,0,0
36047019600,28.8,26.94,28.3,47.22,28.88,19.45,26.79,36.83,22.09,20.02,26.82,42.31,27.42,23.96,26.55,34.28,20.55,20.36,27.16,53.36,33.35,19.13,38.98,79.68,88.78,47.2,45.07,108.19,19.13,37.44535714285714,0.07142857142857142,78629,71411,4670,0.5675,0.2717,0.162,113549.0,BK_rest,-42138.0,1,1
36047019700,21.34,10.87,11.8,36.3,24.41,13.93,13.57,18.64,21.55,11.96,12.51,24.92,16.72,7.49,7.72,30.14,27.38,14.57,16.22,21.95,13.8,10.8,29.93,42.62,43.81,26.47,26.73,72.15,7.49,22.510714285714283,0.5,107149,250001,3754,0.4302,0.05,0.062,142051.0,NW_BK,107950.0,0,0
36047019800,24.65,22.74,24.62,44.23,25.59,17.06,24.16,34.45,18.8,18.01,23.97,39.65,24.5,19.99,23.77,32.85,19.45,19.02,26.33,50.11,33.7,20.18,39.14,75.53,83.85,43.97,43.2,99.38,17.06,34.746428571428574,0.21428571428571427,66563,103172,1895,0.755,0.0704,0.076,113549.0,BK_rest,-10377.0,1,1
36047019900,23.83,13.86,15.89,40.18,29.27,15.97,17.29,19.02,22.49,15.29,13.37,28.43,15.3,10.99,11.16,34.66,32.32,15.97,18.96,23.51,13.26,9.83,33.29,45.2,43.99,24.41,26.5,77.11,9.83,24.69107142857143,0.5,118996,250001,3632,0.2596,0.0747,,142051.0,NW_BK,107950.0,0,0
36047020000,27.15,25.38,27.29,48.14,28.15,18.64,26.5,37.26,20.46,19.54,26.37,43.14,27.0,22.38,26.14,35.7,20.89,20.75,28.1,54.02,34.96,21.23,42.27,82.01,91.0,47.87,47.08,109.97,18.64,37.83535714285714,0.07142857142857142,76667,71667,2387,0.5569,0.2286,0.153,113549.0,BK_rest,-41882.0,1,1
36047020100,22.27,12.36,14.66,38.95,26.85,13.59,14.71,16.73,20.2,14.03,12.23,25.66,15.85,9.53,9.76,31.69,29.68,14.49,15.6,20.32,14.87,10.28,30.62,42.3,44.31,24.45,28.04,77.0,9.53,23.25107142857143,0.5,129720,189500,4277,0.383,0.0383,0.077,142051.0,NW_BK,47449.0,0,0
36047020200,25.15,23.93,25.49,42.28,26.13,17.07,24.75,32.97,18.78,17.57,24.75,38.28,25.26,21.26,24.41,32.01,18.92,18.96,25.09,47.78,31.37,17.38,38.62,72.85,79.91,42.89,42.05,93.78,17.07,33.9175,0.21428571428571427,71875,77188,1924,0.8413,0.0749,0.066,113549.0,BK_rest,-36361.0,1,0
36047020300,23.45,13.9,18.87,39.3,31.42,17.53,17.52,18.63,21.14,14.52,14.29,28.44,12.4,11.2,14.05,34.38,33.8,17.71,20.35,25.44,15.47,10.82,30.46,43.62,44.62,20.05,26.46,77.33,10.82,24.89892857142857,0.4642857142857143,173125,250001,1849,0.4161,0.1017,0.08,113549.0,BK_rest,136452.0,0,0
36047020400,27.93,27.2,28.59,44.92,29.07,18.62,26.71,35.31,20.13,18.11,26.71,41.29,28.0,24.19,26.35,34.3,20.15,20.36,25.78,50.31,32.81,16.62,41.35,76.68,84.15,45.68,45.88,100.63,16.62,36.35107142857142,0.10714285714285714,89474,189762,1886,0.6864,0.1193,0.082,113549.0,BK_rest,76213.0,0,0
36047020500,25.98,14.83,21.28,41.61,36.25,19.71,19.77,20.99,25.03,15.75,16.65,31.26,13.55,11.02,17.73,37.45,38.74,18.56,22.72,28.84,16.94,11.89,32.12,47.02,48.75,19.3,28.38,81.71,11.02,27.279642857142854,0.42857142857142855,128281,250001,3407,0.304,0.049,0.076,113549.0,BK_rest,136452.0,0,0
36047020600,28.85,29.19,29.44,41.62,29.21,19.15,25.81,32.62,19.8,16.8,26.64,38.8,29.05,24.06,24.63,32.01,19.45,18.53,23.6,46.51,29.42,12.65,39.7,71.07,76.26,43.47,42.92,89.29,12.65,34.30535714285714,0.21428571428571427,95114,97986,2692,0.8417,0.1561,0.111,113549.0,BK_rest,-15563.0,1,0
36047020700,26.37,13.62,21.7,41.6,37.06,19.61,19.8,22.06,27.26,16.15,17.68,32.3,13.92,10.27,19.48,38.26,40.66,18.15,22.28,30.14,17.42,13.05,31.18,47.13,50.67,18.55,28.42,81.56,10.27,27.726785714285704,0.42857142857142855,158214,222380,4923,0.3315,0.0408,0.079,113549.0,BK_rest,108831.0,0,0
36047020800,32.68,31.96,32.35,48.52,32.91,21.48,29.78,38.61,23.67,20.22,29.78,44.49,31.39,28.09,28.73,36.03,22.14,22.06,27.77,54.11,34.46,16.07,42.57,81.84,90.74,49.99,48.74,111.52,16.07,39.73928571428572,0.03571428571428571,48750,58426,3251,0.4776,0.0991,0.114,113549.0,BK_rest,-55123.0,1,1
36047021000,31.24,30.94,30.93,43.8,30.82,20.78,27.66,34.93,23.18,19.47,27.66,40.18,29.26,25.98,26.07,32.46,20.49,20.11,25.33,49.98,31.28,13.96,37.98,74.61,82.72,45.85,44.27,101.15,13.96,36.53892857142858,0.07142857142857142,58631,36250,4089,0.6502,0.2734,0.209,113549.0,BK_rest,-77299.0,1,1
36047021100,25.18,17.44,18.09,36.25,23.34,19.73,21.53,30.0,23.24,19.72,21.23,28.65,20.73,17.13,17.72,33.53,28.5,21.52,26.16,32.16,20.93,16.41,31.92,48.16,45.17,35.25,29.52,68.85,16.41,27.787857142857142,0.25,72005,124706,3008,0.2803,0.115,0.121,142051.0,NW_BK,-17345.0,1,0
36047021200,33.76,33.37,32.64,46.3,33.26,23.03,28.37,36.6,25.66,21.17,28.63,42.24,31.2,26.8,26.48,33.45,20.9,20.67,25.92,52.54,31.3,14.29,37.6,78.38,87.84,48.72,46.2,108.72,14.29,38.43,0.03571428571428571,58385,90496,4328,0.4822,0.2246,0.219,113549.0,BK_rest,-23053.0,1,1
36047021300,28.25,7.96,15.95,40.28,33.29,15.53,9.8,19.3,26.73,9.62,10.45,32.01,17.21,8.32,15.68,37.44,37.38,12.57,15.67,29.41,21.58,16.82,22.95,42.98,54.76,14.42,30.18,86.33,7.96,25.459642857142853,0.5,66683,78992,4346,0.4074,0.1954,0.106,113549.0,BK_rest,-34557.0,1,1
36047021400,35.97,34.87,33.68,46.73,34.52,23.17,28.31,35.52,27.79,20.7,29.51,42.17,32.16,26.15,26.12,32.64,19.63,19.37,25.75,52.58,30.24,13.96,35.32,78.85,88.69,49.29,44.75,111.68,13.96,38.57571428571429,0.10714285714285714,73456,113856,2482,0.3731,0.2936,0.164,113549.0,BK_rest,307.0,0,1
36047021500,25.65,10.88,18.63,41.1,36.48,18.17,15.99,19.49,25.56,13.41,14.42,30.77,13.7,7.81,18.04,38.09,38.22,16.47,19.35,28.07,19.9,14.07,28.59,45.29,52.17,17.22,29.67,85.72,7.81,26.533214285714283,0.5357142857142857,104796,228026,6271,0.2843,0.1059,,113549.0,BK_rest,114477.0,0,0
36047021600,35.72,33.53,31.32,46.09,33.17,23.6,26.33,33.87,28.83,19.82,27.39,41.2,29.61,24.43,24.62,31.17,19.41,19.4,24.66,51.98,28.92,18.32,31.77,76.66,86.87,48.18,41.62,109.03,18.32,37.41142857142857,0.14285714285714285,34815,33533,3945,0.4063,0.4684,0.246,113549.0,BK_rest,-80016.0,1,1
36047021700,24.59,10.14,17.64,41.43,35.81,17.31,14.89,18.71,24.03,12.26,14.63,29.82,13.25,6.42,17.31,37.75,36.57,15.13,17.6,26.99,22.34,15.1,27.51,44.69,54.22,17.61,30.78,89.16,6.42,26.20321428571429,0.5,70625,186250,3493,0.2124,0.1366,0.152,113549.0,BK_rest,72701.0,0,0
36047021800,34.78,32.25,29.15,43.94,31.93,22.8,24.34,32.16,28.5,17.83,25.32,39.66,27.6,22.17,22.4,29.74,18.93,18.84,23.03,50.08,27.65,19.45,28.59,72.41,82.61,45.34,37.78,101.92,17.83,35.4,0.14285714285714285,60816,94264,2927,0.5767,0.1554,0.145,113549.0,BK_rest,-19285.0,1,1
36047021900,24.63,8.73,16.0,41.61,33.99,14.14,10.83,17.62,20.77,8.25,11.75,28.7,14.04,7.6,15.05,36.45,33.23,12.24,15.36,25.86,22.22,14.27,23.55,40.63,54.17,15.79,31.27,89.73,7.6,24.58857142857143,0.5,104423,176378,3882,0.2939,0.1278,,113549.0,BK_rest,62829.0,0,0
36047022000,37.42,33.48,29.05,45.78,33.27,23.57,23.67,31.81,30.37,16.04,24.97,41.32,27.46,21.27,21.44,30.27,19.93,19.59,22.37,51.18,28.11,21.59,26.9,73.76,85.86,46.06,36.92,108.68,16.04,36.14785714285714,0.10714285714285714,39321,60947,5153,0.4109,0.5572,0.294,113549.0,BK_rest,-52602.0,1,1
36047022100,22.97,12.34,16.96,42.29,30.84,14.77,11.41,15.75,15.85,7.11,13.61,26.21,11.74,8.35,15.63,32.89,30.61,15.71,16.61,23.31,20.41,11.05,24.12,39.84,50.81,17.65,30.72,89.26,7.11,23.886428571428574,0.5357142857142857,69213,67880,4058,0.2728,0.242,0.154,113549.0,BK_rest,-45669.0,1,1
36047022200,39.43,34.88,30.5,47.53,34.9,25.05,23.93,31.92,32.57,16.2,26.07,44.12,28.75,21.76,22.21,31.56,21.61,20.16,21.69,53.03,28.18,22.32,26.82,73.38,86.54,45.27,37.12,110.94,16.2,37.08714285714286,0.03571428571428571,31090,23977,4034,0.3526,0.5082,0.242,113549.0,BK_rest,-89572.0,1,1
36047022400,37.96,31.95,28.61,44.08,33.88,22.99,21.04,28.67,32.18,15.62,23.19,41.71,27.34,19.17,19.29,29.02,22.0,20.87,19.37,48.97,25.03,20.2,23.55,66.33,78.53,40.12,32.56,101.4,15.62,34.129642857142855,0.14285714285714285,44677,59219,5479,0.5423,0.2648,0.17,113549.0,BK_rest,-54330.0,1,1
36047022600,38.38,31.49,28.6,44.95,33.43,22.97,20.16,27.96,33.59,18.45,23.15,42.26,25.55,20.19,20.62,29.69,21.47,21.0,19.26,49.57,23.27,19.44,23.05,65.09,78.71,38.71,30.39,103.1,18.45,34.089285714285715,0.10714285714285714,75714,81167,2478,0.4772,0.0541,0.131,113549.0,BK_rest,-32382.0,1,0
36047022700,19.97,12.0,15.54,38.14,25.17,11.37,12.48,14.34,14.85,10.39,11.95,23.65,13.03,9.37,10.49,28.68,26.93,13.76,14.82,18.84,16.6,9.97,26.74,38.41,43.43,21.33,28.13,79.39,9.37,21.7775,0.6071428571428571,108750,250001,4244,0.3955,0.0728,,113549.0,BK_rest,136452.0,0,0
36047022800,37.93,31.28,26.02,44.89,31.56,22.08,18.36,27.79,32.24,19.8,21.63,41.45,22.87,21.02,20.74,28.61,18.54,17.96,18.61,50.22,20.52,18.21,22.64,64.0,78.49,38.19,27.9,103.49,17.96,33.10857142857143,0.21428571428571427,48507,34318,4129,0.5052,0.3942,0.227,113549.0,BK_rest,-79231.0,1,1
36047022900,19.36,11.99,13.55,39.91,22.75,10.16,11.39,13.21,15.3,10.13,11.72,23.39,15.38,9.06,9.52,29.51,26.31,11.38,11.76,16.14,17.25,9.47,26.5,38.61,47.92,23.98,30.98,82.94,9.06,21.770357142857147,0.6071428571428571,122989,190632,4082,0.3106,0.1325,,113549.0,BK_rest,77083.0,0,0
36047023000,38.53,32.21,27.11,45.88,32.44,22.91,20.82,29.21,32.62,19.49,23.22,42.39,24.6,21.45,21.97,28.5,19.43,18.97,19.91,51.26,23.27,20.25,22.65,66.69,81.84,39.95,29.38,107.83,18.97,34.456428571428575,0.14285714285714285,46691,72371,4555,0.4084,0.4042,0.246,113549.0,BK_rest,-41178.0,1,1
36047023100,20.29,11.18,13.17,37.26,24.0,11.45,12.85,14.95,18.1,11.83,10.99,23.28,15.66,7.98,8.28,28.61,27.04,12.58,13.15,17.76,15.25,9.84,27.95,39.13,43.6,24.04,28.33,73.96,7.98,21.518214285714286,0.5714285714285714,140888,196719,3623,0.5395,0.0895,,142051.0,NW_BK,54668.0,0,0
