GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29
36061008200,Manhattan,MN0502,-73.98087259028384,40.750613781693495,POINT (-73.98087261356555 40.750613765291924),POINT (-73.98087259028384 40.7506137816935),9.524,85521,11.086,85523,11.609,87247,11.592,81199,33.392,85434,25.114,85517,37.326,FPC-488,39.486,85351,23.98,FPC-624,32.392,82750,53.723,83913,37.875,FPC-457,42.387,80936,47.408,84611,34.537,FPC-601,53.458,85227,41.705,85357,52.607,FPC-630,58.829,85328,46.571,87064,59.237,85540,47.938,85108,66.179,80343,48.338,85251,57.283,83916,62.033,85307,52.395,FPC-690,59.213,85071,64.391,85221,69.189,85314
36061008300,Manhattan,MN0401,-74.00445211268418,40.742198823137,POINT (-74.0044520874449 40.742198824573734),POINT (-74.00445211268418 40.742198823137),17.427,87247,15.24,85521,16.423,85523,26.427,85434,22.163,85517,19.853,81199,31.844,FPC-488,33.507,85351,32.386,FPC-624,35.03,FPC-457,47.461,83913,40.799,82750,40.847,84611,45.506,80936,46.897,85227,55.755,85540,37.656,FPC-601,37.468,85357,49.943,85328,42.304,FPC-630,61.453,80343,54.81,87064,51.857,85108,55.038,83916,51.457,85251,70.439,85307,55.895,FPC-690,62.332,85071,67.51,85221,72.689,85314
36061008400,Manhattan,MN0502,-73.98409384539356,40.751969910803574,POINT (-73.9840938636639 40.75196990136375),POINT (-73.98409384539356 40.75196991080357),6.791,85521,8.157,85523,10.523,87247,14.827,81199,30.659,85434,27.631,85517,37.531,FPC-488,39.691,85351,27.205,FPC-624,35.617,82750,54.748,83913,37.434,FPC-457,45.35,80936,47.794,84611,37.5,FPC-601,52.452,85227,41.894,85357,51.026,FPC-630,49.796,87064,58.665,85328,57.287,85540,49.802,85108,63.446,80343,51.832,85251,56.207,83916,65.258,85307,55.63,FPC-690,62.707,85071,67.885,85221,72.424,85314
36061008700,Manhattan,MN0401,-73.99699453343844,40.74224335877817,POINT (-73.99699450431714 40.742243363041865),POINT (-73.99699453343844 40.74224335877817),9.912,87247,11.822,85521,9.915,85523,26.061,85434,21.771,81199,16.643,85517,33.114,FPC-488,33.681,85351,32.535,FPC-624,33.478,FPC-457,50.462,83913,37.353,82750,41.021,84611,47.424,80936,47.071,85227,56.476,85540,39.574,FPC-601,52.442,85328,45.791,FPC-630,39.57,85357,51.032,87064,61.087,80343,51.907,85108,52.597,83916,53.375,85251,70.588,85307,57.813,FPC-690,64.25,85071,69.428,85221,74.607,85314
36061008900,Manhattan,MN0401,-74.00267744792825,40.74463788717642,POINT (-74.00267742106115 40.74463789059923),POINT (-74.00267744792825 40.74463788717642),16.326,87247,17.194,85521,15.907,85523,30.379,85434,21.807,81199,23.948,85517,35.016,FPC-488,35.583,85351,34.462,FPC-624,38.982,FPC-457,51.413,83913,42.875,82750,42.923,84611,47.46,80936,48.973,85227,59.707,85540,39.61,FPC-601,41.42,85357,53.895,85328,46.256,FPC-630,56.886,87064,55.809,85108,65.405,80343,58.99,83916,53.411,85251,72.515,85307,57.849,FPC-690,64.286,85071,69.464,85221,74.643,85314
36061009100,Manhattan,MN0401,-73.99519664557965,40.74471843859997,POINT (-73.99519662121072 40.74471844171353),POINT (-73.99519664557965 40.74471843859997),6.68,87247,10.091,85521,7.966,85523,18.022,81199,26.004,85434,16.695,85517,34.473,FPC-488,35.354,85351,32.931,FPC-624,33.53,FPC-457,50.673,83913,35.404,82750,42.694,84611,43.675,80936,48.603,85227,35.825,FPC-601,56.528,85540,37.621,85357,53.692,85328,46.053,FPC-630,49.083,87064,49.958,85108,61.03,80343,49.626,85251,52.649,83916,69.769,85307,54.064,FPC-690,60.501,85071,65.679,85221,70.858,85314
36061009200,Manhattan,MN0604,-73.97474012129685,40.75364667729728,POINT (-73.97474014520769 40.75364666419461),POINT (-73.97474012129685 40.75364667729728),9.336,81199,14.672,85521,9.403,85523,18.749,87247,33.206,85434,23.701,85517,22.567,FPC-624,35.541,85351,33.381,FPC-488,30.979,82750,52.31,83913,38.348,80936,45.995,84611,30.498,FPC-601,36.462,FPC-457,52.045,85227,41.582,85357,45.158,87064,51.194,FPC-630,57.416,85328,46.525,85108,57.824,85540,44.299,85251,67.285,80343,60.62,85307,56.47,83916,48.737,FPC-690,55.174,85071,60.352,85221,65.531,85314
36061009300,Manhattan,MN0401,-74.00087528572324,40.747113531342414,POINT (-74.00087526397357 40.74711353235393),POINT (-74.00087528572324 40.74711353134241),13.899,87247,13.809,85521,13.48,85523,18.422,81199,28.029,85434,22.209,85517,34.873,FPC-488,38.87,85351,35.728,FPC-624,36.632,FPC-457,40.918,82750,51.073,83913,46.21,84611,44.075,80936,50.628,85227,36.225,FPC-601,57.357,85540,38.556,85357,54.092,85328,46.453,FPC-630,54.597,87064,52.945,85108,63.055,80343,56.64,83916,50.026,85251,72.211,85307,54.464,FPC-690,60.901,85071,66.079,85221,71.258,85314
36061009400,Manhattan,MN0502,-73.97774408784096,40.75522698291681,POINT (-73.97774411769815 40.75522696927366),POINT (-73.97774408784096 40.75522698291681),9.451,81199,12.581,85521,11.674,85523,14.635,87247,34.33,85434,26.347,85517,25.213,FPC-624,37.247,85351,35.087,FPC-488,33.625,82750,54.956,83913,39.028,80936,48.641,84611,31.178,FPC-601,39.108,FPC-457,54.691,85227,42.257,85357,47.804,87064,49.171,85108,53.84,FPC-630,60.062,85328,60.47,85540,44.979,85251,67.118,80343,60.831,85307,59.116,83916,49.417,FPC-690,55.854,85071,61.032,85221,66.211,85314
36061009500,Manhattan,MN0501,-73.99335783100113,40.747236613418885,POINT (-73.99335780527082 40.747236618528945),POINT (-73.99335783100113 40.74723661341888),6.565,87247,8.357,85521,5.942,85523,18.933,81199,27.828,85434,16.67,85517,35.462,FPC-488,36.029,85351,30.907,FPC-624,33.505,FPC-457,33.38,82750,51.39,83913,43.369,84611,44.586,80936,49.419,85227,36.736,FPC-601,35.597,85357,56.503,85540,53.872,85328,46.233,FPC-630,47.059,87064,47.934,85108,62.48,80343,50.537,85251,52.624,83916,67.745,85307,54.975,FPC-690,61.412,85071,66.59,85221,71.769,85314
36061009600,Manhattan,MN0502,-73.98088602116582,40.75637499569668,POINT (-73.98088604223729 40.756374983036366),POINT (-73.98088602116582 40.75637499569668),10.432,85523,9.532,85521,13.667,81199,15.079,87247,29.564,85434,28.484,85517,28.857,FPC-624,38.808,85351,36.648,FPC-488,37.247,82750,55.099,83913,40.534,80936,42.794,FPC-457,48.172,84611,32.684,FPC-601,37.651,85357,52.163,85227,51.426,87064,45.501,85108,49.942,FPC-630,57.581,85328,56.38,85540,47.485,85251,62.351,80343,59.953,83916,63.445,85307,51.923,FPC-690,59.944,85071,65.122,85221,68.717,85314
36061009700,Manhattan,MN0401,-73.99903271626314,40.749640888137115,POINT (-73.99903269109056 40.7496408884048),POINT (-73.99903271626314 40.74964088813712),13.741,87247,13.452,85523,13.423,85521,22.137,81199,31.744,85434,24.18,85517,38.588,FPC-488,39.859,85351,37.754,FPC-624,40.347,FPC-457,40.89,82750,54.788,83913,47.199,84611,47.79,80936,53.249,85227,40.582,85357,39.94,FPC-601,61.072,85540,57.807,85328,50.168,FPC-630,54.569,87064,54.971,85108,66.77,80343,60.134,83916,53.741,85251,75.255,85307,58.179,FPC-690,64.616,85071,69.794,85221,74.973,85314
36061009800,Manhattan,MN0604,-73.96777472513914,40.75578800691339,POINT (-73.967774717697 40.755788004678),POINT (-73.96777472513914 40.75578800691339),7.844,81199,17.022,85521,17.047,85523,22.125,87247,33.178,85434,25.86,FPC-624,34.277,85351,28.565,85517,32.117,FPC-488,34.347,82750,36.058,80936,57.422,83913,28.208,FPC-601,48.845,84611,51.807,85227,43.215,85357,38.368,FPC-457,45.228,87064,49.915,85108,56.032,FPC-630,60.266,85328,62.936,85540,42.009,85251,66.997,80343,62.413,85307,46.447,FPC-690,57.141,83916,52.884,85071,58.062,85221,63.241,85314
36061009902,Manhattan,MN0401,-74.00495639288705,40.75213531411628,POINT (-74.00495636304001 40.75213531696895),POINT (-74.00495639288705 40.75213531411628),20.601,87247,13.874,85523,16.726,85521,25.453,81199,37.262,85434,29.564,85517,41.607,FPC-488,42.174,85351,34.933,FPC-624,45.865,FPC-457,42.088,82750,58.296,83913,49.514,84611,50.504,80936,44.013,85357,55.564,85227,42.606,FPC-601,66.379,85540,58.39,85108,60.778,85328,55.767,87064,53.139,FPC-630,72.288,80343,65.518,83916,57.974,85251,72.986,85307,62.412,FPC-690,68.849,85071,74.027,85221,79.206,85314
36061009903,Manhattan,MN0401,-74.00247122783422,40.75614840872762,POINT (-74.00247121412347 40.756148385102335),POINT (-74.00247122783422 40.75614840872762),11.384,85523,14.757,85521,21.729,87247,22.963,81199,36.986,85434,29.674,85517,39.518,FPC-488,32.443,FPC-624,41.678,85351,39.598,82750,45.256,FPC-457,58.02,83913,48.014,80936,42.044,85357,53.969,84611,59.208,85227,40.116,FPC-601,55.9,85108,64.41,85540,53.277,87064,60.502,85328,52.863,FPC-630,70.569,80343,60.915,83916,56.005,85251,70.496,85307,60.443,FPC-690,66.88,85071,72.058,85221,77.237,85314
36061010000,Manhattan,MN0604,-73.9712333380797,40.758064923372565,POINT (-73.97123336153354 40.75806490689762),POINT (-73.9712333380797 40.75806492337257),2.375,81199,11.938,85523,14.822,85521,18.447,87247,31.832,85434,22.182,FPC-624,25.135,85517,33.513,85351,31.353,FPC-488,30.669,82750,35.294,80936,53.744,83913,27.444,FPC-601,45.167,84611,41.588,85357,51.043,85227,37.896,FPC-457,41.55,87064,46.237,85108,52.628,FPC-630,56.588,85328,59.258,85540,41.245,85251,67.135,80343,58.735,85307,57.763,83916,45.683,FPC-690,52.12,85071,57.298,85221,62.477,85314
36061010100,Manhattan,MN0501,-73.99153675538079,40.74973079938639,POINT (-73.99153673027368 40.74973080197947),POINT (-73.99153675538079 40.74973079938639),6.197,85521,10.688,87247,6.079,85523,17.641,81199,28.976,85434,18.845,85517,35.643,FPC-488,37.963,85351,28.89,FPC-624,31.269,82750,34.927,FPC-457,51.26,83913,43.294,80936,45.303,84611,50.271,85227,35.444,FPC-601,35.284,85357,55.106,85540,53.742,85328,46.103,FPC-630,44.948,87064,48.071,85108,61.763,80343,49.245,85251,53.748,83916,67.602,85307,53.683,FPC-690,60.12,85071,65.298,85221,70.477,85314
36061010200,Manhattan,MN0502,-73.97444936939088,40.75942376926727,POINT (-73.97444939247534 40.75942375316622),POINT (-73.97444936939088 40.75942376926727),5.516,81199,14.143,85523,12.772,85521,17.451,87247,31.653,85434,23.334,FPC-624,28.923,85517,33.028,85351,30.868,FPC-488,31.724,82750,34.809,80936,56.933,83913,26.959,FPC-601,49.03,84611,38.959,85357,50.558,85227,41.684,FPC-457,45.413,87064,46.98,85108,51.776,FPC-630,59.415,85328,60.86,85540,40.76,85251,66.831,80343,57.816,85307,60.83,83916,45.198,FPC-690,51.635,85071,56.813,85221,61.992,85314
36061010300,Manhattan,MN0401,-73.99721529808772,40.7521334104435,POINT (-73.9972152729587 40.752133412909245),POINT (-73.99721529808772 40.7521334104435),12.832,85523,17.646,87247,9.106,85521,18.626,81199,31.211,85434,25.598,85517,36.628,FPC-488,42.16,85351,33.441,FPC-624,38.022,82750,39.814,FPC-457,52.245,83913,44.279,80936,48.194,84611,36.269,85357,53.799,85227,36.429,FPC-601,58.759,85540,51.701,87064,54.727,85328,50.658,85108,47.088,FPC-630,64.918,80343,50.23,85251,56.766,83916,71.255,85307,54.668,FPC-690,61.105,85071,66.283,85221,71.462,85314
36061010400,Manhattan,MN0502,-73.97767288532971,40.76077898601418,POINT (-73.97767290541466 40.76077897376044),POINT (-73.97767288532971 40.76077898601418),10.439,81199,13.183,85523,12.51,85521,16.701,87247,32.542,85434,28.246,FPC-624,29.021,85517,35.265,85351,33.105,FPC-488,36.636,82750,37.046,80936,58.077,83913,37.501,85357,29.196,FPC-601,51.15,84611,43.833,FPC-457,52.795,85227,49.089,87064,46.875,85108,52.92,FPC-630,60.559,85328,59.358,85540,42.997,85251,65.329,80343,62.76,85307,62.606,83916,47.435,FPC-690,53.872,85071,59.05,85221,64.229,85314
36061010801,Manhattan,MN0604,-73.96617557672838,40.75798107921553,POINT (-73.9661755544192 40.75798108570525),POINT (-73.96617557672838 40.75798107921553),6.096,81199,17.145,85521,19.282,85523,22.692,87247,35.361,85434,25.284,FPC-624,34.4,85351,32.24,FPC-488,30.748,85517,33.674,82750,36.181,80936,59.482,83913,28.331,FPC-601,52.543,84611,51.93,85227,43.338,85357,47.853,87064,49.242,85108,40.551,FPC-457,56.155,FPC-630,63.794,85328,65.239,85540,42.132,85251,69.18,80343,62.774,85307,46.57,FPC-690,59.324,83916,53.007,85071,58.185,85221,63.364,85314
36061010802,Manhattan,MN0604,-73.96387512885923,40.759122475364215,POINT (-73.96387512866309 40.75912247528157),POINT (-73.96387512885923 40.75912247536422),10.186,81199,20.593,85521,20.974,85523,26.074,87247,36.915,85434,23.389,FPC-624,34.665,85351,32.505,FPC-488,28.978,85517,31.779,82750,36.49,80936,57.587,83913,28.64,FPC-601,51.272,84611,52.195,85227,44.058,85357,45.958,87064,47.347,85108,56.471,FPC-630,41.739,FPC-457,62.693,85328,63.378,85540,42.441,85251,70.734,80343,61.022,85307,46.879,FPC-690,60.878,83916,53.316,85071,58.494,85221,63.673,85314
36061010803,Manhattan,MN0604,-73.9661751690668,40.7600932102395,POINT (-73.96617516804623 40.76009321178518),POINT (-73.9661751690668 40.7600932102395),6.644,81199,18.605,85523,18.099,85521,23.646,87247,36.097,85434,21.836,FPC-624,33.343,85351,27.425,85517,31.183,FPC-488,30.226,82750,37.429,80936,56.034,83913,29.579,FPC-601,49.719,84611,42.036,85357,50.873,85227,44.405,87064,45.794,85108,40.186,FPC-457,54.918,FPC-630,61.14,85328,61.825,85540,43.099,85251,69.916,80343,59.376,85307,44.553,FPC-690,60.06,83916,54.255,85071,59.433,85221,61.347,85314
36061010900,Manhattan,MN0502,-73.98970307625612,40.75225067339264,POINT (-73.9897030538826 40.75225067526172),POINT (-73.98970307625612 40.75225067339264),4.337,85523,5.266,85521,11.853,87247,17.82,81199,28.514,85434,20.792,85517,35.822,FPC-488,38.837,85351,30.837,FPC-624,33.216,82750,51.439,83913,36.874,FPC-457,43.473,80936,46.177,84611,35.623,FPC-601,50.198,85227,35.463,85357,55.033,85540,46.895,87064,46.282,FPC-630,53.921,85328,49.852,85108,61.301,80343,49.424,85251,55.695,83916,66.661,85307,53.862,FPC-690,60.299,85071,65.477,85221,70.656,85314
36061011100,Manhattan,MN0401,-73.99538885707753,40.75464734585717,POINT (-73.99538883257767 40.75464734838661),POINT (-73.99538885707753 40.75464734585717),11.168,85523,9.005,85521,17.545,87247,18.303,81199,30.888,85434,25.497,85517,36.305,FPC-488,33.118,FPC-624,41.837,85351,37.921,82750,39.491,FPC-457,51.922,83913,43.956,80936,47.871,84611,35.946,85357,36.106,FPC-601,53.476,85227,50.335,85108,51.6,87064,58.658,85540,46.765,FPC-630,54.404,85328,64.817,80343,49.907,85251,56.643,83916,71.154,85307,54.345,FPC-690,60.782,85071,65.96,85221,71.139,85314
36061011201,Manhattan,MN0502,-73.97534573282564,40.7639779010806,POINT (-73.97534572618518 40.76397790474503),POINT (-73.97534573282564 40.7639779010806),11.074,81199,13.494,85523,10.562,85521,16.109,87247,30.594,85434,26.264,FPC-624,29.678,85517,38.279,85351,36.119,FPC-488,34.654,82750,38.029,80936,56.931,83913,33.442,85357,30.179,FPC-601,49.202,84611,48.833,87064,45.779,85108,53.193,85227,44.614,FPC-457,51.774,FPC-630,59.413,85328,59.969,85540,44.98,85251,65.62,80343,60.087,85307,64.282,83916,49.418,FPC-690,56.886,85071,62.064,85221,66.212,85314
36061011202,Manhattan,MN0502,-73.97213117788796,40.762603948520116,POINT (-73.97213117316086 40.762603948279406),POINT (-73.97213117788796 40.76260394852012),7.661,81199,16.085,85523,15.749,85521,19.393,87247,35.781,85434,21.535,FPC-624,27.124,85517,36.88,85351,34.72,FPC-488,29.925,82750,39.726,80936,55.733,83913,31.876,FPC-601,38.757,85357,49.418,84611,44.104,87064,54.41,85227,45.493,85108,39.885,FPC-457,54.617,FPC-630,60.839,85328,61.524,85540,45.677,85251,70.799,80343,54.683,85307,59.893,83916,48.022,FPC-690,56.552,85071,61.73,85221,64.816,85314
36061011203,Manhattan,MN0604,-73.96891072325587,40.761241658331635,POINT (-73.9689107183952 40.76124165800081),POINT (-73.96891072325587 40.76124165833163),3.643,81199,15.84,85523,16.727,85521,21.043,87247,34.428,85434,18.255,FPC-624,33.738,85351,23.844,85517,31.578,FPC-488,26.645,82750,38.443,80936,52.453,83913,30.593,FPC-601,46.138,84611,39.735,85357,51.268,85227,40.824,87064,42.213,85108,36.605,FPC-457,51.337,FPC-630,57.559,85328,58.244,85540,43.494,85251,67.699,80343,56.308,85307,44.88,FPC-690,56.613,83916,55.269,85071,60.345,85221,61.674,85314
36061011300,Manhattan,MN0502,-73.98786993559033,40.75477510311485,POINT (-73.98786990889563 40.75477510406772),POINT (-73.98786993559033 40.75477510311485),0.26,85523,8.126,85521,12.215,87247,17.385,81199,29.608,85434,20.16,85517,27.073,FPC-624,34.148,FPC-488,36.308,85351,30.084,82750,50.9,83913,35.742,FPC-457,42.597,80936,44.583,84611,34.746,FPC-601,34.049,85357,48.604,85227,43.763,87064,46.386,85108,47.64,FPC-630,55.279,85328,53.439,85540,60.182,80343,48.989,85251,54.563,83916,62.403,85307,53.427,FPC-690,59.864,85071,65.042,85221,70.221,85314
36061011402,Manhattan,MN0802,-73.96727887650731,40.763482577430466,POINT (-73.96727887607466 40.76348257470076),POINT (-73.96727887650731 40.76348257743047),7.492,81199,13.945,85523,12.746,85521,18.293,87247,32.778,85434,17.252,FPC-624,36.993,85351,22.841,85517,25.642,82750,34.833,FPC-488,34.677,80936,26.827,FPC-601,51.45,83913,39.859,85357,45.135,84611,39.821,87064,51.185,85227,41.21,85108,35.602,FPC-457,50.334,FPC-630,56.556,85328,57.241,85540,41.628,85251,66.696,80343,55.305,85307,46.066,FPC-690,55.61,83916,54.146,85071,59.324,85221,62.86,85314
36061011800,Manhattan,MN0801,-73.96085525425684,40.765274736653794,POINT (-73.9608552482408 40.76527473275156),POINT (-73.96085525425684 40.76527473665379),12.881,81199,19.873,85523,18.674,85521,24.221,87247,24.474,FPC-624,38.706,85434,33.438,82750,38.506,85351,36.346,FPC-488,30.637,85517,40.331,80936,32.481,FPC-601,59.246,83913,39.666,85357,43.842,87064,52.931,84611,49.006,85108,56.036,85227,58.13,FPC-630,64.352,85328,43.398,FPC-457,65.037,85540,46.282,85251,72.771,80343,56.825,85307,50.72,FPC-690,63.406,83916,57.157,85071,62.335,85221,67.514,85314
36061011900,Manhattan,MN0502,-73.98602477324474,40.757315185214956,POINT (-73.9860247490562 40.75731518798071),POINT (-73.98602477324474 40.75731518521496),4.103,85523,10.548,85521,14.21,87247,16.55,81199,31.046,85434,22.155,85517,27.177,FPC-624,36.143,FPC-488,38.303,85351,32.079,82750,53.174,83913,37.737,FPC-457,43.197,80936,48.024,84611,35.098,85357,35.347,FPC-601,52.045,85227,45.758,87064,48.381,85108,48.017,FPC-630,55.656,85328,56.88,85540,63.623,80343,49.148,85251,55.807,83916,65.23,85307,53.586,FPC-690,60.023,85071,65.201,85221,70.38,85314
36061012000,Manhattan,MN0802,-73.96476633494787,40.76692610086383,POINT (-73.96476635804093 40.76692608474493),POINT (-73.96476633494787 40.76692610086383),10.041,81199,14.961,85523,13.762,85521,19.309,87247,19.972,FPC-624,33.794,85434,29.934,82750,41.765,85351,27.982,85517,39.605,FPC-488,35.693,80936,27.843,FPC-601,38.742,85357,56.591,83913,39.34,87064,49.487,84611,45.565,85108,55.537,85227,54.974,FPC-630,40.743,FPC-457,60.908,85328,61.116,85540,42.644,85251,67.859,80343,55.901,85307,47.082,FPC-690,60.751,83916,55.162,85071,60.34,85221,63.876,85314
36061012101,Manhattan,MN0402,-73.99027921142289,40.7591118856861,POINT (-73.99027921023297 40.759111887490185),POINT (-73.99027921142289 40.7591118856861),8.585,85523,12.273,85521,18.36,87247,14.811,81199,29.418,85434,26.398,85517,29.537,FPC-624,34.824,FPC-488,38.683,85351,36.782,82750,50.441,83913,38.021,FPC-457,40.464,80936,32.365,85357,46.39,84611,32.614,FPC-601,51.995,85227,46.754,85108,50.461,87064,45.284,FPC-630,52.923,85328,58.746,85540,64.444,80343,46.415,85251,52.052,83916,68.626,85307,50.853,FPC-690,57.29,85071,62.468,85221,67.647,85314
36061012102,Manhattan,MN0402,-73.99311908739338,40.760307588688896,POINT (-73.99311909019487 40.760307584922934),POINT (-73.99311908739338 40.7603075886889),11.161,85523,12.89,85521,21.43,87247,19.298,81199,33.905,85434,29.382,85517,33.418,FPC-624,39.311,FPC-488,43.17,85351,39.358,82750,42.508,FPC-457,54.928,83913,44.951,80936,36.852,85357,50.877,84611,37.101,FPC-601,56.482,85227,51.241,85108,53.037,87064,49.771,FPC-630,57.41,85328,62.543,85540,68.702,80343,50.902,85251,56.511,83916,71.471,85307,55.34,FPC-690,61.777,85071,66.955,85221,72.134,85314
36061012200,Manhattan,MN0802,-73.9679840510398,40.768281177830545,POINT (-73.96798407414133 40.768281161706106),POINT (-73.96798405103981 40.76828117783054),13.647,81199,18.044,85523,17.877,85521,23.424,87247,23.787,FPC-624,37.909,85434,32.983,82750,43.512,85351,31.797,85517,41.352,FPC-488,39.808,80936,39.308,85357,31.958,FPC-601,60.406,83913,43.155,87064,48.614,85108,53.302,84611,59.352,85227,44.558,FPC-457,59.089,FPC-630,64.723,85328,65.231,85540,46.759,85251,71.974,80343,55.132,85307,51.197,FPC-690,64.566,83916,59.277,85071,64.455,85221,67.991,85314
36061012500,Manhattan,MN0502,-73.98417553104916,40.75984064060919,POINT (-73.98417550438455 40.75984064422658),POINT (-73.98417553104916 40.75984064060919),8.068,85523,9.032,85521,14.162,81199,13.885,87247,29.975,85434,24.225,85517,27.578,FPC-624,35.874,FPC-488,38.034,85351,35.966,82750,53.785,83913,39.815,80936,41.06,FPC-457,35.089,85357,45.904,84611,31.965,FPC-601,49.925,85227,49.645,87064,45.912,85108,50.353,FPC-630,57.325,85328,56.791,85540,45.766,85251,62.762,80343,60.034,83916,64.211,85307,50.204,FPC-690,56.641,85071,61.819,85221,66.998,85314
