GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14
36061011402,Manhattan,MN0802,-73.96727887650731,40.763482577430466,POINT (-73.96727887607466 40.76348257470076),POINT (-73.96727887650731 40.76348257743047),7.492,81199,13.945,85523,12.746,85521,22.89,80752,18.293,87247,32.778,85434,17.252,FPC-624,22.841,85517,34.833,FPC-488,39.821,87064,53.878,82186,35.602,FPC-457,51.475,85503,66.696,80343,55.61,83916
36061011800,Manhattan,MN0801,-73.96085525425684,40.765274736653794,POINT (-73.9608552482408 40.76527473275156),POINT (-73.96085525425684 40.76527473665379),12.881,81199,22.858,80752,19.873,85523,18.674,85521,24.221,87247,24.474,FPC-624,38.706,85434,36.346,FPC-488,30.637,85517,43.842,87064,61.674,82186,43.398,FPC-457,55.719,85503,72.771,80343,63.406,83916
36061011900,Manhattan,MN0502,-73.98602477324474,40.757315185214956,POINT (-73.9860247490562 40.75731518798071),POINT (-73.98602477324474 40.75731518521496),4.103,85523,10.548,85521,14.21,87247,16.55,81199,16.335,80752,31.046,85434,22.155,85517,27.177,FPC-624,36.143,FPC-488,37.737,FPC-457,54.769,82186,45.758,87064,63.623,80343,62.304,85503,55.807,83916
36061012000,Manhattan,MN0802,-73.96476633494787,40.76692610086383,POINT (-73.96476635804093 40.76692608474493),POINT (-73.96476633494787 40.76692610086383),10.041,81199,20.191,80752,14.961,85523,13.762,85521,19.309,87247,19.972,FPC-624,33.794,85434,27.982,85517,39.605,FPC-488,39.34,87064,58.23,82186,40.743,FPC-457,51.217,85503,67.859,80343,60.751,83916
36061012101,Manhattan,MN0402,-73.99027921142289,40.7591118856861,POINT (-73.99027921023297 40.759111887490185),POINT (-73.99027921142289 40.7591118856861),8.585,85523,12.273,85521,18.36,87247,14.811,81199,20.453,80752,29.418,85434,26.398,85517,29.537,FPC-624,34.824,FPC-488,38.021,FPC-457,56.45,82186,50.461,87064,64.444,80343,65.969,85503,52.052,83916
36061012102,Manhattan,MN0402,-73.99311908739338,40.760307588688896,POINT (-73.99311909019487 40.760307584922934),POINT (-73.99311908739338 40.7603075886889),11.161,85523,12.89,85521,21.43,87247,19.298,81199,23.614,80752,33.905,85434,29.382,85517,33.418,FPC-624,39.311,FPC-488,42.508,FPC-457,60.937,82186,53.037,87064,68.702,80343,68.545,85503,56.511,83916
36061012200,Manhattan,MN0802,-73.9679840510398,40.768281177830545,POINT (-73.96798407414133 40.768281161706106),POINT (-73.96798405103981 40.76828117783054),13.647,81199,18.024,80752,18.044,85523,17.877,85521,23.424,87247,23.787,FPC-624,37.909,85434,31.797,85517,41.352,FPC-488,43.155,87064,62.045,82186,44.558,FPC-457,55.032,85503,71.974,80343,64.566,83916
36061012500,Manhattan,MN0502,-73.98417553104916,40.75984064060919,POINT (-73.98417550438455 40.75984064422658),POINT (-73.98417553104916 40.75984064060919),8.068,85523,9.032,85521,14.162,81199,13.885,87247,15.38,80752,29.975,85434,24.225,85517,27.578,FPC-624,35.874,FPC-488,41.06,FPC-457,54.647,82186,49.645,87064,62.762,80343,61.801,85503,60.034,83916
36061012601,Manhattan,MN0801,-73.95740673835355,40.76799408107082,POINT (-73.95740675022725 40.767994074349865),POINT (-73.95740673835355 40.76799408107082),14.877,81199,22.259,80752,15.544,85523,16.386,85521,23.764,87247,23.77,FPC-624,38.249,85434,40.775,FPC-488,32.111,85517,43.826,87064,61.586,82186,44.872,FPC-457,55.703,85503,68.442,80343,64.88,83916
36061012602,Manhattan,MN0801,-73.95970802935926,40.768967339365844,POINT (-73.95970804191644 40.76896733229271),POINT (-73.95970802935926 40.76896733936584),14.406,81199,22.264,80752,16.463,85523,17.305,85521,24.683,87247,22.351,FPC-624,39.168,85434,40.423,FPC-488,31.001,85517,42.359,87064,61.249,82186,43.762,FPC-457,54.236,85503,69.361,80343,63.77,83916
36061012700,Manhattan,MN0402,-73.98985655205378,40.76223834459453,POINT (-73.98985652978874 40.76223834884176),POINT (-73.98985655205378 40.76223834459453),13.749,85523,15.597,85521,21.142,87247,15.864,81199,20.742,80752,34.487,85434,29.587,85517,34.835,FPC-624,37.576,FPC-488,43.09,FPC-457,61.519,82186,55.007,87064,69.513,80343,68.622,85503,58.954,83916
36061013000,Manhattan,MN0802,-73.96473353312317,40.772736044900476,POINT (-73.9647335587036 40.77273602745226),POINT (-73.96473353312317 40.77273604490048),16.861,81199,16.769,80752,21.894,85523,22.675,85521,28.114,87247,22.273,FPC-624,42.622,85434,34.138,85517,45.198,FPC-488,42.392,87064,64.7,82186,46.899,FPC-457,54.166,85503,74.792,80343,66.907,83916
36061013100,Manhattan,MN0502,-73.98235350958424,40.762345809854715,POINT (-73.98235348632824 40.76234581224278),POINT (-73.98235350958424 40.76234580985471),7.585,85523,9.946,81199,11.098,85521,15.478,87247,14.578,80752,31.033,85434,27.84,FPC-624,23.423,85517,31.658,FPC-488,40.234,FPC-457,58.134,82186,48.843,87064,62.224,80343,62.704,85503,59.109,83916
36061013201,Manhattan,MN0801,-73.95206875524792,40.76870128714931,POINT (-73.95206872825496 40.76870129219925),POINT (-73.95206875524792 40.76870128714931),19.605,81199,25.781,80752,25.594,FPC-624,22.755,85523,23.597,85521,30.975,87247,45.46,85434,45.374,FPC-488,39.767,85517,48.046,87064,68.797,82186,52.528,FPC-457,59.82,85503,75.653,80343,71.969,83916
36061013202,Manhattan,MN0801,-73.94972087111296,40.769830572227576,POINT (-73.94972086792664 40.76983057377083),POINT (-73.94972087111296 40.76983057222758),21.986,81199,25.266,80752,25.254,FPC-624,25.973,85523,26.815,85521,34.193,87247,47.769,85434,47.755,FPC-488,39.599,85517,47.531,87064,69.847,82186,59.305,85503,52.36,FPC-457,78.871,80343,72.368,83916
36061013300,Manhattan,MN0402,-73.988034964202,40.764738102486476,POINT (-73.98803493655537 40.76473810600568),POINT (-73.988034964202 40.76473810248648),12.534,85523,17.067,85521,15.584,81199,20.427,87247,19.527,80752,34.207,85434,28.372,85517,33.529,FPC-624,37.296,FPC-488,42.81,FPC-457,53.792,87064,61.239,82186,69.233,80343,68.342,85503,60.717,83916
36061013601,Manhattan,MN0803,-73.94625310990149,40.772011393602405,POINT (-73.94625312915935 40.77201138612589),POINT (-73.94625310990149 40.7720113936024),24.465,81199,26.715,FPC-624,26.532,80752,28.63,85523,29.472,85521,35.845,87247,49.23,85434,51.765,FPC-488,48.992,87064,40.51,85517,71.308,82186,60.766,85503,53.271,FPC-457,81.528,80343,73.279,83916
36061013602,Manhattan,MN0803,-73.94854459936019,40.77186972030817,POINT (-73.94854459857956 40.77186972010108),POINT (-73.94854459936019 40.77186972030817),21.676,81199,23.926,FPC-624,23.938,80752,26.269,85523,27.111,85521,33.056,87247,46.441,85434,49.711,FPC-488,38.271,85517,46.203,87064,68.519,82186,57.977,85503,51.032,FPC-457,79.167,80343,71.04,83916
36061014801,Manhattan,MN0802,-73.95607288391017,40.77884100044119,POINT (-73.95607287538557 40.77884100252034),POINT (-73.95607288391017 40.77884100044119),15.903,80752,13.248,81199,13.4,FPC-624,17.921,85523,21.003,85521,24.628,87247,36.694,85434,40.312,FPC-488,25.925,85517,34.769,87064,56.962,82186,46.543,85503,38.686,FPC-457,69.78,80343,58.694,83916
36061014900,Manhattan,MN0701,-73.98248669495915,40.772351414713825,POINT (-73.98248666851134 40.77235141563253),POINT (-73.98248669495915 40.77235141471382),10.505,80752,10.525,85523,16.772,81199,15.94,85521,18.418,87247,35.185,85434,28.712,FPC-624,26.363,85517,39.917,FPC-488,44.77,87064,43.198,FPC-457,61.191,82186,61.088,85503,68.101,80343,62.317,83916
36061015001,Manhattan,MN0802,-73.9592835540632,40.78019611318298,POINT (-73.95928354550792 40.780196115233224),POINT (-73.95928355406321 40.78019611318298),12.337,80752,17.367,81199,17.519,FPC-624,22.04,85523,23.391,85521,28.747,87247,40.813,85434,30.044,85517,44.431,FPC-488,38.888,87064,61.081,82186,50.662,85503,42.805,FPC-457,73.899,80343,62.813,83916
36061015002,Manhattan,MN0802,-73.95764802977115,40.782448101848985,POINT (-73.95764803646517 40.78244809514479),POINT (-73.95764802977115 40.78244810184898),13.01,80752,18.362,81199,18.514,FPC-624,23.035,85523,24.393,85521,29.742,87247,41.808,85434,45.426,FPC-488,31.039,85517,39.883,87064,62.076,82186,51.657,85503,43.8,FPC-457,74.894,80343,63.808,83916
36061015101,Manhattan,MN0701,-73.98697181845769,40.773839640619286,POINT (-73.98697182751057 40.773839632755994),POINT (-73.98697181845769 40.77383964061929),15.656,80752,15.676,85523,21.511,81199,21.091,85521,23.569,87247,39.924,85434,31.825,FPC-624,31.514,85517,44.656,FPC-488,47.883,87064,47.865,FPC-457,64.893,82186,66.143,85503,72.84,80343,66.686,83916
36061015301,Manhattan,MN0701,-73.97924063098087,40.7742618746379,POINT (-73.97924062925487 40.774261876775284),POINT (-73.97924063098087 40.7742618746379),14.379,80752,19.67,81199,14.399,85523,17.722,85521,22.292,87247,30.822,FPC-624,37.284,85434,30.237,85517,42.516,FPC-488,48.536,87064,47.072,FPC-457,64.154,82186,62.756,85503,68.244,80343,64.762,83916
36061015302,Manhattan,MN0701,-73.98208084314079,40.77545253396193,POINT (-73.98208084572407 40.77545252973207),POINT (-73.98208084314079 40.77545253396193),11.575,80752,18.335,81199,11.595,85523,17.01,85521,19.488,87247,27.923,FPC-624,37.612,85434,27.433,85517,42.344,FPC-488,43.981,87064,43.963,FPC-457,60.991,82186,63.874,85503,70.528,80343,62.784,83916
36061015401,Manhattan,MN0803,-73.94981417189317,40.780408172550715,POINT (-73.94981414862823 40.780408177523356),POINT (-73.94981417189317 40.78040817255071),20.018,FPC-624,19.72,80752,20.289,81199,20.088,85523,20.93,85521,28.308,87247,42.793,85434,42.542,87064,48.085,FPC-488,33.698,85517,64.735,82186,54.316,85503,46.459,FPC-457,72.986,80343,66.467,83916
36061015402,Manhattan,MN0803,-73.94754738059521,40.78150487779956,POINT (-73.94754737790494 40.781504880166786),POINT (-73.94754738059521 40.78150487779956),18.305,FPC-624,22.932,80752,23.49,81199,23.289,85523,24.131,85521,31.509,87247,45.994,85434,43.528,87064,51.297,FPC-488,36.91,85517,67.947,82186,55.223,85503,49.671,FPC-457,76.187,80343,69.679,83916
36061015403,Manhattan,MN0803,-73.94985218290006,40.7824758013432,POINT (-73.949852182616 40.78247580143437),POINT (-73.94985218290006 40.7824758013432),17.385,FPC-624,21.235,80752,20.455,81199,21.592,85523,22.434,85521,29.812,87247,43.901,85434,39.159,87064,47.519,FPC-488,33.132,85517,64.169,82186,50.854,85503,45.893,FPC-457,74.49,80343,65.901,83916
36061015501,Manhattan,MN0701,-73.98491820946646,40.77665095841005,POINT (-73.98491821084151 40.776650956335885),POINT (-73.98491820946646 40.77665095841005),13.391,80752,14.819,85523,22.546,81199,19.734,85521,23.315,87247,28.782,FPC-624,41.439,85434,29.369,85517,46.171,FPC-488,44.84,87064,44.822,FPC-457,61.85,82186,65.487,85503,73.499,80343,63.643,83916
36061015601,Manhattan,MN0803,-73.94750231142235,40.783568627195955,POINT (-73.94750229076948 40.783568631418056),POINT (-73.94750231142235 40.78356862719595),17.36,FPC-624,21.347,80752,18.816,81199,18.615,85523,19.457,85521,26.835,87247,41.32,85434,37.912,87064,47.498,FPC-488,34.98,85517,64.657,82186,49.607,85503,47.741,FPC-457,71.513,80343,67.749,83916
36061015602,Manhattan,MN1101,-73.94632436559152,40.785181636442005,POINT (-73.94632434868738 40.785181637128545),POINT (-73.94632436559152 40.785181636442),16.035,FPC-624,22.027,80752,19.18,81199,18.979,85523,19.821,85521,27.199,87247,41.684,85434,38.195,87064,47.862,FPC-488,35.263,85517,49.89,85503,65.021,82186,48.024,FPC-457,71.877,80343,68.032,83916
36061015700,Manhattan,MN0701,-73.97878605233298,40.777417063996204,POINT (-73.9787860288962 40.77741706590178),POINT (-73.97878605233298 40.7774170639962),11.99,80752,19.962,81199,13.094,85523,18.278,85521,20.987,87247,27.381,FPC-624,37.84,85434,27.968,85517,42.608,FPC-488,43.439,87064,43.421,FPC-457,60.449,82186,64.086,85503,68.8,80343,62.242,83916
36061015801,Manhattan,MN0802,-73.95210371390236,40.78427785782544,POINT (-73.95210372158246 40.784277849552815),POINT (-73.95210371390236 40.78427785782544),15.05,FPC-624,17.841,80752,15.436,81199,20.109,85523,23.154,85521,26.816,87247,38.882,85434,34.418,87064,42.5,FPC-488,28.113,85517,59.15,82186,46.113,85503,40.874,FPC-457,71.968,80343,60.882,83916
36061015802,Manhattan,MN1101,-73.95047444232092,40.786522558337886,POINT (-73.95047443429897 40.78652255884252),POINT (-73.95047444232092 40.78652255833789),14.373,FPC-624,20.787,80752,15.74,81199,22.042,85523,23.1,85521,27.12,87247,40.505,85434,33.741,87064,44.699,FPC-488,30.809,85517,45.436,85503,61.846,82186,43.57,FPC-457,74.664,80343,63.578,83916
36061016001,Manhattan,MN0802,-73.95532275819843,40.785633561284364,POINT (-73.95532276538191 40.7856335541821),POINT (-73.95532275819843 40.78563356128436),17.224,80752,17.064,FPC-624,18.431,81199,23.366,85523,24.208,85521,29.811,87247,43.196,85434,36.432,87064,47.39,FPC-488,33.5,85517,64.537,82186,48.127,85503,46.261,FPC-457,76.264,80343,66.269,83916
36061016002,Manhattan,MN1101,-73.95368639939706,40.7878791449953,POINT (-73.95368639075754 40.78787914617014),POINT (-73.95368639939706 40.7878791449953),17.21,FPC-624,18.746,80752,18.577,81199,23.512,85523,24.354,85521,29.957,87247,43.342,85434,36.578,87064,47.536,FPC-488,33.646,85517,48.273,85503,64.683,82186,46.407,FPC-457,75.637,80343,66.415,83916
36061016100,Manhattan,MN0702,-73.97719291565559,40.77994814825811,POINT (-73.97719288802975 40.779948149419134),POINT (-73.97719291565559 40.77994814825811),12.487,80752,22.121,81199,15.395,85523,20.81,85521,23.288,87247,31.492,FPC-624,40.035,85434,31.233,85517,44.767,FPC-488,47.55,87064,64.56,82186,47.532,FPC-457,64.985,85503,72.748,80343,66.353,83916
36061016200,Manhattan,MN1101,-73.93967551769448,40.787958235839895,POINT (-73.93967565659582 40.78795816377879),POINT (-73.93967551769448 40.78795823583989),15.235,FPC-624,29.578,80752,26.752,81199,27.302,85523,28.144,85521,35.522,87247,41.825,87064,50.007,85434,55.711,FPC-488,41.821,85517,53.448,85503,72.858,82186,54.582,FPC-457,80.2,80343,74.59,83916
36061016400,Manhattan,MN1101,-73.94447228441857,40.78771224983056,POINT (-73.94447227850551 40.78771224557144),POINT (-73.94447228441857 40.78771224983056),15.719,FPC-624,24.019,80752,21.5,81199,21.299,85523,22.141,85521,29.519,87247,44.004,85434,36.829,87064,50.182,FPC-488,36.825,85517,48.452,85503,67.341,82186,49.586,FPC-457,74.197,80343,69.594,83916
36061016500,Manhattan,MN0702,-73.97499829287584,40.78235777983011,POINT (-73.9749982707153 40.78235777892736),POINT (-73.97499829287584 40.78235777983011),9.497,80752,22.385,81199,14.542,85523,19.957,85521,22.435,87247,28.157,FPC-624,39.863,85434,30.38,85517,45.031,FPC-488,44.215,87064,63.763,82186,46.735,FPC-457,60.329,85503,70.863,80343,65.556,83916
36061016600,Manhattan,MN1101,-73.94838363836081,40.78936979932858,POINT (-73.94838366208326 40.78936978189304),POINT (-73.94838363836081 40.78936979932858),13.482,FPC-624,22.824,80752,17.777,81199,24.079,85523,25.532,85521,29.157,87247,42.542,85434,32.85,87064,46.736,FPC-488,32.846,85517,44.473,85503,63.883,82186,45.607,FPC-457,76.701,80343,65.615,83916
36061016900,Manhattan,MN0702,-73.97311965461938,40.78519566643169,POINT (-73.97311963029763 40.785195669002235),POINT (-73.97311965461938 40.78519566643169),6.285,80752,24.79,81199,17.618,85523,21.87,85521,25.049,FPC-624,25.511,87247,41.452,85434,33.456,85517,46.684,FPC-488,45.298,87064,66.839,82186,49.811,FPC-457,58.192,85503,72.392,80343,68.632,83916
36061017000,Manhattan,MN1101,-73.94214663792755,40.79090261355184,POINT (-73.94214663344185 40.79090261009918),POINT (-73.94214663792755 40.79090261355184),13.447,FPC-624,23.852,80752,22.763,81199,22.562,85523,23.404,85521,30.782,87247,38.246,87064,45.267,85434,51.445,FPC-488,37.83,85517,49.875,85503,68.604,82186,50.591,FPC-457,75.46,80343,70.599,83916
36061017100,Manhattan,MN0702,-73.97927658993291,40.78782510953551,POINT (-73.97927655433759 40.787825109848626),POINT (-73.97927658993291 40.78782510953551),3.642,80752,25.835,81199,16.523,85523,21.938,85521,24.416,87247,27.443,FPC-624,42.54,85434,32.361,85517,47.272,FPC-488,44.203,87064,65.744,82186,48.716,FPC-457,60.586,85503,74.786,80343,67.537,83916
36061017200,Manhattan,MN1101,-73.94513296282346,40.79382483768558,POINT (-73.94513298886952 40.793824819441575),POINT (-73.94513296282346 40.79382483768558),12.67,FPC-624,23.996,80752,18.949,81199,25.251,85523,26.704,85521,30.329,87247,32.038,87064,43.714,85434,47.908,FPC-488,34.018,85517,43.667,85503,65.055,82186,46.779,FPC-457,77.873,80343,66.787,83916
36061017300,Manhattan,MN0702,-73.97123676556016,40.78777077289854,POINT (-73.97123674342848 40.78777077213136),POINT (-73.97123676556016 40.78777077289854),6.24,80752,24.935,81199,17.573,85523,25.324,FPC-624,21.441,85521,25.466,87247,41.023,85434,33.411,85517,46.255,FPC-488,45.253,87064,66.794,82186,49.766,FPC-457,58.467,85503,71.963,80343,68.501,83916
36061017401,Manhattan,MN1101,-73.94857461985414,40.79488610383326,POINT (-73.94857462017373 40.79488609958163),POINT (-73.94857461985414 40.79488610383326),16.304,FPC-624,21.005,80752,23.046,81199,23.674,85523,28.589,85521,33.243,87247,36.135,87064,47.811,85434,52.005,FPC-488,38.115,85517,47.764,85503,69.152,82186,50.876,FPC-457,81.197,80343,70.884,83916
36061017402,Manhattan,MN1101,-73.94715935571905,40.796800616688856,POINT (-73.94715934763163 40.79680061738893),POINT (-73.94715935571905 40.79680061668886),14.81,FPC-624,21.087,80752,22.041,81199,22.841,85523,27.756,85521,32.41,87247,35.13,87064,46.806,85434,51.0,FPC-488,37.11,85517,46.759,85503,68.147,82186,49.871,FPC-457,80.933,80343,69.879,83916
36061017500,Manhattan,MN0702,-73.97752106313932,40.79040831145807,POINT (-73.97752102589787 40.79040831288255),POINT (-73.97752106313932 40.79040831145807),1.357,80752,25.478,81199,16.166,85523,21.581,85521,27.25,FPC-624,24.059,87247,42.183,85434,32.004,85517,46.915,FPC-488,43.846,87064,65.387,82186,48.359,FPC-457,60.393,85503,74.593,80343,67.18,83916
36061017700,Manhattan,MN0702,-73.9693888301059,40.79030792356537,POINT (-73.96938880783023 40.79030792293496),POINT (-73.9693888301059 40.79030792356537),10.347,80752,28.243,81199,26.876,FPC-624,20.309,85523,24.954,85521,29.573,87247,44.536,85434,34.859,85517,49.768,FPC-488,44.196,87064,67.25,82186,57.939,85503,50.312,FPC-457,75.476,80343,69.133,83916
36061018000,Manhattan,MN1102,-73.93959541464999,40.79440196474435,POINT (-73.93959541659348 40.794401955849914),POINT (-73.93959541464999 40.79440196474435),12.98,FPC-624,27.847,80752,23.702,81199,26.007,85523,26.849,85521,34.227,87247,36.211,87064,48.467,85434,52.661,FPC-488,38.771,85517,47.827,85503,69.808,82186,51.532,FPC-457,78.905,80343,71.54,83916
36061018100,Manhattan,MN0702,-73.96774569584117,40.7925552215666,POINT (-73.96774566882289 40.79255522382589),POINT (-73.96774569584117 40.7925552215666),12.078,80752,22.719,FPC-624,24.086,81199,17.609,85523,21.688,85521,27.025,87247,41.27,85434,32.159,85517,41.496,87064,46.502,FPC-488,53.782,85503,64.55,82186,47.612,FPC-457,72.21,80343,66.433,83916
36061018400,Manhattan,MN1102,-73.94506538133845,40.79968518169961,POINT (-73.94506540621309 40.79968516401629),POINT (-73.94506538133845 40.79968518169961),12.62,FPC-624,20.558,80752,22.26,81199,22.312,85523,27.227,85521,31.881,87247,32.833,87064,47.025,85434,51.219,FPC-488,36.862,85517,44.449,85503,68.366,82186,50.09,FPC-457,80.992,80343,70.098,83916
