GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36005019700,Bronx,BX0401,-73.91997600603312,40.835205010034365,POINT (-73.91997600633633 40.835205008560635),POINT (-73.91997600603312 40.83520501003436),20.783,Plentiful-1342,18.665,FPC-624,27.234,FPC-493,30.467,83311,25.949,80518,46.721,85456,29.228,81199,32.542,DSNY-BRS-1461,38.019,87369,34.734,81735
36005019900,Bronx,BX0402,-73.92544993496945,40.83674324289049,POINT (-73.92544993370784 40.836743241773156),POINT (-73.92544993496945 40.83674324289049),25.191,Plentiful-1342,23.073,FPC-624,31.642,FPC-493,36.592,83311,30.357,80518,33.636,81199,51.129,85456,39.045,DSNY-BRS-1461,43.776,87369,41.237,81735
36005020200,Bronx,BX1001,-73.84757925340101,40.83849111246092,POINT (-73.84757925081817 40.83849110896526),POINT (-73.84757925340101 40.83849111246092),31.159,85456,42.371,Plentiful-1342,36.242,FPC-624,41.325,FPC-493,50.314,83311,48.012,80518,50.261,81199,60.514,DSNY-BRS-1461,61.182,81735,60.396,87369
36005020400,Bronx,BX1001,-73.85086031981653,40.84086411714699,POINT (-73.85086031131499 40.84086411164857),POINT (-73.85086031981653 40.84086411714699),31.274,85456,38.763,Plentiful-1342,39.912,FPC-624,44.995,FPC-493,51.716,83311,51.682,80518,53.931,81199,58.863,DSNY-BRS-1461,61.439,87369,61.215,81735
36005020601,Bronx,BX1001,-73.85053780236035,40.836640756068334,POINT (-73.850537782386 40.836640738869114),POINT (-73.85053780236035 40.83664075606833),34.661,85456,40.726,Plentiful-1342,34.566,FPC-624,39.649,FPC-493,48.638,83311,46.336,80518,48.585,81199,58.838,DSNY-BRS-1461,59.506,81735,58.72,87369
36005020900,Bronx,BX0403,-73.91501442973478,40.84306899514368,POINT (-73.91501441026506 40.84306899535901),POINT (-73.91501442973478 40.84306899514368),17.598,Plentiful-1342,21.48,FPC-624,30.049,FPC-493,34.999,83311,43.536,85456,28.764,80518,32.043,81199,37.452,DSNY-BRS-1461,42.183,87369,39.644,81735
36005021002,Bronx,BX0904,-73.8565177615497,40.83847274102183,POINT (-73.85651776782902 40.83847273784368),POINT (-73.8565177615497 40.83847274102183),37.322,Plentiful-1342,36.272,85456,37.751,FPC-624,42.834,FPC-493,51.215,83311,49.521,80518,51.77,81199,58.362,DSNY-BRS-1461,60.938,87369,60.714,81735
36005021100,Bronx,BX0402,-73.9235052566083,40.84041486821589,POINT (-73.9235052606032 40.840414840292),POINT (-73.92350525660829 40.84041486821589),23.876,Plentiful-1342,23.216,FPC-624,31.785,FPC-493,33.142,83311,49.814,85456,30.5,80518,33.779,81199,37.494,DSNY-BRS-1461,42.203,87369,41.38,81735
36005021301,Bronx,BX0501,-73.91981203829853,40.84554700804535,POINT (-73.91981204180333 40.8455470158755),POINT (-73.91981203829853 40.84554700804535),21.854,Plentiful-1342,28.303,FPC-624,36.872,FPC-493,34.136,83311,51.197,85456,35.587,80518,38.866,81199,38.488,DSNY-BRS-1461,43.197,87369,45.927,81735
36005021302,Bronx,BX0403,-73.92038119978406,40.843059341376254,POINT (-73.92038121281949 40.84305933033997),POINT (-73.92038119978406 40.84305934137625),25.827,Plentiful-1342,26.087,FPC-624,34.656,FPC-493,36.029,83311,52.543,85456,33.371,80518,36.65,81199,40.381,DSNY-BRS-1461,45.09,87369,44.251,81735
36005021501,Bronx,BX0501,-73.91825116385222,40.849454833081225,POINT (-73.91825120739 40.84945482241665),POINT (-73.91825116385222 40.84945483308123),19.267,Plentiful-1342,27.403,FPC-624,35.972,FPC-493,33.569,83311,50.054,85456,34.687,80518,37.966,81199,37.921,DSNY-BRS-1461,42.63,87369,45.027,81735
