GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5
36061014402,Manhattan,MN0803,-73.94534204293923,40.77623909795093,POINT (-73.94534200939748 40.776239090701246),POINT (-73.94534204293923 40.77623909795093),21.696,80518,20.732,FPC-624,23.812,81199,40.521,81458,65.848,FPC-609,65.848,Plentiful-1511
36061014200,Manhattan,MN0802,-73.9614251871961,40.77727108736528,POINT (-73.9614252128445 40.7772710697162),POINT (-73.9614251871961 40.77727108736528),15.715,80518,18.016,81199,16.638,FPC-624,30.477,81458,63.206,FPC-609,63.206,Plentiful-1511
36061002202,Manhattan,MN0303,-73.98114118430725,40.721259698156096,POINT (-73.98114116123611 40.721259702850425),POINT (-73.98114118430725 40.7212596981561),18.381,81458,29.581,81199,30.846,80518,40.625,FPC-624,52.471,FPC-609,52.471,Plentiful-1511
36061003002,Manhattan,MN0303,-73.98585593432644,40.72296015104404,POINT (-73.98585591584876 40.72296015410754),POINT (-73.98585593432644 40.72296015104404),16.74,81458,26.618,81199,28.638,80518,38.586,FPC-624,50.83,FPC-609,50.83,Plentiful-1511
36061018200,Manhattan,MN1102,-73.9418467599476,40.79832019974743,POINT (-73.94184678522014 40.798320181758854),POINT (-73.94184675994759 40.79832019974743),10.474,FPC-624,19.254,80518,20.989,81199,37.698,81458,67.087,FPC-609,67.087,Plentiful-1511
36061018800,Manhattan,MN1102,-73.93725964440479,40.79759653504365,POINT (-73.9372596352835 40.79759653289075),POINT (-73.93725964440479 40.79759653504365),9.241,FPC-624,23.407,80518,25.142,81199,41.851,81458,70.553,FPC-609,70.553,Plentiful-1511
36061017900,Manhattan,MN0702,-73.9756787112708,40.79294213678508,POINT (-73.97567867377113 40.792942138790075),POINT (-73.9756787112708 40.79294213678508),28.248,80518,29.295,81199,26.583,FPC-624,34.233,81458,62.008,FPC-609,62.008,Plentiful-1511
36061018300,Manhattan,MN0702,-73.97384450347215,40.79551446236351,POINT (-73.97384446594842 40.795514463838465),POINT (-73.97384450347215 40.79551446236351),28.489,80518,29.536,81199,24.469,FPC-624,32.119,81458,59.894,FPC-609,59.894,Plentiful-1511
36061016800,Manhattan,MN1101,-73.95135505825797,40.79106772682621,POINT (-73.9513550937687 40.79106770312766),POINT (-73.95135505825797 40.79106772682621),16.12,FPC-624,20.861,80518,22.971,81199,31.971,81458,67.06,FPC-609,67.06,Plentiful-1511
36081045500,Queens,QN0402,-73.8623253031413,40.736312577181074,POINT (-73.86232531978835 40.736312580602295),POINT (-73.8623253031413 40.73631257718107),4294967.295,FPC-624,4294967.295,81199,4294967.295,80518,4294967.295,81458,4294967.295,FPC-609,4294967.295,Plentiful-1511
36081071702,Queens,QN0601,-73.86282564675788,40.733477951407096,POINT (-73.86282569990428 40.733477969515256),POINT (-73.86282564675788 40.7334779514071),54.695,FPC-624,38.659,81199,38.215,80518,53.653,81458,88.659,FPC-609,88.659,Plentiful-1511
36005006700,Bronx,BX0102,-73.91817258506843,40.81949609063095,POINT (-73.91817255951915 40.819496093292365),POINT (-73.91817258506843 40.81949609063095),22.77,FPC-624,30.147,80518,33.161,81199,48.228,81458,73.438,FPC-609,73.438,Plentiful-1511
36005006900,Bronx,BX0102,-73.9157734695655,40.82186605220636,POINT (-73.91577344616934 40.82186605366246),POINT (-73.91577346956549 40.82186605220636),24.55,FPC-624,31.509,80518,34.523,81199,49.59,81458,74.8,FPC-609,74.8,Plentiful-1511
36005003100,Bronx,BX0101,-73.90569880511192,40.809883016119045,POINT (-73.90569883334837 40.80988299430422),POINT (-73.90569880511192 40.80988301611904),18.494,FPC-624,29.778,80518,31.513,81199,48.222,81458,75.055,FPC-609,75.055,Plentiful-1511
36005038304,Bronx,BX0603,-73.89373598055167,40.858134338065156,POINT (-73.89373605527958 40.85813429558616),POINT (-73.89373598055167 40.85813433806516),35.882,FPC-624,42.666,80518,45.68,81199,57.826,81458,85.957,FPC-609,85.957,Plentiful-1511
36005036502,Bronx,BX0602,-73.88782389285763,40.84238772320682,POINT (-73.88782387568033 40.84238771896903),POINT (-73.88782389285763 40.84238772320682),34.335,FPC-624,41.119,80518,44.133,81199,59.186,81458,84.41,FPC-609,84.41,Plentiful-1511
36005036700,Bronx,BX0602,-73.88930651631313,40.84075133779414,POINT (-73.88930649837727 40.84075134048453),POINT (-73.88930651631313 40.84075133779414),32.626,FPC-624,39.41,80518,42.424,81199,57.477,81458,82.701,FPC-609,82.701,Plentiful-1511
36005002001,Bronx,BX0902,-73.86791482251452,40.81744413867468,POINT (-73.86791479123417 40.81744410549108),POINT (-73.86791482251452 40.81744413867468),36.413,FPC-624,47.697,80518,49.432,81199,66.141,81458,92.974,FPC-609,92.974,Plentiful-1511
36005002400,Bronx,BX0991,-73.87124902134629,40.81643757199678,POINT (-73.87124870203984 40.816437484215726),POINT (-73.87124902134629 40.81643757199678),37.823,FPC-624,49.107,80518,50.842,81199,67.551,81458,94.022,FPC-609,94.022,Plentiful-1511
36005007700,Bronx,BX0102,-73.90442245401984,40.81973420086585,POINT (-73.90442246373624 40.81973419948658),POINT (-73.90442245401984 40.81973420086585),24.807,FPC-624,31.591,80518,34.605,81199,49.658,81458,74.882,FPC-609,74.882,Plentiful-1511
36061023000,Manhattan,MN1002,-73.94138951188208,40.818472250649656,POINT (-73.94138948998457 40.81847225140685),POINT (-73.94138951188208 40.81847225064966),21.013,FPC-624,35.244,80518,38.258,81199,41.061,81458,73.651,FPC-609,73.651,Plentiful-1511
36061023200,Manhattan,MN1002,-73.93953129140505,40.82101362010215,POINT (-73.9395312648342 40.821013620059894),POINT (-73.93953129140505 40.82101362010215),22.974,FPC-624,31.969,80518,34.983,81199,39.682,81458,71.197,FPC-609,71.197,Plentiful-1511
36005043502,Bronx,BX1271,-73.87258171130648,40.88953740652526,POINT (-73.87258179136994 40.88953719785308),POINT (-73.87258171130648 40.88953740652526),43.264,FPC-624,50.048,80518,53.062,81199,69.689,81458,93.339,FPC-609,93.339,Plentiful-1511
36005043503,Bronx,BX2691,-73.88663143857535,40.8970453865066,POINT (-73.88663156920643 40.89704486772751),POINT (-73.88663143857535 40.8970453865066),60.469,FPC-624,67.253,80518,70.267,81199,74.683,81458,108.277,FPC-609,108.277,Plentiful-1511
36005022401,Bronx,BX1101,-73.86850202705749,40.855031373886405,POINT (-73.86850202529516 40.855031341431705),POINT (-73.86850202705749 40.8550313738864),41.676,FPC-624,49.601,80518,52.615,81199,62.104,81458,89.879,FPC-609,89.879,Plentiful-1511
36005023000,Bronx,BX1101,-73.86601507991993,40.84928546555608,POINT (-73.86601507277291 40.849285465011604),POINT (-73.86601507991993 40.84928546555608),40.755,FPC-624,49.343,80518,52.357,81199,61.183,81458,88.958,FPC-609,88.958,Plentiful-1511
36081095400,Queens,QN1402,-73.79950848915139,40.592893550754795,POINT (-73.79950842142011 40.592893351600765),POINT (-73.79950848915139 40.59289355075479),88.419,81199,85.405,80518,70.03,81458,95.121,FPC-624,98.717,FPC-609,98.717,Plentiful-1511
36081096400,Queens,QN1402,-73.79252470552409,40.59385657859025,POINT (-73.79252473781183 40.593856342903614),POINT (-73.79252470552409 40.59385657859025),90.235,81199,87.221,80518,71.846,81458,96.937,FPC-624,100.533,FPC-609,100.533,Plentiful-1511
36061020901,Manhattan,MN0901,-73.95500355978515,40.81155791323372,POINT (-73.95500354583169 40.811557908874676),POINT (-73.95500355978515 40.81155791323372),15.395,FPC-624,30.54,80518,32.311,81199,32.148,81458,67.729,FPC-609,67.729,Plentiful-1511
36061025700,Manhattan,MN1001,-73.95407385181446,40.808435836656045,POINT (-73.95407389122589 40.80843582238678),POINT (-73.95407385181446 40.80843583665605),14.53,FPC-624,29.629,80518,30.676,81199,30.513,81458,66.094,FPC-609,66.094,Plentiful-1511
36061019701,Manhattan,MN0901,-73.95940111501562,40.80531273314382,POINT (-73.95940123841562 40.805312651510675),POINT (-73.95940111501562 40.80531273314382),21.902,FPC-624,30.819,80518,34.945,81199,35.336,81458,72.645,FPC-609,72.645,Plentiful-1511
36061020102,Manhattan,MN1001,-73.95664189377848,40.805052884244596,POINT (-73.95664189559307 40.80505287892042),POINT (-73.95664189377848 40.8050528842446),18.249,FPC-624,28.992,80518,30.727,81199,31.062,81458,67.995,FPC-609,67.995,Plentiful-1511
36005015500,Bronx,BX0303,-73.88998434593654,40.83552470719604,POINT (-73.88998438349776 40.83552468190939),POINT (-73.88998434593654 40.83552470719604),30.268,FPC-624,37.052,80518,40.066,81199,55.119,81458,80.343,FPC-609,80.343,Plentiful-1511
36005038500,Bronx,BX0603,-73.8924920661356,40.85621412199892,POINT (-73.89249208710324 40.85621407621575),POINT (-73.8924920661356 40.85621412199892),38.464,FPC-624,45.248,80518,48.262,81199,62.512,81458,88.539,FPC-609,88.539,Plentiful-1511
36005039500,Bronx,BX0602,-73.89668925907158,40.8481843994486,POINT (-73.89668932381446 40.84818428602547),POINT (-73.89668925907158 40.8481843994486),37.133,FPC-624,43.917,80518,46.931,81199,60.032,81458,87.208,FPC-609,87.208,Plentiful-1511
36005028300,Bronx,BX0802,-73.90249773991894,40.88068839116024,POINT (-73.90249804898882 40.88068820720029),POINT (-73.90249773991894 40.88068839116024),42.619,FPC-624,52.433,80518,53.817,81199,54.717,81458,88.311,FPC-609,88.311,Plentiful-1511
36005028500,Bronx,BX0802,-73.90263449464851,40.88638876631619,POINT (-73.90263459379351 40.886388743994914),POINT (-73.90263449464851 40.88638876631619),43.419,FPC-624,51.671,80518,54.617,81199,55.517,81458,89.111,FPC-609,89.111,Plentiful-1511
36061006600,Manhattan,MN0603,-73.97923164122088,40.740070466858,POINT (-73.97923163651454 40.74007046207243),POINT (-73.97923164122088 40.740070466858),19.555,81199,21.753,80518,25.937,81458,34.969,FPC-624,57.213,FPC-609,57.213,Plentiful-1511
36061005600,Manhattan,MN0501,-73.98729697760518,40.74179153388832,POINT (-73.98729700108126 40.74179151806231),POINT (-73.98729697760518 40.74179153388832),21.796,81458,14.873,81199,13.033,80518,30.638,FPC-624,52.085,FPC-609,52.085,Plentiful-1511
36061007400,Manhattan,MN0501,-73.9840756659052,40.746215114402965,POINT (-73.98407568964026 40.74621509794151),POINT (-73.98407566590519 40.74621511440296),12.745,81199,12.278,80518,22.524,81458,27.778,FPC-624,54.971,FPC-609,54.971,Plentiful-1511
36081009100,Queens,QN0102,-73.92967645598794,40.775856565535825,POINT (-73.92967637449858 40.77585658568523),POINT (-73.92967645598794 40.77585656553583),41.249,FPC-624,38.093,80518,40.747,81199,52.81,81458,88.488,FPC-609,88.488,Plentiful-1511
36061015200,Manhattan,MN0803,-73.94446783987948,40.77975383077853,POINT (-73.94446784458461 40.77975381764512),POINT (-73.94446783987948 40.77975383077853),19.189,FPC-624,22.072,80518,24.188,81199,40.897,81458,66.224,FPC-609,66.224,Plentiful-1511
36081033100,Queens,QN8081,-73.87325526557395,40.77440724705834,POINT (-73.8732550672325 40.77440733868982),POINT (-73.87325526557395 40.77440724705834),40.905,FPC-624,43.766,80518,43.435,81199,58.429,81458,94.21,FPC-609,94.21,Plentiful-1511
36081076901,Queens,QN0602,-73.8375703595646,40.71645378382939,POINT (-73.83757029623004 40.716453752949214),POINT (-73.83757035956459 40.71645378382939),53.016,FPC-624,33.464,81199,36.34,80518,48.458,81458,86.735,FPC-609,86.735,Plentiful-1511
36081076902,Queens,QN0602,-73.83404842466034,40.715041058623534,POINT (-73.83404840745372 40.7150410537959),POINT (-73.83404842466034 40.71504105862353),54.319,FPC-624,34.823,81199,37.643,80518,49.817,81458,88.038,FPC-609,88.038,Plentiful-1511
36081029900,Queens,QN0171,-73.89939935031771,40.76398784019007,POINT (-73.89939935847656 40.76398780972398),POINT (-73.89939935031771 40.76398784019007),41.832,FPC-624,44.693,80518,48.776,81199,65.464,81458,95.137,FPC-609,95.137,Plentiful-1511
36081031700,Queens,QN0101,-73.89304697607925,40.77091026717877,POINT (-73.89304701545078 40.77091014696356),POINT (-73.89304697607925 40.77091026717877),35.434,FPC-624,38.295,80518,42.378,81199,59.066,81458,88.739,FPC-609,88.739,Plentiful-1511
36061002500,Manhattan,MN0301,-73.99860736773405,40.710109555821745,POINT (-73.99860736964303 40.71010954925149),POINT (-73.99860736773405 40.71010955582175),19.888,81458,30.736,81199,27.722,80518,37.438,FPC-624,46.717,FPC-609,46.717,Plentiful-1511
36005027401,Bronx,BX1003,-73.82263140887845,40.84043756178455,POINT (-73.82263141045159 40.840437374694595),POINT (-73.82263140887845 40.84043756178455),45.869,FPC-624,58.927,80518,63.462,81199,80.053,81458,107.004,FPC-609,107.004,Plentiful-1511
36005027402,Bronx,BX1003,-73.81747207128835,40.84277056353014,POINT (-73.81747207631507 40.842770414577295),POINT (-73.81747207128835 40.84277056353014),45.4,FPC-624,58.458,80518,62.993,81199,79.584,81458,106.535,FPC-609,106.535,Plentiful-1511
36081071100,Queens,QN0602,-73.85229882498777,40.72201219061035,POINT (-73.85229871748359 40.72201225475354),POINT (-73.85229882498777 40.72201219061035),52.449,FPC-624,32.898,81199,35.773,80518,47.892,81458,86.168,FPC-609,86.168,Plentiful-1511
36081071306,Queens,QN0602,-73.85604746637564,40.72616084057051,POINT (-73.85604745224096 40.72616083274453),POINT (-73.85604746637564 40.72616084057051),54.552,FPC-624,38.516,81199,38.072,80518,53.51,81458,88.516,FPC-609,88.516,Plentiful-1511
36061016700,Manhattan,MN0702,-73.98100654396063,40.78527297690969,POINT (-73.9810065036799 40.78527297261079),POINT (-73.98100654396063 40.78527297690969),23.383,80518,24.43,81199,31.148,FPC-624,29.61,81458,62.309,FPC-609,62.309,Plentiful-1511
36081059200,Queens,QN1304,-73.72972332614286,40.70123986093404,POINT (-73.72972327641092 40.70123985628181),POINT (-73.72972332614286 40.70123986093404),85.791,FPC-624,65.816,81199,69.115,80518,80.81,81458,118.562,FPC-609,118.562,Plentiful-1511
36081062200,Queens,QN1304,-73.72887942798494,40.69194795327569,POINT (-73.728879442699 40.69194787306939),POINT (-73.72887942798494 40.69194795327569),88.895,FPC-624,69.259,81199,72.219,80518,84.253,81458,122.005,FPC-609,122.005,Plentiful-1511
36081000104,Queens,QN0201,-73.9444697294992,40.74098205168622,POINT (-73.94446982267783 40.740982102026514),POINT (-73.9444697294992 40.74098205168622),25.178,81199,26.443,80518,36.976,81458,36.809,FPC-624,66.234,FPC-609,66.234,Plentiful-1511
36081063800,Queens,QN1307,-73.73301363200908,40.669831497044356,POINT (-73.733013706632 40.66983147384637),POINT (-73.73301363200908 40.66983149704436),96.865,FPC-624,75.383,81199,80.23,80518,90.377,81458,128.129,FPC-609,128.129,Plentiful-1511
36081129103,Queens,QN1104,-73.7597222364899,40.73669472115657,POINT (-73.75972226543536 40.736694682298854),POINT (-73.75972223648991 40.73669472115657),78.339,FPC-624,61.663,80518,58.843,81199,73.837,81458,112.058,FPC-609,112.058,Plentiful-1511
36061023300,Manhattan,MN0903,-73.94997079357437,40.82850407580562,POINT (-73.94997076585123 40.8285040831507),POINT (-73.94997079357437 40.82850407580562),27.095,FPC-624,39.562,80518,40.609,81199,41.841,81458,75.103,FPC-609,75.103,Plentiful-1511
36061023700,Manhattan,MN0903,-73.94759762488748,40.83144140741758,POINT (-73.94759759077317 40.83144140796635),POINT (-73.94759762488748 40.83144140741758),29.475,FPC-624,38.325,80518,40.673,81199,42.914,81458,75.167,FPC-609,75.167,Plentiful-1511
36005041400,Bronx,BX1203,-73.85411672211059,40.90372569101339,POINT (-73.85411680789532 40.903725611351895),POINT (-73.85411672211059 40.90372569101339),53.779,FPC-624,60.563,80518,63.577,81199,75.118,81458,102.893,FPC-609,102.893,Plentiful-1511
36005041800,Bronx,BX1203,-73.85848896465541,40.89712500873633,POINT (-73.85848898424773 40.89712499691755),POINT (-73.85848896465541 40.89712500873633),50.706,FPC-624,57.49,80518,60.504,81199,73.637,81458,100.781,FPC-609,100.781,Plentiful-1511
36081053501,Queens,QN0501,-73.91260410534635,40.71647278456378,POINT (-73.91260411031229 40.71647273706508),POINT (-73.91260410534635 40.71647278456378),43.707,81199,43.122,80518,52.838,FPC-624,43.63,81458,73.722,FPC-609,73.722,Plentiful-1511
36081052500,Queens,QN0501,-73.90663726054976,40.71896989916596,POINT (-73.90663725955311 40.71896991118776),POINT (-73.90663726054976 40.71896989916596),44.343,81199,43.758,80518,53.474,FPC-624,44.266,81458,74.358,FPC-609,74.358,Plentiful-1511
36081059502,Queens,QN0501,-73.90871048745983,40.71524900609233,POINT (-73.90871047283582 40.71524899699234),POINT (-73.90871048745983 40.71524900609233),44.056,81199,43.471,80518,53.187,FPC-624,43.979,81458,74.071,FPC-609,74.071,Plentiful-1511
36005016500,Bronx,BX0302,-73.90028931879107,40.84309005395791,POINT (-73.90028929881689 40.84309006572166),POINT (-73.90028931879107 40.84309005395791),38.019,FPC-624,44.978,80518,47.992,81199,60.721,81458,88.269,FPC-609,88.269,Plentiful-1511
36005016700,Bronx,BX0302,-73.90217320098341,40.84048166683579,POINT (-73.90217317158071 40.8404816605549),POINT (-73.90217320098341 40.84048166683579),34.719,FPC-624,41.503,80518,44.517,81199,56.624,81458,84.794,FPC-609,84.794,Plentiful-1511
36081002500,Queens,QN0105,-73.94516595846466,40.75496141878324,POINT (-73.94516595453172 40.75496141282629),POINT (-73.94516595846466 40.75496141878324),22.876,81199,20.222,80518,36.898,FPC-624,34.939,81458,70.617,FPC-609,70.617,Plentiful-1511
36061021400,Manhattan,MN1002,-73.93621341383086,40.81778848572552,POINT (-73.93621342343882 40.81778847316565),POINT (-73.93621341383086 40.81778848572552),20.123,FPC-624,32.717,80518,35.731,81199,44.275,81458,72.05,FPC-609,72.05,Plentiful-1511
36061023600,Manhattan,MN1002,-73.93610615931061,40.82489462805391,POINT (-73.93610611753044 40.82489455547648),POINT (-73.93610615931061 40.82489462805391),21.858,FPC-624,35.829,80518,38.843,81199,42.286,81458,70.061,FPC-609,70.061,Plentiful-1511
36005041100,Bronx,BX0702,-73.88713943324251,40.875578106075736,POINT (-73.8871394740893 40.87557807127752),POINT (-73.88713943324251 40.87557810607574),36.013,FPC-624,42.797,80518,45.811,81199,58.321,81458,86.088,FPC-609,86.088,Plentiful-1511
36005041300,Bronx,BX0702,-73.88519739654781,40.87409905535068,POINT (-73.88519741798665 40.87409901923797),POINT (-73.88519739654781 40.87409905535068),38.236,FPC-624,45.02,80518,48.034,81199,57.847,81458,88.311,FPC-609,88.311,Plentiful-1511
36005030202,Bronx,BX1004,-73.82024491688418,40.86531637153581,POINT (-73.8202449078464 40.86531635819929),POINT (-73.82024491688418 40.86531637153581),56.049,FPC-624,65.244,80518,68.258,81199,84.885,81458,108.535,FPC-609,108.535,Plentiful-1511
36005046205,Bronx,BX1004,-73.82908652049647,40.86892682434552,POINT (-73.82908636630314 40.868926677866725),POINT (-73.82908652049647 40.86892682434552),45.224,FPC-624,56.456,80518,59.47,81199,76.097,81458,99.747,FPC-609,99.747,Plentiful-1511
36081156700,Queens,QN1302,-73.72963241632439,40.74065776219546,POINT (-73.72963275922822 40.740657479203314),POINT (-73.72963241632439 40.74065776219546),79.709,FPC-624,63.033,80518,60.213,81199,75.207,81458,113.428,FPC-609,113.428,Plentiful-1511
36081157101,Queens,QN1302,-73.71955759732637,40.73849564981271,POINT (-73.71955742595466 40.73849545292666),POINT (-73.71955759732637 40.73849564981271),84.981,FPC-624,68.305,80518,65.485,81199,80.479,81458,118.7,FPC-609,118.7,Plentiful-1511
36081157102,Queens,QN1302,-73.72505695117894,40.73502473979316,POINT (-73.72505692761717 40.735024631414355),POINT (-73.72505695117894 40.73502473979316),82.73,FPC-624,66.054,80518,67.905,81199,80.771,81458,116.449,FPC-609,116.449,Plentiful-1511
