GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26
36005008500,Bronx,BX0202,-73.89907834765604,40.816267238891726,POINT (-73.89907830956275 40.816267221172126),POINT (-73.89907834765604 40.81626723889173),22.981,87064,21.897,FPC-624,30.624,81612,60.774,FPC-599,60.381,85024,34.988,81199,37.748,85523,42.663,85521,46.368,87247,58.343,85434,67.608,84758,61.961,FPC-488,79.337,84801,78.59,83514,78.611,82186,47.574,85517,65.304,85495,76.852,84980,83.991,83351,78.925,85322,60.335,FPC-457,77.865,84948,70.317,FPC-710,70.317,FPC-710,70.317,81559,70.317,81559,80.343,83916
36005008600,Bronx,BX0903,-73.84980808683929,40.819879215308255,POINT (-73.84980806718313 40.81987917344132),POINT (-73.84980808683929 40.81987921530826),23.688,87064,54.496,FPC-599,40.628,FPC-624,50.894,81612,69.098,85024,53.719,81199,82.654,84980,98.068,84801,91.34,83351,57.625,85523,61.474,85521,65.099,87247,97.321,83514,86.339,84758,77.074,85434,80.692,FPC-488,97.342,82186,84.035,85495,66.305,85517,97.656,85322,79.066,FPC-457,96.596,84948,89.048,FPC-710,89.048,FPC-710,89.048,81559,89.048,81559,99.074,83916
36005008700,Bronx,BX0202,-73.89727309501926,40.81967433453955,POINT (-73.8972731062581 40.81967433074648),POINT (-73.89727309501926 40.81967433453955),19.006,87064,29.301,81612,24.179,FPC-624,60.536,FPC-599,59.835,85024,34.968,81199,35.318,85523,40.233,85521,44.887,87247,57.797,85434,67.062,84758,61.415,FPC-488,78.791,84801,78.044,83514,78.065,82186,47.028,85517,64.758,85495,76.306,84980,83.445,83351,78.379,85322,59.789,FPC-457,77.319,84948,69.771,FPC-710,69.771,FPC-710,69.771,81559,69.771,81559,79.797,83916
36005009200,Bronx,BX0903,-73.85215182626148,40.83234188002613,POINT (-73.85215179233668 40.832341902463355),POINT (-73.85215182626148 40.83234188002613),15.823,87064,47.657,FPC-599,45.262,81612,31.338,FPC-624,62.259,85024,44.429,81199,75.815,84980,49.011,85523,52.184,85521,88.778,84801,55.809,87247,84.501,83351,88.031,83514,67.784,85434,77.049,84758,71.402,FPC-488,88.052,82186,74.745,85495,57.015,85517,88.366,85322,69.776,FPC-457,87.306,84948,79.758,FPC-710,79.758,FPC-710,79.758,81559,79.758,81559,89.784,83916
36005009600,Bronx,BX1001,-73.84384279346176,40.83452103376546,POINT (-73.84384287757584 40.83452092922317),POINT (-73.84384279346176 40.83452103376546),19.931,87064,56.887,FPC-599,49.108,81612,35.184,FPC-624,71.489,85024,48.275,81199,85.045,84980,93.731,83351,52.857,85523,92.624,84801,56.03,85521,59.655,87247,91.877,83514,80.895,84758,71.63,85434,75.248,FPC-488,91.898,82186,78.591,85495,60.861,85517,92.212,85322,73.622,FPC-457,91.152,84948,83.604,FPC-710,83.604,FPC-710,83.604,81559,83.604,81559,93.63,83916
36005011701,Bronx,BX0201,-73.88357585725673,40.81436715523964,POINT (-73.88357579260652 40.814367116969414),POINT (-73.88357585725673 40.81436715523964),24.637,87064,28.465,FPC-624,34.511,81612,66.986,FPC-599,66.285,85024,41.418,81199,41.768,85523,46.683,85521,51.337,87247,64.247,85434,85.241,84801,73.512,84758,67.865,FPC-488,84.494,83514,82.756,84980,84.515,82186,89.895,83351,71.208,85495,53.478,85517,84.829,85322,66.239,FPC-457,83.769,84948,76.221,FPC-710,76.221,FPC-710,76.221,81559,76.221,81559,86.247,83916
36005011702,Bronx,BX0201,-73.87534449518681,40.80987180036046,POINT (-73.87534427009007 40.809871656426985),POINT (-73.87534449518681 40.80987180036046),28.822,87064,30.403,FPC-624,69.28,FPC-599,38.696,81612,68.887,85024,43.494,81199,45.529,85523,50.444,85521,54.874,87247,87.843,84801,66.849,85434,76.114,84758,85.358,84980,87.096,83514,70.467,FPC-488,92.497,83351,87.117,82186,73.81,85495,56.08,85517,87.431,85322,68.841,FPC-457,86.371,84948,78.823,FPC-710,78.823,FPC-710,78.823,81559,78.823,81559,88.849,83916
36005011900,Bronx,BX0202,-73.88955959290924,40.82327542893102,POINT (-73.8895596098417 40.82327541674693),POINT (-73.88955959290924 40.82327542893102),19.042,87064,34.567,81612,22.87,FPC-624,61.747,FPC-599,61.354,85024,35.961,81199,38.59,85523,43.505,85521,47.341,87247,59.316,85434,68.581,84758,80.31,84801,62.934,FPC-488,79.563,83514,79.584,82186,77.825,84980,48.547,85517,66.277,85495,84.964,83351,79.898,85322,61.308,FPC-457,78.838,84948,71.29,FPC-710,71.29,FPC-710,71.29,81559,71.29,81559,81.316,83916
36005012101,Bronx,BX0303,-73.88887831974849,40.82827604929706,POINT (-73.88887831352692 40.82827604662219),POINT (-73.88887831974849 40.82827604929706),17.256,87064,35.463,81612,27.964,FPC-624,63.043,FPC-599,64.004,85024,39.137,81199,39.486,85523,44.401,85521,49.055,87247,61.966,85434,71.231,84758,82.96,84801,65.584,FPC-488,82.213,83514,80.475,84980,82.234,82186,51.197,85517,68.927,85495,87.614,83351,82.548,85322,63.958,FPC-457,81.488,84948,73.94,FPC-710,73.94,FPC-710,73.94,81559,73.94,81559,83.966,83916
36005012102,Bronx,BX0202,-73.88789792931807,40.82600478990806,POINT (-73.8878979425509 40.82600479161845),POINT (-73.88789792931807 40.82600478990806),16.609,87064,35.342,81612,23.937,FPC-624,59.597,FPC-599,62.421,85024,37.028,81199,39.365,85523,44.28,85521,48.408,87247,60.383,85434,69.648,84758,81.377,84801,64.001,FPC-488,80.63,83514,78.892,84980,80.651,82186,49.614,85517,67.344,85495,86.031,83351,80.965,85322,62.375,FPC-457,79.905,84948,72.357,FPC-710,72.357,FPC-710,72.357,81559,72.357,81559,82.383,83916
