GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11
36047101000,Brooklyn,BK1803,-73.89497197187416,40.636028032041885,POINT (-73.89497195598811 40.63602802366041),POINT (-73.89497197187416 40.63602803204189),36.131,FPC-432,34.411,84949,39.208,83630,49.354,85351,59.652,85251,77.447,FPC-605,65.822,81199,61.631,87247,74.417,FPC-624,77.66,FPC-482,98.811,85357,99.099,83916
36047101200,Brooklyn,BK1803,-73.89366791886327,40.63972649292806,POINT (-73.89366790077574 40.63972648747184),POINT (-73.89366791886327 40.63972649292806),34.908,FPC-432,35.273,84949,37.985,83630,48.131,85351,58.429,85251,76.224,FPC-605,64.599,81199,60.408,87247,73.194,FPC-624,76.437,FPC-482,97.588,85357,99.961,83916
36047101400,Brooklyn,BK1803,-73.89067332267304,40.64166244878285,POINT (-73.89067330442441 40.6416624417538),POINT (-73.89067332267304 40.64166244878285),36.409,FPC-432,39.611,84949,40.493,83630,50.639,85351,60.937,85251,78.732,FPC-605,67.107,81199,62.916,87247,75.702,FPC-624,78.945,FPC-482,100.096,85357,104.299,83916
36047101600,Brooklyn,BK1803,-73.88814097619618,40.64330285108765,POINT (-73.88814095844432 40.64330284704559),POINT (-73.88814097619618 40.64330285108765),37.264,FPC-432,44.55,84949,42.925,83630,53.071,85351,63.369,85251,81.164,FPC-605,69.539,81199,65.348,87247,78.134,FPC-624,81.377,FPC-482,102.528,85357,106.867,83916
36047101800,Brooklyn,BK1803,-73.8856324946613,40.64229253185213,POINT (-73.88563224898095 40.64229241757118),POINT (-73.88563249466129 40.64229253185213),38.02,FPC-432,41.324,84949,43.282,83630,63.726,85251,53.428,85351,81.521,FPC-605,69.896,81199,65.705,87247,78.491,FPC-624,81.734,FPC-482,102.885,85357,106.012,83916
36047102000,Brooklyn,BK1803,-73.88701747066509,40.63837765939192,POINT (-73.887017451792 40.63837765119545),POINT (-73.88701747066509 40.63837765939192),39.524,FPC-432,37.498,84949,44.272,83630,54.418,85351,64.716,85251,82.511,FPC-605,70.886,81199,66.695,87247,79.481,FPC-624,82.724,FPC-482,103.875,85357,102.186,83916
36047102200,Brooklyn,BK1803,-73.89001063958425,40.63644126710406,POINT (-73.89001062011702 40.636441261255555),POINT (-73.89001063958425 40.63644126710406),36.858,FPC-432,37.049,84949,39.935,83630,50.081,85351,60.379,85251,78.174,FPC-605,66.549,81199,62.358,87247,75.144,FPC-624,78.387,FPC-482,99.538,85357,101.737,83916
36047102400,Brooklyn,BK1803,-73.89327604643289,40.63292841635195,POINT (-73.89327607874955 40.632928414179545),POINT (-73.89327604643289 40.63292841635195),41.147,FPC-432,33.214,84949,44.224,83630,53.691,85351,64.668,85251,82.463,FPC-605,70.838,81199,66.647,87247,79.4,FPC-624,82.676,FPC-482,102.917,85357,97.902,83916
36047102600,Brooklyn,BK1803,-73.89847983058375,40.62960807310521,POINT (-73.89847986136135 40.6296080711627),POINT (-73.89847983058375 40.62960807310521),41.927,FPC-432,33.626,84949,45.337,83630,54.103,85351,65.781,85251,83.576,FPC-605,67.76,87247,71.951,81199,79.812,FPC-624,83.141,FPC-482,98.314,83916,103.329,85357
36047102801,Brooklyn,BK1803,-73.88975702718102,40.63117043245336,POINT (-73.88975703067365 40.63117042147989),POINT (-73.88975702718102 40.63117043245336),39.84,FPC-432,34.417,84949,42.917,83630,53.063,85351,63.361,85251,81.156,FPC-605,69.531,81199,65.34,87247,78.126,FPC-624,81.369,FPC-482,102.52,85357,99.105,83916
36047102802,Brooklyn,BK1893,-73.89376158037665,40.62710670953729,POINT (-73.89376168486427 40.62710671227463),POINT (-73.89376158037665 40.62710670953729),44.052,FPC-432,35.751,84949,47.462,83630,56.228,85351,67.906,85251,85.701,FPC-605,74.076,81199,69.885,87247,81.937,FPC-624,85.266,FPC-482,100.439,83916,105.454,85357
36047103401,Brooklyn,BK1803,-73.88622692609071,40.63352371194983,POINT (-73.88622692428574 40.633523702442886),POINT (-73.88622692609071 40.63352371194983),39.104,FPC-432,36.776,84949,42.181,83630,62.625,85251,52.327,85351,80.42,FPC-605,68.795,81199,64.604,87247,77.39,FPC-624,80.633,FPC-482,101.784,85357,101.464,83916
36047103402,Brooklyn,BK1893,-73.88185390663801,40.63493029918436,POINT (-73.88185397738742 40.634930227916406),POINT (-73.88185390663801 40.63493029918436),43.342,FPC-432,39.134,84949,46.419,83630,66.863,85251,56.565,85351,84.658,FPC-605,73.033,81199,68.842,87247,81.628,FPC-624,84.871,FPC-482,106.022,85357,103.822,83916
36047105801,Brooklyn,BK0504,-73.88060233283933,40.649217565206406,POINT (-73.88060214950447 40.6492174849362),POINT (-73.88060233283933 40.64921756520641),30.212,FPC-432,42.559,83630,46.276,84949,56.145,85251,49.986,85351,80.941,FPC-605,69.316,81199,65.125,87247,77.911,FPC-624,77.41,FPC-482,98.561,85357,100.162,83916
36047107001,Brooklyn,BK0504,-73.87076640353988,40.65419105203488,POINT (-73.8707664622005 40.6541910111833),POINT (-73.87076640353988 40.65419105203488),31.633,FPC-432,48.302,83630,51.344,85251,52.019,84949,55.729,85351,82.724,FPC-605,75.059,81199,69.208,87247,83.029,FPC-624,80.954,FPC-482,98.767,85357,101.385,83916
36047107003,Brooklyn,BK0504,-73.87802955653912,40.65052256694679,POINT (-73.8780293924844 40.650522470536934),POINT (-73.87802955653912 40.65052256694679),33.214,FPC-432,45.911,83630,49.628,84949,59.497,85251,53.338,85351,84.293,FPC-605,72.668,81199,68.477,87247,81.263,FPC-624,80.762,FPC-482,101.913,85357,103.514,83916
36047107800,Brooklyn,BK0503,-73.87595616419537,40.658845810120134,POINT (-73.87595643294364 40.65884582544596),POINT (-73.87595616419537 40.65884581012013),21.494,FPC-432,37.791,83630,50.282,85251,41.508,84949,45.218,85351,76.173,FPC-605,64.548,81199,60.357,87247,73.143,FPC-624,71.228,FPC-482,92.379,85357,93.98,83916
36047109800,Brooklyn,BK0503,-73.90164516336517,40.65266332331514,POINT (-73.90164529603426 40.65266328460387),POINT (-73.90164516336517 40.65266332331514),31.106,FPC-432,33.862,84949,31.85,83630,41.996,85351,52.294,85251,70.089,FPC-605,58.464,81199,54.273,87247,67.059,FPC-624,70.302,FPC-482,91.453,85357,94.679,83916
36047110400,Brooklyn,BK0503,-73.88878820853836,40.65740146125592,POINT (-73.88878832634072 40.65740136795066),POINT (-73.88878820853836 40.65740146125592),21.827,FPC-432,32.09,83630,36.597,84949,41.11,85351,47.269,85251,70.489,FPC-605,59.637,81199,55.446,87247,68.232,FPC-624,69.197,FPC-482,90.348,85357,91.452,83916
36047110600,Brooklyn,BK0503,-73.88429813898064,40.657314346687045,POINT (-73.884298147951 40.6573143425342),POINT (-73.88429813898064 40.65731434668704),22.784,FPC-432,35.131,83630,38.848,84949,48.717,85251,42.558,85351,73.513,FPC-605,61.888,81199,57.697,87247,70.483,FPC-624,69.982,FPC-482,91.133,85357,92.734,83916
36047111000,Brooklyn,BK0503,-73.88136440685692,40.66057033260249,POINT (-73.88136440014985 40.66057032407075),POINT (-73.88136440685692 40.66057033260249),19.21,FPC-432,37.651,83630,41.368,84949,47.18,85251,45.078,85351,75.884,FPC-605,64.408,81199,60.217,87247,73.003,FPC-624,68.944,FPC-482,90.095,85357,91.696,83916
36047111600,Brooklyn,BK0503,-73.87568625433106,40.66386604246464,POINT (-73.87568630474438 40.66386603370837),POINT (-73.87568625433106 40.66386604246464),22.781,FPC-432,40.24,83630,46.468,85251,45.932,84949,51.534,85351,75.172,FPC-605,68.972,81199,62.758,87247,76.579,FPC-624,72.515,FPC-482,92.317,85357,94.935,83916
36047111800,Brooklyn,BK0503,-73.87601927622158,40.66875382252279,POINT (-73.87601927350488 40.6687538162269),POINT (-73.87601927622158 40.66875382252279),14.436,FPC-432,35.498,83630,41.929,85251,39.072,84949,44.883,85351,71.214,FPC-605,62.112,81199,57.41,87247,70.707,FPC-624,68.24,FPC-482,86.969,85357,89.587,83916
36047112000,Brooklyn,BK0503,-73.88051972659164,40.6666273014611,POINT (-73.88051972872951 40.66662729889576),POINT (-73.88051972659164 40.6666273014611),10.313,FPC-432,33.207,83630,44.641,85251,36.781,84949,42.592,85351,71.446,FPC-605,59.821,81199,55.63,87247,68.416,FPC-624,65.949,FPC-482,87.1,85357,88.701,83916
36047112200,Brooklyn,BK0503,-73.88592239349448,40.66372785127881,POINT (-73.88592242664151 40.66372785669102),POINT (-73.88592239349448 40.66372785127881),16.895,FPC-432,31.975,83630,35.549,84949,47.519,85251,41.36,85351,70.214,FPC-605,58.589,81199,54.398,87247,67.184,FPC-624,66.866,FPC-482,88.017,85357,89.618,83916
36047112400,Brooklyn,BK0503,-73.88715350259214,40.66600385845556,POINT (-73.88715352598092 40.66600386321371),POINT (-73.88715350259214 40.66600385845556),15.767,FPC-432,32.592,83630,36.166,84949,41.883,85351,47.203,85251,70.831,FPC-605,59.206,81199,55.015,87247,67.801,FPC-624,63.801,FPC-482,84.952,85357,86.553,83916
36047112600,Brooklyn,BK0503,-73.89311170066881,40.66489863919093,POINT (-73.89311170500075 40.6648986392234),POINT (-73.89311170066881 40.66489863919093),16.372,FPC-432,27.303,83630,34.773,84949,34.73,85351,40.889,85251,65.702,FPC-605,55.871,81199,51.68,87247,64.466,FPC-624,61.835,FPC-482,82.986,85357,84.587,83916
36047112800,Brooklyn,BK0503,-73.8921088652833,40.661741114387596,POINT (-73.89210886533746 40.66174111403621),POINT (-73.8921088652833 40.6617411143876),17.985,FPC-432,27.396,83630,30.97,84949,36.343,85351,42.502,85251,65.635,FPC-605,54.01,81199,49.819,87247,62.605,FPC-624,65.848,FPC-482,86.999,85357,86.685,83916
36047113000,Brooklyn,BK0503,-73.89647106231556,40.66217249243744,POINT (-73.89647100673744 40.66217243117309),POINT (-73.89647106231556 40.66217249243744),19.422,FPC-432,27.31,83630,32.321,84949,37.456,85351,43.939,85251,65.549,FPC-605,53.924,81199,49.733,87247,62.519,FPC-624,64.399,FPC-482,85.55,85357,87.151,83916
36047113200,Brooklyn,BK0503,-73.89889231812461,40.661294137822026,POINT (-73.89889226470875 40.66129407664036),POINT (-73.89889231812461 40.66129413782203),23.509,FPC-432,25.481,83630,30.524,84949,35.627,85351,45.925,85251,63.72,FPC-605,52.095,81199,47.904,87247,60.69,FPC-624,63.933,FPC-482,85.084,85357,88.995,83916
36047113400,Brooklyn,BK0502,-73.89960812201096,40.667779298612146,POINT (-73.8996081136325 40.667779281159916),POINT (-73.89960812201096 40.66777929861215),17.289,FPC-432,24.941,83630,37.366,84949,35.087,85351,43.607,85251,63.18,FPC-605,51.555,81199,47.364,87247,60.15,FPC-624,63.393,FPC-482,84.544,85357,87.79,83916
36047114201,Brooklyn,BK0501,-73.89729255891457,40.680463157369864,POINT (-73.89729269035388 40.680463141178386),POINT (-73.89729255891457 40.68046315736986),23.061,FPC-432,23.627,83630,31.611,85351,45.548,84949,38.392,85251,62.026,FPC-605,52.628,81199,48.437,87247,61.223,FPC-624,64.466,FPC-482,83.554,85357,86.172,83916
36047114202,Brooklyn,BK0501,-73.89122598393847,40.68248316241448,POINT (-73.89122600684782 40.682483154548535),POINT (-73.89122598393847 40.68248316241448),23.438,FPC-432,28.151,83630,35.381,85351,48.735,84949,36.062,85251,63.437,FPC-605,55.957,81199,51.766,87247,64.552,FPC-624,67.795,FPC-482,87.592,85357,90.21,83916
36047114600,Brooklyn,BK0501,-73.89234183244723,40.67920659942491,POINT (-73.89234186280132 40.67920660372401),POINT (-73.89234183244723 40.67920659942491),16.947,FPC-432,23.811,83630,27.862,85351,44.395,84949,30.839,85251,60.759,FPC-605,51.617,81199,47.426,87247,60.212,FPC-624,63.455,FPC-482,83.252,85357,85.87,83916
36047115000,Brooklyn,BK0502,-73.88652250225314,40.673922425165095,POINT (-73.88652249928538 40.67392241475613),POINT (-73.88652250225314 40.6739224251651),5.849,FPC-432,31.152,83630,47.226,84949,35.185,85251,36.144,85351,68.989,FPC-605,59.393,81199,53.499,87247,66.32,FPC-624,64.245,FPC-482,85.396,85357,84.676,83916
36047115200,Brooklyn,BK0502,-73.89092997897887,40.673269281552436,POINT (-73.89092997664551 40.67326927185949),POINT (-73.89092997897887 40.67326928155244),9.799,FPC-432,27.083,83630,43.014,84949,32.375,85351,35.352,85251,65.482,FPC-605,55.181,81199,49.287,87247,62.108,FPC-624,60.033,FPC-482,81.184,85357,80.464,83916
36047115600,Brooklyn,BK0502,-73.89589489614634,40.6683263492707,POINT (-73.89589488838212 40.66832633227704),POINT (-73.89589489614634 40.6683263492707),13.08,FPC-432,26.072,83630,38.283,84949,33.545,85351,39.704,85251,64.471,FPC-605,54.65,81199,50.459,87247,63.245,FPC-624,63.456,FPC-482,84.56,85357,83.887,83916
36047115800,Brooklyn,BK0502,-73.89216261526937,40.66888088426355,POINT (-73.8921626071288 40.66888086693482),POINT (-73.89216261526937 40.66888088426355),12.235,FPC-432,27.804,83630,39.409,84949,35.231,85351,41.39,85251,66.203,FPC-605,56.485,81199,52.294,87247,65.08,FPC-624,65.142,FPC-482,86.246,85357,85.573,83916
36047116000,Brooklyn,BK0502,-73.8885304966912,40.66941968389623,POINT (-73.888530488428 40.66941966622921),POINT (-73.8885304966912 40.66941968389623),10.778,FPC-432,31.975,83630,40.127,84949,38.489,85351,43.214,85251,70.374,FPC-605,58.807,81199,54.616,87247,67.402,FPC-624,65.936,FPC-482,87.087,85357,86.367,83916
36047116200,Brooklyn,BK0502,-73.88503498005105,40.669938025016755,POINT (-73.88503497131771 40.66993800693641),POINT (-73.88503498005105 40.66993802501676),9.364,FPC-432,34.028,83630,40.661,84949,41.547,85251,41.69,85351,72.263,FPC-605,60.642,81199,56.451,87247,69.237,FPC-624,66.959,FPC-482,88.018,85357,89.711,83916
36047116400,Brooklyn,BK0502,-73.88118248383822,40.67050966522285,POINT (-73.88118247764922 40.670509649497234),POINT (-73.88118248383822 40.67050966522285),5.449,FPC-432,33.195,83630,40.15,85251,42.633,84949,38.698,85351,69.793,FPC-605,60.473,81199,55.399,87247,68.22,FPC-624,66.145,FPC-482,85.548,85357,86.576,83916
36047116600,Brooklyn,BK0502,-73.88220523937696,40.67456261522785,POINT (-73.88220523653844 40.67456260489139),POINT (-73.88220523937696 40.67456261522785),0.846,FPC-432,28.892,83630,35.517,85251,44.823,84949,34.395,85351,67.291,FPC-605,56.99,81199,51.096,87247,63.917,FPC-624,61.842,FPC-482,82.993,85357,82.273,83916
36047116800,Brooklyn,BK0501,-73.88251917211639,40.67898909659226,POINT (-73.88251916254984 40.678989077723216),POINT (-73.88251917211639 40.67898909659226),8.158,FPC-432,27.901,83630,28.331,85251,31.356,85351,50.441,84949,62.191,FPC-605,58.55,81199,54.359,87247,67.145,FPC-624,69.048,FPC-482,87.581,85357,89.479,83916
36047117000,Brooklyn,BK0501,-73.88618365537017,40.677600132459695,POINT (-73.88618365621925 40.67760012760362),POINT (-73.88618365537017 40.67760013245969),9.236,FPC-432,26.421,83630,31.23,85251,31.484,85351,48.032,84949,62.319,FPC-605,56.141,81199,51.95,87247,64.736,FPC-624,66.639,FPC-482,85.172,85357,87.07,83916
36047117201,Brooklyn,BK0501,-73.88751490577904,40.680811576093795,POINT (-73.88751490546954 40.680811566657425),POINT (-73.88751490577904 40.6808115760938),14.249,FPC-432,25.621,83630,31.254,85351,31.231,85251,47.995,84949,60.553,FPC-605,55.217,81199,51.026,87247,63.812,FPC-624,67.055,FPC-482,86.852,85357,89.47,83916
36047117202,Brooklyn,BK0501,-73.88376467436599,40.68273667604252,POINT (-73.88376468044378 40.68273666802936),POINT (-73.88376467436599 40.68273667604252),14.562,FPC-432,24.266,83630,31.823,85251,32.551,85351,48.704,84949,59.198,FPC-605,55.926,81199,51.735,87247,64.521,FPC-624,67.764,FPC-482,87.561,85357,90.179,83916
36047117400,Brooklyn,BK0501,-73.8797840385279,40.682854852462064,POINT (-73.87978402048793 40.68285480371805),POINT (-73.8797840385279 40.68285485246206),16.562,FPC-432,25.02,83630,29.563,85251,31.586,85351,59.952,FPC-605,52.08,84949,59.302,81199,55.111,87247,67.897,FPC-624,71.124,FPC-482,90.443,85357,90.037,83916
36047117601,Brooklyn,BK0501,-73.87687951684548,40.684779940494145,POINT (-73.87687949750975 40.684779916777075),POINT (-73.87687951684548 40.68477994049415),18.796,FPC-432,22.975,83630,29.862,85251,57.907,FPC-605,35.191,85351,54.485,84949,61.707,81199,57.516,87247,70.302,FPC-624,72.314,FPC-482,90.127,85357,92.745,83916
36047117602,Brooklyn,BK0501,-73.87444762649228,40.686234629007245,POINT (-73.87444760459329 40.68623460242893),POINT (-73.87444762649228 40.68623462900725),21.454,FPC-432,18.882,83630,28.641,85251,53.814,FPC-605,35.047,85351,52.727,84949,58.292,81199,54.101,87247,66.887,FPC-624,69.781,FPC-482,87.594,85357,90.212,83916
36047117800,Brooklyn,BK0501,-73.87428428563511,40.68164487668922,POINT (-73.87428429009088 40.68164488238771),POINT (-73.87428428563511 40.68164487668922),12.849,FPC-432,24.273,83630,26.336,85251,58.68,FPC-605,33.845,85351,51.294,84949,61.253,81199,55.567,87247,69.388,FPC-624,67.313,FPC-482,85.126,85357,87.744,83916
36047118000,Brooklyn,BK0571,-73.877702121925,40.689494937948325,POINT (-73.8777025840133 40.68949494529386),POINT (-73.877702121925 40.68949493794833),24.929,FPC-432,18.734,83630,28.514,85251,53.666,FPC-605,38.298,85351,51.652,84949,58.144,81199,53.953,87247,66.739,FPC-624,69.982,FPC-482,90.509,85357,93.127,83916
36047118201,Brooklyn,BK0501,-73.87189767621736,40.687908548622495,POINT (-73.8718976695182 40.68790853130306),POINT (-73.87189767621736 40.6879085486225),22.568,FPC-432,18.764,83630,25.769,85251,53.696,FPC-605,35.793,85351,53.742,84949,58.174,81199,66.769,FPC-624,53.983,87247,69.761,FPC-482,87.574,85357,90.192,83916
36047118202,Brooklyn,BK0501,-73.86900241198059,40.68866465701408,POINT (-73.8690024038455 40.68866463616469),POINT (-73.86900241198059 40.68866465701408),23.281,FPC-432,22.854,83630,26.853,85251,56.831,FPC-605,38.954,85351,57.531,84949,60.445,81199,70.859,FPC-624,58.073,87247,73.837,FPC-482,91.65,85357,94.268,83916
36047118400,Brooklyn,BK0501,-73.86941015427091,40.684305206239415,POINT (-73.86941016543564 40.68430519936749),POINT (-73.86941015427091 40.68430520623942),19.869,FPC-432,22.987,83630,26.493,85251,57.919,FPC-605,35.588,85351,53.112,84949,62.397,81199,57.385,87247,70.992,FPC-624,69.131,FPC-482,86.944,85357,89.562,83916
36047118800,Brooklyn,BK0505,-73.86591321664967,40.679041190978545,POINT (-73.86591321655406 40.67904119453343),POINT (-73.86591321664967 40.67904119097854),19.642,FPC-432,28.587,83630,29.294,85251,60.497,FPC-605,39.526,85351,45.42,84949,56.587,81199,49.693,87247,63.514,FPC-624,61.439,FPC-482,79.252,85357,81.87,83916
36047119000,Brooklyn,BK0505,-73.87162877525826,40.67904383373071,POINT (-73.8716287456386 40.67904383596851),POINT (-73.87162877525826 40.67904383373071),16.636,FPC-432,23.48,83630,27.84,85251,58.412,FPC-605,38.949,85351,47.358,84949,58.525,81199,51.631,87247,65.452,FPC-624,63.377,FPC-482,81.19,85357,83.808,83916
36047119200,Brooklyn,BK0502,-73.8781608249828,40.677103694900865,POINT (-73.8781608190109 40.67710367161957),POINT (-73.8781608249828 40.67710369490086),9.744,FPC-432,29.842,83630,29.954,85251,50.225,84949,35.931,85351,64.766,FPC-605,61.392,81199,54.498,87247,68.319,FPC-624,66.244,FPC-482,84.057,85357,86.675,83916
36047119400,Brooklyn,BK0502,-73.87706531677536,40.67255427164687,POINT (-73.87706531334183 40.67255425980236),POINT (-73.87706531677536 40.67255427164687),8.84,FPC-432,33.767,83630,38.221,85251,43.779,84949,39.846,85351,67.768,FPC-605,60.858,81199,53.964,87247,67.785,FPC-624,65.71,FPC-482,83.523,85357,86.141,83916
36047119600,Brooklyn,BK0505,-73.87316276745602,40.675888386190636,POINT (-73.87316271898085 40.675888343196085),POINT (-73.87316276745602 40.67588838619064),12.477,FPC-432,28.2,83630,33.758,85251,43.199,84949,37.271,85351,61.276,FPC-605,54.366,81199,47.472,87247,61.293,FPC-624,59.218,FPC-482,77.031,85357,79.649,83916
36047119800,Brooklyn,BK0502,-73.89439822184063,40.676315304530014,POINT (-73.89439824898275 40.67631533632033),POINT (-73.89439822184063 40.67631530453001),12.918,FPC-432,23.225,83630,43.519,84949,30.525,85351,32.884,85251,61.624,FPC-605,52.945,81199,48.754,87247,61.54,FPC-624,61.989,FPC-482,81.976,85357,82.42,83916
36047120000,Brooklyn,BK0505,-73.86727310079588,40.67488036507552,POINT (-73.86727308121563 40.67488037039977),POINT (-73.86727310079588 40.67488036507552),15.772,FPC-432,30.286,83630,35.293,85251,62.391,FPC-605,47.314,84949,41.42,85351,58.481,81199,51.587,87247,65.408,FPC-624,63.333,FPC-482,81.146,85357,83.764,83916
36047120200,Brooklyn,BK0505,-73.8643636402847,40.6763449131222,POINT (-73.86436362064808 40.67634491964791),POINT (-73.86436364028469 40.6763449131222),18.214,FPC-432,28.773,83630,31.594,85251,58.781,FPC-605,43.704,84949,37.81,85351,54.871,81199,47.977,87247,61.798,FPC-624,59.723,FPC-482,77.536,85357,80.154,83916
