GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19
36047078801,Brooklyn,BK1401,-73.95030661496052,40.63742235174251,POINT (-73.95030660789973 40.63742235366788),POINT (-73.95030661496052 40.63742235174251),28.214,82785,36.889,80343,29.432,FPC-488,42.942,84354,43.618,FPC-223,43.795,FPC-457,44.375,84611,48.75,85434,47.141,85083,36.744,85517,53.265,87247,45.296,85521,52.646,81199,47.954,85523,59.309,FPC-624,78.743,80904,66.861,83916,72.651,85298,80.677,87064,69.738,85380
36047078802,Brooklyn,BK1702,-73.9466940123598,40.637528058224014,POINT (-73.94669401085152 40.637528055266735),POINT (-73.9466940123598 40.63752805822401),31.787,82785,37.528,80343,33.912,FPC-488,43.922,84354,45.081,FPC-223,48.675,84611,46.799,FPC-457,49.93,85434,52.585,85083,37.924,85517,54.445,87247,47.416,85521,53.826,81199,50.074,85523,82.979,80904,60.489,FPC-624,68.66,83916,73.831,85298,81.857,87064,70.918,85380
36047079001,Brooklyn,BK1401,-73.95545995180402,40.64149917697683,POINT (-73.95545993834719 40.64149916907577),POINT (-73.95545995180402 40.64149917697683),28.878,82785,31.105,FPC-488,37.348,80343,40.799,FPC-457,46.848,84354,46.581,FPC-223,47.338,84611,51.791,85434,49.778,85083,42.355,85517,51.357,87247,43.302,85521,55.338,81199,45.96,85523,63.521,FPC-624,81.706,80904,67.32,83916,78.087,85298,86.113,87064,69.993,85380
36047079002,Brooklyn,BK1701,-73.95282596600016,40.64072128978419,POINT (-73.95282595968936 40.6407212681906),POINT (-73.95282596600016 40.64072128978419),29.598,82785,27.116,FPC-488,36.617,80343,41.569,84354,41.302,FPC-223,41.684,FPC-457,42.059,84611,50.017,85434,44.825,85083,38.309,85517,51.759,87247,43.704,85521,54.211,81199,46.362,85523,60.874,FPC-624,76.427,80904,66.589,83916,74.216,85298,82.242,87064,69.765,85380
36047079201,Brooklyn,BK1401,-73.95640893527836,40.64461504380664,POINT (-73.95640892844406 40.64461503215872),POINT (-73.95640893527836 40.64461504380664),26.697,82785,28.924,FPC-488,37.919,80343,46.114,84354,38.618,FPC-457,45.847,FPC-223,46.604,84611,49.61,85434,47.597,85083,39.527,85517,49.176,87247,41.121,85521,53.157,81199,43.779,85523,61.34,FPC-624,80.972,80904,65.811,83916,75.434,85298,83.46,87064,67.812,85380
36047079202,Brooklyn,BK1701,-73.95340105977189,40.64491466176944,POINT (-73.95340105202695 40.644914648267616),POINT (-73.95340105977189 40.64491466176944),29.666,82785,28.535,FPC-488,37.177,80343,42.988,84354,42.721,FPC-223,41.587,FPC-457,43.478,84611,48.609,85434,46.244,85083,36.603,85517,52.259,87247,44.204,85521,52.505,81199,46.862,85523,59.168,FPC-624,77.846,80904,67.149,83916,72.51,85298,80.536,87064,69.597,85380
36047079400,Brooklyn,BK1701,-73.95528662593354,40.64860523320554,POINT (-73.95528662565751 40.64860522999039),POINT (-73.95528662593354 40.64860523320554),23.162,82785,29.109,FPC-488,38.121,80343,42.001,84354,35.083,FPC-457,43.373,FPC-223,44.13,84611,47.13,85434,46.896,85083,36.333,85517,47.963,87247,39.908,85521,51.944,81199,42.566,85523,58.898,FPC-624,78.498,80904,62.276,83916,72.24,85298,80.266,87064,64.277,85380
36047079601,Brooklyn,BK0902,-73.95827237256405,40.6565963295501,POINT (-73.95827237146317 40.65659633070907),POINT (-73.95827237256405 40.6565963295501),25.281,82785,21.969,FPC-488,41.664,84354,37.882,FPC-457,41.397,FPC-223,36.099,80343,41.751,85434,42.154,84611,40.642,85083,32.963,85517,41.317,87247,33.262,85521,45.298,81199,35.92,85523,53.481,FPC-624,74.417,80904,60.943,83916,68.047,85298,76.073,87064,62.944,85380
36047079602,Brooklyn,BK1401,-73.95765464901568,40.652760263858994,POINT (-73.95765464315504 40.65276025022185),POINT (-73.95765464901568 40.65276026385899),23.503,82785,25.895,FPC-488,41.656,84354,35.424,FPC-457,40.105,80343,41.389,FPC-223,46.581,85434,42.146,84611,44.568,85083,36.847,85517,46.147,87247,38.092,85521,50.128,81199,40.75,85523,58.311,FPC-624,76.514,80904,62.517,83916,72.754,85298,80.78,87064,64.518,85380
36047079801,Brooklyn,BK0902,-73.95872041917228,40.6600118279156,POINT (-73.95872041910448 40.660011826686066),POINT (-73.95872041917228 40.6600118279156),18.049,FPC-488,26.631,82785,38.621,84354,35.122,FPC-457,38.251,FPC-223,39.792,85434,36.45,80343,36.722,85083,39.289,84611,30.901,85517,39.358,87247,31.303,85521,43.339,81199,33.961,85523,51.522,FPC-624,70.497,80904,57.663,83916,66.088,85298,74.114,87064,59.664,85380
36047080000,Brooklyn,BK0902,-73.95376666978342,40.660685924136594,POINT (-73.95376667410535 40.660685934532914),POINT (-73.95376666978342 40.66068592413659),19.352,FPC-488,31.88,82785,33.805,84354,33.538,FPC-223,42.253,85434,40.979,FPC-457,34.295,84611,37.061,85083,43.123,80343,32.26,85517,46.031,87247,37.976,85521,48.02,81199,40.634,85523,54.825,FPC-624,68.663,80904,68.167,85298,63.334,83916,76.193,87064,65.254,85380
36047080200,Brooklyn,BK0902,-73.95344086989799,40.65763977587027,POINT (-73.95344087389988 40.65763978476719),POINT (-73.95344086989799 40.65763977587027),21.05,FPC-488,29.313,82785,35.503,84354,35.236,FPC-223,41.914,FPC-457,35.993,84611,41.96,80343,43.951,85434,38.759,85083,33.729,85517,47.178,87247,39.123,85521,49.631,81199,41.781,85523,56.294,FPC-624,70.361,80904,64.803,83916,69.636,85298,77.662,87064,66.723,85380
36047080400,Brooklyn,BK0902,-73.9489902172513,40.65897447680596,POINT (-73.9489902058294 40.658974424496414),POINT (-73.94899021725131 40.65897447680596),24.116,FPC-488,33.451,82785,35.31,84354,37.067,FPC-223,38.423,84611,46.313,85434,46.098,80343,43.182,FPC-457,41.825,85083,34.307,85517,50.017,87247,41.962,85521,50.209,81199,44.62,85523,56.872,FPC-624,72.791,80904,70.214,85298,65.381,83916,78.24,87064,67.301,85380
36047080600,Brooklyn,BK0902,-73.94386156629895,40.661659146234506,POINT (-73.94386157394959 40.661659164870244),POINT (-73.94386156629895 40.66165914623451),26.115,FPC-488,32.495,84354,37.865,82785,34.835,FPC-223,37.184,84611,47.847,85434,43.824,85083,49.108,80343,44.716,FPC-457,35.841,85517,52.016,87247,43.961,85521,51.743,81199,46.619,85523,58.406,FPC-624,71.488,80904,71.748,85298,79.774,87064,66.915,83916,68.835,85380
36047080800,Brooklyn,BK0902,-73.93948676776708,40.65730275190438,POINT (-73.93948678464791 40.657302820919554),POINT (-73.93948676776708 40.65730275190438),28.906,FPC-488,29.396,84354,31.736,FPC-223,34.145,82785,34.085,84611,46.792,80343,46.615,85083,48.525,85434,45.394,FPC-457,36.519,85517,52.01,87247,43.955,85521,52.421,81199,46.613,85523,59.084,FPC-624,68.389,80904,74.276,85298,82.302,87064,67.593,83916,69.513,85380
36047081000,Brooklyn,BK0902,-73.94454830457171,40.659113369460655,POINT (-73.94454832275522 40.65911337447333),POINT (-73.94454830457171 40.65911336946066),28.243,FPC-488,34.933,84354,36.146,82785,37.273,FPC-223,39.622,84611,48.793,80343,49.984,85434,45.952,85083,46.853,FPC-457,37.978,85517,54.011,87247,45.956,85521,53.88,81199,48.614,85523,60.543,FPC-624,73.926,80904,73.885,85298,81.911,87064,69.052,83916,70.972,85380
36047081400,Brooklyn,BK1703,-73.94023809001317,40.65364041082514,POINT (-73.94023808544712 40.653640389224186),POINT (-73.94023809001317 40.65364041082514),31.262,FPC-488,35.314,84354,30.913,82785,37.243,FPC-223,40.953,84611,47.515,80343,42.834,FPC-457,50.628,85434,48.971,85083,38.622,85517,54.366,87247,46.311,85521,54.524,81199,48.969,85523,61.187,FPC-624,75.293,80904,74.529,85298,82.555,87064,69.696,83916,71.616,85380
36047081600,Brooklyn,BK1701,-73.94420558139545,40.65352975597133,POINT (-73.94420557033365 40.65352973626457),POINT (-73.94420558139545 40.65352975597133),29.752,FPC-488,28.383,82785,37.003,84354,38.932,FPC-223,42.642,84611,44.985,80343,40.304,FPC-457,48.098,85434,47.461,85083,36.092,85517,52.613,87247,44.801,85521,51.994,81199,47.459,85523,58.657,FPC-624,77.307,80904,71.999,85298,67.166,83916,80.025,87064,69.086,85380
36047081800,Brooklyn,BK1701,-73.94797520891646,40.65309239593045,POINT (-73.94797519992446 40.65309237943826),POINT (-73.94797520891646 40.65309239593045),27.851,82785,28.273,FPC-488,38.621,84354,40.55,FPC-223,43.216,84611,44.453,80343,39.772,FPC-457,47.325,85434,45.982,85083,35.319,85517,51.377,87247,43.322,85521,51.221,81199,45.98,85523,57.884,FPC-624,77.584,80904,71.226,85298,66.393,83916,79.252,87064,68.313,85380
36047082000,Brooklyn,BK1701,-73.95131016445112,40.65345356563893,POINT (-73.95131015790489 40.65345353626332),POINT (-73.95131016445112 40.65345356563893),27.44,82785,24.167,FPC-488,38.62,84354,38.353,FPC-223,42.053,80343,39.11,84611,39.361,FPC-457,43.563,85434,41.876,85083,31.557,85517,47.271,87247,39.216,85521,47.459,81199,41.874,85523,54.122,FPC-624,73.478,80904,62.631,83916,67.464,85298,75.49,87064,64.551,85380
36047082200,Brooklyn,BK1701,-73.95442807280645,40.653288298108684,POINT (-73.95442806688025 40.653288271391844),POINT (-73.95442807280645 40.65328829810868),26.223,82785,23.821,FPC-488,38.274,84354,38.007,FPC-223,40.373,80343,38.144,FPC-457,38.764,84611,46.025,85434,41.53,85083,36.545,85517,45.591,87247,37.536,85521,49.572,81199,40.194,85523,57.755,FPC-624,73.132,80904,65.095,83916,72.321,85298,80.347,87064,67.096,85380
36047082400,Brooklyn,BK1701,-73.94935796605219,40.648847500231646,POINT (-73.94935796548485 40.648847494225706),POINT (-73.94935796605219 40.64884750023165),25.848,82785,28.289,FPC-488,38.614,84354,40.543,FPC-223,40.738,80343,43.398,84611,37.769,FPC-457,44.136,85434,46.164,85083,32.13,85517,48.651,87247,41.622,85521,48.032,81199,44.28,85523,54.695,FPC-624,77.766,80904,63.204,83916,68.037,85298,76.063,87064,65.124,85380
36047082600,Brooklyn,BK1701,-73.94897266752352,40.64506483822022,POINT (-73.94897266780694 40.6450648344912),POINT (-73.94897266752352 40.64506483822022),28.194,82785,27.0,FPC-488,37.925,80343,41.179,84354,41.028,FPC-223,43.977,84611,39.887,FPC-457,43.018,85434,45.673,85083,31.012,85517,47.533,87247,40.504,85521,46.914,81199,43.162,85523,53.577,FPC-624,78.345,80904,62.086,83916,66.919,85298,74.945,87064,64.006,85380
36047082800,Brooklyn,BK1701,-73.94960524798364,40.640989361789885,POINT (-73.94960525005253 40.640989341898184),POINT (-73.94960524798364 40.64098936178988),30.446,82785,27.799,FPC-488,37.361,80343,39.628,84354,40.787,FPC-223,42.367,FPC-457,42.742,84611,47.094,85434,45.508,85083,35.088,85517,51.609,87247,44.387,85521,50.99,81199,47.045,85523,57.653,FPC-624,77.11,80904,66.162,83916,70.995,85298,79.021,87064,68.082,85380
36047083000,Brooklyn,BK1702,-73.94550258783529,40.64088718490371,POINT (-73.94550258429439 40.64088716747613),POINT (-73.94550258783529 40.64088718490371),29.551,82785,31.945,FPC-488,38.215,80343,37.25,84354,38.409,FPC-223,42.003,84611,41.472,FPC-457,47.963,85434,49.81,85083,35.957,85517,52.478,87247,45.449,85521,51.859,81199,48.107,85523,76.307,80904,58.522,FPC-624,67.031,83916,71.864,85298,79.89,87064,68.951,85380
36047083200,Brooklyn,BK1702,-73.9416241516593,40.64152391134861,POINT (-73.9416241386061 40.64152389097817),POINT (-73.9416241516593 40.64152391134861),34.429,82785,34.185,FPC-488,35.703,84354,36.862,FPC-223,40.455,80343,40.456,84611,46.549,FPC-457,50.203,85434,52.858,85083,38.197,85517,54.718,87247,47.689,85521,54.099,81199,50.347,85523,74.76,80904,60.762,FPC-624,69.271,83916,74.104,85298,82.13,87064,71.191,85380
36047083400,Brooklyn,BK1702,-73.93847493525126,40.641549355357974,POINT (-73.93847492947262 40.64154933259643),POINT (-73.93847493525126 40.64154935535797),36.161,82785,35.96,FPC-223,34.801,84354,35.917,FPC-488,42.187,80343,39.554,84611,48.281,FPC-457,51.935,85434,54.59,85083,39.929,85517,56.45,87247,49.421,85521,55.831,81199,52.079,85523,73.858,80904,62.494,FPC-624,71.003,83916,75.836,85298,83.862,87064,72.923,85380
36047083600,Brooklyn,BK1702,-73.93512749954199,40.63710287863867,POINT (-73.93512749635217 40.63710286128528),POINT (-73.93512749954199 40.63710287863867),35.043,82785,41.659,FPC-223,41.828,80343,40.149,84354,41.366,FPC-488,45.253,84611,50.06,FPC-457,57.447,85434,59.721,85083,45.441,85517,61.962,87247,54.933,85521,61.343,81199,57.591,85523,79.557,80904,68.006,FPC-624,71.916,83916,81.348,85298,89.374,87064,75.092,85380
36047083800,Brooklyn,BK1702,-73.9351352415552,40.6417561241288,POINT (-73.9351352368833 40.6417561036224),POINT (-73.9351352415552 40.6417561241288),37.703,82785,34.655,FPC-223,33.496,84354,37.459,FPC-488,38.249,84611,40.894,80343,49.823,FPC-457,53.477,85434,53.824,85083,41.471,85517,57.442,87247,50.963,85521,57.373,81199,53.621,85523,72.553,80904,64.036,FPC-624,77.378,85298,72.545,83916,85.404,87064,74.465,85380
36047084000,Brooklyn,BK1702,-73.93129227547797,40.6419943197541,POINT (-73.93129227087726 40.641994299331316),POINT (-73.93129227547797 40.6419943197541),33.544,FPC-223,32.141,84354,38.883,82785,37.138,84611,36.611,FPC-488,39.765,80343,50.804,FPC-457,51.713,85083,51.951,85434,42.343,85517,55.331,87247,51.835,85521,58.245,81199,54.493,85523,71.442,80904,64.908,FPC-624,78.609,85298,86.635,87064,73.417,83916,75.337,85380
36047084600,Brooklyn,BK1702,-73.9274702503555,40.6422799403045,POINT (-73.92747024885257 40.642279920012136),POINT (-73.9274702503555 40.6422799403045),31.093,FPC-223,29.934,84354,34.687,84611,38.508,82785,36.236,FPC-488,37.196,80343,50.429,FPC-457,51.338,85083,51.576,85434,41.968,85517,54.956,87247,51.46,85521,57.87,81199,54.118,85523,68.991,80904,64.533,FPC-624,80.588,85298,88.043,87064,73.042,83916,74.962,85380
36047084800,Brooklyn,BK1703,-73.92786091244861,40.64642691161194,POINT (-73.92786091041383 40.64642690038162),POINT (-73.92786091244861 40.64642691161194),31.663,FPC-223,30.206,84354,34.959,84611,36.655,FPC-488,38.167,82785,39.901,80343,51.757,85083,50.088,FPC-457,51.995,85434,42.387,85517,55.375,87247,51.879,85521,58.289,81199,54.537,85523,69.263,80904,64.952,FPC-624,81.783,85298,88.462,87064,73.461,83916,75.381,85380
36047085000,Brooklyn,BK1703,-73.93231599572826,40.645743368614475,POINT (-73.9323160317867 40.64574336506006),POINT (-73.93231599572826 40.64574336861448),36.545,FPC-223,33.552,84354,39.407,82785,38.022,FPC-488,39.488,84611,42.797,80343,51.328,FPC-457,53.124,85083,53.362,85434,43.754,85517,56.742,87247,53.246,85521,59.656,81199,55.904,85523,73.856,80904,66.319,FPC-624,83.023,85298,89.829,87064,74.828,83916,76.748,85380
36047085200,Brooklyn,BK1771,-73.93825307483506,40.646980624278406,POINT (-73.93825306121684 40.6469806417397),POINT (-73.93825307483506 40.64698062427841),34.304,82785,37.017,84354,37.127,FPC-488,38.946,FPC-223,42.656,84611,50.906,80343,46.225,FPC-457,54.019,85434,54.836,85083,42.013,85517,58.534,87247,51.05,85521,57.915,81199,53.708,85523,77.321,80904,64.578,FPC-624,77.92,85298,73.087,83916,85.946,87064,75.007,85380
36047085400,Brooklyn,BK1702,-73.94254939351141,40.64467251739175,POINT (-73.9425493809277 40.644672531814834),POINT (-73.94254939351141 40.64467251739175),32.998,82785,34.871,FPC-488,41.195,84354,42.354,FPC-223,44.543,80343,45.948,84611,44.919,FPC-457,50.889,85434,53.257,85083,38.883,85517,55.404,87247,48.375,85521,54.785,81199,51.033,85523,80.252,80904,61.448,FPC-624,69.957,83916,74.79,85298,82.816,87064,71.877,85380
36047085600,Brooklyn,BK1701,-73.94483487853005,40.64862374704071,POINT (-73.9448348875299 40.64862371523472),POINT (-73.94483487853005 40.64862374704071),28.426,82785,30.976,FPC-488,37.744,84354,39.673,FPC-223,45.028,80343,43.383,84611,40.347,FPC-457,48.141,85434,48.685,85083,36.135,85517,52.656,87247,45.172,85521,52.037,81199,47.83,85523,58.7,FPC-624,78.048,80904,67.209,83916,72.042,85298,80.068,87064,69.129,85380
36047085800,Brooklyn,BK1703,-73.93900437671286,40.650161254345264,POINT (-73.93900436779288 40.650161263985055),POINT (-73.93900437671286 40.65016125434526),30.813,82785,33.636,FPC-488,33.548,84354,35.477,FPC-223,39.187,84611,47.415,80343,42.734,FPC-457,50.528,85434,51.345,85083,38.522,85517,55.043,87247,47.559,85521,54.424,81199,50.217,85523,73.852,80904,61.087,FPC-624,74.429,85298,82.455,87064,69.596,83916,71.516,85380
36047086000,Brooklyn,BK1703,-73.93292766873465,40.64999172295546,POINT (-73.93292766066739 40.64999172243105),POINT (-73.93292766873465 40.64999172295546),30.455,84354,32.384,FPC-223,34.925,FPC-488,33.591,82785,36.094,84611,45.047,80343,50.027,85083,45.512,FPC-457,50.265,85434,40.657,85517,53.645,87247,50.149,85521,56.559,81199,52.807,85523,70.759,80904,63.222,FPC-624,77.207,85298,85.233,87064,71.731,83916,73.651,85380
36047086200,Brooklyn,BK1703,-73.92822570486156,40.650216302777494,POINT (-73.92822570457022 40.65021629060529),POINT (-73.92822570486156 40.65021630277749),30.423,FPC-223,29.924,84354,34.133,84611,34.394,FPC-488,35.37,82785,42.72,80343,49.496,85083,49.734,85434,47.291,FPC-457,40.126,85517,53.114,87247,49.618,85521,56.028,81199,52.276,85523,69.082,80904,62.691,FPC-624,78.986,85298,86.201,87064,71.2,83916,73.12,85380
36047086400,Brooklyn,BK1703,-73.92385009808102,40.65434006367149,POINT (-73.92385007589147 40.654340050458984),POINT (-73.92385009808102 40.65434006367149),27.893,FPC-223,25.489,84354,30.242,84611,35.851,FPC-488,37.029,82785,40.993,80343,50.953,85083,51.191,85434,48.95,FPC-457,41.583,85517,54.571,87247,57.485,81199,51.075,85521,53.733,85523,64.546,80904,64.148,FPC-624,80.645,85298,87.658,87064,72.657,83916,74.577,85380
36047086600,Brooklyn,BK1703,-73.92676207469316,40.656374787859825,POINT (-73.9267620705322 40.6563747276241),POINT (-73.92676207469316 40.65637478785982),28.236,FPC-223,28.331,84354,30.585,84611,33.962,FPC-488,41.015,82785,45.961,80343,49.064,85083,49.302,85434,48.569,FPC-457,39.694,85517,52.682,87247,55.596,81199,49.186,85521,51.844,85523,64.889,80904,62.259,FPC-624,79.225,85298,85.769,87064,70.768,83916,72.688,85380
36047086800,Brooklyn,BK1703,-73.92973086862774,40.654312730707424,POINT (-73.92973086686538 40.654312709268424),POINT (-73.92973086862774 40.65431273070742),27.509,84354,31.63,FPC-223,33.445,84611,31.979,FPC-488,35.296,82785,45.732,80343,47.081,85083,47.319,85434,46.586,FPC-457,37.711,85517,50.699,87247,47.203,85521,53.613,81199,49.861,85523,67.813,80904,60.276,FPC-624,77.242,85298,83.786,87064,68.785,83916,70.705,85380
36047087000,Brooklyn,BK1703,-73.93340383445772,40.654180168070226,POINT (-73.93340382200176 40.654180146455175),POINT (-73.93340383445772 40.65418016807023),29.656,84354,33.384,FPC-223,34.126,FPC-488,35.592,84611,34.253,82785,47.511,80343,49.228,85083,49.466,85434,46.174,FPC-457,39.858,85517,52.846,87247,49.35,85521,55.76,81199,52.008,85523,69.96,80904,62.423,FPC-624,77.869,85298,85.895,87064,70.932,83916,72.852,85380
36047087200,Brooklyn,BK1703,-73.9366490382308,40.65367390918464,POINT (-73.93664902467995 40.653673886438675),POINT (-73.9366490382308 40.65367390918464),33.105,84354,34.136,FPC-488,35.289,FPC-223,31.942,82785,38.999,84611,48.544,80343,51.845,85083,51.657,85434,43.863,FPC-457,39.651,85517,56.172,87247,48.688,85521,55.553,81199,51.346,85523,73.409,80904,62.216,FPC-624,75.558,85298,83.584,87064,70.725,83916,72.645,85380
36047087401,Brooklyn,BK0902,-73.9384586834329,40.66047429756179,POINT (-73.93845867804019 40.66047427173027),POINT (-73.9384586834329 40.66047429756179),30.432,FPC-488,28.868,84354,31.208,FPC-223,35.671,82785,33.557,84611,48.141,85083,47.997,85434,48.318,80343,44.866,FPC-457,35.991,85517,52.058,87247,45.481,85521,51.893,81199,48.139,85523,58.556,FPC-624,67.861,80904,75.522,85298,82.066,87064,67.065,83916,68.985,85380
36047087600,Brooklyn,BK0902,-73.93570571690951,40.66064763197849,POINT (-73.93570571084767 40.66064760361123),POINT (-73.93570571690951 40.66064763197849),29.136,84354,33.466,FPC-488,32.199,FPC-223,34.548,84611,39.159,82785,48.708,85083,48.855,85434,51.806,80343,45.724,FPC-457,36.849,85517,52.326,87247,46.341,85521,52.751,81199,48.999,85523,59.414,FPC-624,68.852,80904,76.38,85298,82.924,87064,67.923,83916,69.843,85380
36047087800,Brooklyn,BK1703,-73.93103388384482,40.658846549923524,POINT (-73.93103385933735 40.65884654567692),POINT (-73.93103388384482 40.65884654992352),23.42,84354,27.726,FPC-223,27.89,FPC-488,29.356,84611,36.146,82785,42.992,85083,46.52,80343,43.23,85434,42.497,FPC-457,33.622,85517,46.61,87247,43.114,85521,49.524,81199,45.772,85523,63.724,80904,56.187,FPC-624,73.153,85298,79.697,87064,64.696,83916,66.616,85380
