,GEOID,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL
1867,36081068200,93631,127583,1141,0.9205,0.0308,115496.0,Queens,12087.0,0
1868,36081068300,59107,82903,4332,0.3538,0.1166,115496.0,Queens,-32593.0,1
1869,36081068700,56855,111250,4354,0.4442,0.0652,115496.0,Queens,-4246.0,1
1870,36081069000,108897,126477,4213,0.8566,0.04,115496.0,Queens,10981.0,0
1871,36081069300,75119,116434,3119,0.5708,0.0574,115496.0,Queens,938.0,0
1872,36081069400,93675,151538,3607,0.8133,0.0894,115496.0,Queens,36042.0,0
1873,36081069500,100903,112115,2381,0.6798,0.1699,115496.0,Queens,-3381.0,1
1874,36081069701,93032,156619,4299,0.5324,0.1044,115496.0,Queens,41123.0,0
1875,36081069702,79433,123121,4351,0.7737,0.0965,115496.0,Queens,7625.0,0
1876,36081070300,85805,112500,2045,0.763,0.0944,115496.0,Queens,-2996.0,1
1877,36081070700,110052,174115,2755,0.8581,0.0251,115496.0,Queens,58619.0,0
1878,36081070900,105167,211420,3161,0.6708,0.0573,115496.0,Queens,95924.0,0
1879,36081071100,87682,147702,6133,0.5938,0.0309,115496.0,Queens,32206.0,0
1880,36081071303,89412,118171,5854,0.4388,0.0504,115496.0,Queens,2675.0,0
1881,36081071304,88549,193015,6275,0.4122,0.148,115496.0,Queens,77519.0,0
1882,36081071305,100685,137804,5108,0.4406,0.0525,115496.0,Queens,22308.0,0
1883,36081071306,86686,107669,7482,0.3799,0.095,115496.0,Queens,-7827.0,1
1884,36081071701,61426,95210,5438,0.4314,0.162,115496.0,Queens,-20286.0,1
1885,36081071702,79292,170345,4287,0.4475,0.1666,115496.0,Queens,54849.0,0
1886,36081071900,49674,68094,2911,0.5417,0.1371,115496.0,Queens,-47402.0,1
1887,36081072100,76318,151369,4781,0.4312,0.1141,115496.0,Queens,35873.0,0
1888,36081072300,171250,250001,2189,0.8976,0.0559,115496.0,Queens,134505.0,0
1889,36081072900,151932,250001,1471,0.899,0.0438,115496.0,Queens,134505.0,0
1890,36081073100,145529,206477,1658,0.8409,0.0115,115496.0,Queens,90981.0,0
1891,36081073700,106023,217857,2233,0.4629,0.0627,115496.0,Queens,102361.0,0
1892,36081073900,109276,180809,5597,0.5569,0.0299,115496.0,Queens,65313.0,0
1893,36081074100,83214,178897,3131,0.5755,0.056,115496.0,Queens,63401.0,0
1894,36081074300,76875,91094,4423,0.6422,0.0569,115496.0,Queens,-24402.0,1
1895,36081074500,46659,84034,3814,0.4257,0.1573,115496.0,Queens,-31462.0,1
1896,36081074700,109240,117273,3540,0.7691,0.078,115496.0,Queens,1777.0,0
1897,36081074900,211020,212401,1412,0.9583,0.0205,115496.0,Queens,96905.0,0
1898,36081075701,99954,199821,4877,0.5336,0.0297,115496.0,Queens,84325.0,0
1899,36081075702,123170,199426,5866,0.6392,0.0639,115496.0,Queens,83930.0,0
1900,36081076901,97097,250001,4672,0.4252,0.04,115496.0,Queens,134505.0,0
1901,36081076902,98438,131806,1168,0.4249,0.0531,115496.0,Queens,16310.0,0
1902,36081077300,99444,161786,2136,0.5093,0.0435,115496.0,Queens,46290.0,0
1903,36081077500,90781,79583,2201,0.661,0.0645,115496.0,Queens,-35913.0,1
1904,36081077902,92214,142931,5062,0.728,0.1201,115496.0,Queens,27435.0,0
1905,36081077903,84318,130692,3418,0.7678,0.0688,115496.0,Queens,15196.0,0
1906,36081077904,103542,192188,6281,0.8088,0.0403,115496.0,Queens,76692.0,0
1907,36081077905,93579,123921,2851,0.762,0.0831,115496.0,Queens,8425.0,0
1908,36081077906,70096,181625,3655,0.6505,0.0681,115496.0,Queens,66129.0,0
1909,36081077907,49857,107770,3521,0.7094,0.2042,115496.0,Queens,-7726.0,1
1910,36081077908,53362,82711,3267,0.6614,0.2994,115496.0,Queens,-32785.0,1
1911,36081078800,110833,108875,2082,0.9213,0.047,115496.0,Queens,-6621.0,1
1912,36081079000,81573,128958,2745,0.7838,0.0903,115496.0,Queens,13462.0,0
1913,36081079200,68871,66250,2675,0.8488,0.0579,115496.0,Queens,-49246.0,1
1914,36081079701,41944,40288,6505,0.4082,0.2719,115496.0,Queens,-75208.0,1
1915,36081079702,54096,44936,4026,0.5089,0.2707,115496.0,Queens,-70560.0,1
1916,36081079900,46273,21412,3401,0.6635,0.3908,115496.0,Queens,-94084.0,1
1917,36081080301,50033,63839,3441,0.7123,0.0706,115496.0,Queens,-51657.0,1
1918,36081080302,71760,243322,3567,0.8248,0.0841,115496.0,Queens,127826.0,0
1919,36081080900,73946,170982,7434,0.7333,0.1362,115496.0,Queens,55486.0,0
1920,36081081400,125343,126667,4971,0.8226,0.1046,115496.0,Queens,11171.0,0
1921,36081081800,88068,119183,4239,0.7554,0.0986,115496.0,Queens,3687.0,0
1922,36081083700,56356,48864,5531,0.7588,0.0834,115496.0,Queens,-66632.0,1
1923,36081083800,84481,106683,5904,0.8693,0.0681,115496.0,Queens,-8813.0,1
1924,36081084000,106325,105388,7216,0.7846,0.0807,115496.0,Queens,-10108.0,1
1925,36081084500,32285,70417,4984,0.3628,0.253,115496.0,Queens,-45079.0,1
1926,36081084601,94414,158750,3081,0.9195,0.0444,115496.0,Queens,43254.0,0
1927,36081084602,73036,113205,1201,1.0,0.1466,115496.0,Queens,-2291.0,1
1928,36081084901,48191,49415,2400,0.4463,0.2217,115496.0,Queens,-66081.0,1
1929,36081084902,48409,75033,4086,0.3008,0.3446,115496.0,Queens,-40463.0,1
1930,36081085300,32404,73198,5742,0.2977,0.1764,115496.0,Queens,-42298.0,1
1931,36081085500,38567,47586,7041,0.2715,0.1258,115496.0,Queens,-67910.0,1
1932,36081085700,47609,49130,5033,0.3282,0.1885,115496.0,Queens,-66366.0,1
1933,36081085900,53821,102513,5465,0.3624,0.2101,115496.0,Queens,-12983.0,1
1934,36081086100,52019,64271,2282,0.5175,0.2732,115496.0,Queens,-51225.0,1
1935,36081086300,41716,78030,6807,0.462,0.2086,115496.0,Queens,-37466.0,1
1936,36081086400,106612,136042,2827,0.8906,0.1588,115496.0,Queens,20546.0,0
1937,36081086500,40777,63204,4333,0.2167,0.1482,115496.0,Queens,-52292.0,1
1938,36081086900,41645,64549,1693,0.4511,0.1548,115496.0,Queens,-50947.0,1
1939,36081087100,39261,67841,3589,0.2893,0.2025,115496.0,Queens,-47655.0,1
1940,36081088400,97830,163304,9187,0.883,0.0551,115496.0,Queens,47808.0,0
1941,36081088902,50307,77975,5580,0.4023,0.1658,115496.0,Queens,-37521.0,1
1942,36081088903,73060,142125,5266,0.8391,0.1535,115496.0,Queens,26629.0,0
1943,36081089201,132739,214096,9069,0.9687,0.0594,115496.0,Queens,98600.0,0
1944,36081090700,83917,83850,1590,0.8577,0.1809,115496.0,Queens,-31646.0,1
1945,36081091603,113047,206512,3782,0.8967,0.0391,115496.0,Queens,91016.0,0
1946,36081091900,88466,74375,5776,0.77,0.1067,115496.0,Queens,-41121.0,1
1947,36081092200,163500,250001,2273,0.9401,0.0383,115496.0,Queens,134505.0,0
1948,36081092500,50234,60859,3611,0.6641,0.2676,115496.0,Queens,-54637.0,1
1949,36081092800,138452,169688,3925,0.9563,0.0423,115496.0,Queens,54192.0,0
1950,36081092900,74122,85344,7750,0.9332,0.0521,115496.0,Queens,-30152.0,1
1951,36081093401,92847,142361,4094,0.8449,0.1344,115496.0,Queens,26865.0,0
1952,36081093402,98636,188657,4378,0.7056,0.1047,115496.0,Queens,73161.0,0
1953,36081093800,60917,94421,5289,0.7127,0.1939,115496.0,Queens,-21075.0,1
1954,36081093900,83929,86944,6245,0.892,0.0601,115496.0,Queens,-28552.0,1
1955,36081094201,70236,108865,3343,0.6892,0.2478,115496.0,Queens,-6631.0,1
1956,36081094202,51098,54160,6057,0.6232,0.2224,115496.0,Queens,-61336.0,1
1957,36081094203,55231,115956,6701,0.6283,0.1273,115496.0,Queens,460.0,0
1958,36081094500,70840,103173,4081,0.8795,0.1098,115496.0,Queens,-12323.0,1
1959,36081094700,73487,87292,2324,0.7353,0.102,115496.0,Queens,-28204.0,1
1960,36081095400,75781,64492,6823,0.7184,0.1451,115496.0,Queens,-51004.0,1
1961,36081096400,83438,120045,7271,0.801,0.1656,115496.0,Queens,4549.0,0
1962,36081097202,33051,51229,3689,0.2211,0.3582,115496.0,Queens,-64267.0,1
1963,36081097204,56586,136000,4094,0.5638,0.0928,115496.0,Queens,20504.0,0
1964,36081097205,27790,43074,3645,0.4048,0.4631,115496.0,Queens,-72422.0,1
1965,36081097206,32060,26722,2923,0.2527,0.3801,115496.0,Queens,-88774.0,1
1966,36081097300,108162,151250,2347,0.9144,0.0457,115496.0,Queens,35754.0,0
1967,36081098100,95694,105060,2273,0.9285,0.1237,115496.0,Queens,-10436.0,1
1968,36081098700,92500,161500,2806,0.8632,0.1112,115496.0,Queens,46004.0,0
1969,36081099100,106250,164687,7812,0.8929,0.058,115496.0,Queens,49191.0,0
1970,36081099200,31258,173159,4402,0.4837,0.3697,115496.0,Queens,57663.0,0
1971,36081099701,105069,129226,2880,0.8766,0.0884,115496.0,Queens,13730.0,0
1972,36081099703,104634,183194,3990,0.8479,0.0229,115496.0,Queens,67698.0,0
1973,36081099704,82873,101667,7453,0.7975,0.0758,115496.0,Queens,-13829.0,1
1974,36081099705,130833,221458,2698,0.9382,0.0423,115496.0,Queens,105962.0,0
1975,36081099801,68370,97708,9308,0.6614,0.0752,115496.0,Queens,-17788.0,1
1976,36081099802,53591,98077,6489,0.4154,0.2584,115496.0,Queens,-17419.0,1
1977,36081100801,119674,101198,3042,0.883,0.0552,115496.0,Queens,-14298.0,1
1978,36081100803,44146,68426,4081,0.5504,0.2081,115496.0,Queens,-47070.0,1
1979,36081100804,109878,111379,4952,0.8989,0.0652,115496.0,Queens,-4117.0,1
1980,36081101002,38395,238750,5393,0.5918,0.1735,115496.0,Queens,123254.0,0
1981,36081101004,43168,66910,7499,0.503,0.1751,115496.0,Queens,-48586.0,1
1982,36081101700,80000,168177,6724,0.87,0.0726,115496.0,Queens,52681.0,0
1983,36081102900,91000,188266,3931,0.9228,0.0483,115496.0,Queens,72770.0,0
1984,36081103201,42857,34734,7226,0.4828,0.3361,115496.0,Queens,-80762.0,1
1985,36081103202,72279,92303,8397,0.6911,0.1496,115496.0,Queens,-23193.0,1
1986,36081103300,90457,150972,4784,0.8591,0.0694,115496.0,Queens,35476.0,0
1987,36081103900,67023,62059,7132,0.898,0.1067,115496.0,Queens,-53437.0,1
1988,36081104700,59973,97917,7009,0.8106,0.1204,115496.0,Queens,-17579.0,1
1989,36081105900,105721,77679,3948,0.8946,0.0286,115496.0,Queens,-37817.0,1
1990,36081107201,91029,168625,2429,0.9275,0.1174,115496.0,Queens,53129.0,0
1991,36081108500,60761,128594,2584,0.9011,0.0295,115496.0,Queens,13098.0,0
1992,36081109300,127104,203281,3123,0.9605,0.1209,115496.0,Queens,87785.0,0
1993,36081109700,103958,95288,1726,0.8331,0.0193,115496.0,Queens,-20208.0,1
1994,36081109900,88393,156875,3471,0.8943,0.0452,115496.0,Queens,41379.0,0
1995,36081111300,105263,158850,2636,0.9747,0.1051,115496.0,Queens,43354.0,0
1996,36081112300,107500,166625,2226,0.9096,0.1159,115496.0,Queens,51129.0,0
1997,36081112900,87188,87682,2327,0.8907,0.0365,115496.0,Queens,-27814.0,1
1998,36081113300,108500,195625,1416,0.9407,0.0381,115496.0,Queens,80129.0,0
1999,36081113900,66081,143750,3997,0.8708,0.1181,115496.0,Queens,28254.0,0
2000,36081114100,106705,98500,2491,0.9443,0.0334,115496.0,Queens,-16996.0,1
2001,36081114700,87781,110000,1910,0.9434,0.0497,115496.0,Queens,-5496.0,1
2002,36081115100,81563,106375,839,0.8843,0.0181,115496.0,Queens,-9121.0,1
2003,36081115500,79519,153182,2384,0.752,0.1187,115496.0,Queens,37686.0,0
2004,36081115700,59722,92458,3221,0.68,0.1431,115496.0,Queens,-23038.0,1
2005,36081115900,67981,120353,4209,0.6093,0.1468,115496.0,Queens,4857.0,0
2006,36081116100,29832,46239,3867,0.4346,0.2768,115496.0,Queens,-69257.0,1
2007,36081116301,30642,47495,4771,0.5165,0.2609,115496.0,Queens,-68001.0,1
2008,36081116302,60916,94419,4036,0.551,0.2666,115496.0,Queens,-21077.0,1
2009,36081116700,53482,60750,2083,0.6215,0.2641,115496.0,Queens,-54746.0,1
2010,36081117100,61154,59880,2510,0.6931,0.157,115496.0,Queens,-55616.0,1
2011,36081117500,82545,116713,4541,0.7313,0.0832,115496.0,Queens,1217.0,0
2012,36081118100,78625,69063,1734,0.781,0.1113,115496.0,Queens,-46433.0,1
2013,36081118500,50000,77500,1930,0.6601,0.0938,115496.0,Queens,-37996.0,1
2014,36081118700,51250,86845,2497,0.635,0.1438,115496.0,Queens,-28651.0,1
2015,36081118900,46426,41318,1857,0.6117,0.1357,115496.0,Queens,-74178.0,1
2016,36081119100,37886,109444,2944,0.7922,0.1816,115496.0,Queens,-6052.0,1
2017,36081119300,46864,72639,2058,0.7772,0.1156,115496.0,Queens,-42857.0,1
2018,36081119500,89583,88000,1559,0.9262,0.0738,115496.0,Queens,-27496.0,1
2019,36081119900,100000,153125,1618,0.9719,0.1471,115496.0,Queens,37629.0,0
2020,36081120100,65156,85433,1416,0.6675,0.1504,115496.0,Queens,-30063.0,1
2021,36081120300,56250,163547,1684,0.5978,0.1508,115496.0,Queens,48051.0,0
2022,36081120500,25292,39202,2748,0.3773,0.2513,115496.0,Queens,-76294.0,1
2023,36081120701,94196,97014,3191,0.9546,0.0552,115496.0,Queens,-18482.0,1
2024,36081121500,88771,116759,4804,0.8036,0.1343,115496.0,Queens,1263.0,0
2025,36081122300,84130,84075,3152,0.9055,0.0768,115496.0,Queens,-31421.0,1
2026,36081122702,32378,50185,6454,0.4138,0.2935,115496.0,Queens,-65311.0,1
2027,36081122703,71742,81415,7738,0.8332,0.0517,115496.0,Queens,-34081.0,1
2028,36081122704,60625,93968,4590,0.5079,0.0514,115496.0,Queens,-21528.0,1
2029,36081124100,81250,84531,3978,0.7619,0.1055,115496.0,Queens,-30965.0,1
2030,36081124700,74922,116129,3668,0.853,0.1032,115496.0,Queens,633.0,0
2031,36081125700,71852,111370,3418,0.8064,0.1449,115496.0,Queens,-4126.0,1
2032,36081126500,123906,165948,1843,0.826,0.0635,115496.0,Queens,50452.0,0
2033,36081126700,78750,122062,4821,0.9184,0.3041,115496.0,Queens,6566.0,0
2034,36081127700,127730,128201,3331,0.9835,0.0073,115496.0,Queens,12705.0,0
2035,36081129102,122123,127173,4083,0.9732,0.0536,115496.0,Queens,11677.0,0
2036,36081129103,69964,131700,4477,0.8011,0.1351,115496.0,Queens,16204.0,0
2037,36081129104,96711,139970,4384,0.9106,0.0536,115496.0,Queens,24474.0,0
2038,36081130100,87083,82069,4075,0.8407,0.0434,115496.0,Queens,-33427.0,1
2039,36081133300,118562,143558,4115,0.9758,0.0321,115496.0,Queens,28062.0,0
2040,36081133900,125063,193847,1310,0.9222,0.1634,115496.0,Queens,78351.0,0
2041,36081134100,80964,125494,3508,0.935,0.0519,115496.0,Queens,9998.0,0
2042,36081134701,74518,115502,5313,0.7619,0.1455,115496.0,Queens,6.0,0
2043,36081134702,78618,64459,4726,0.862,0.1113,115496.0,Queens,-51037.0,1
2044,36081136700,86470,97880,6585,0.8586,0.091,115496.0,Queens,-17616.0,1
2045,36081137700,90238,121447,7882,0.8436,0.0578,115496.0,Queens,5951.0,0
2046,36081138501,92654,113553,4515,0.9158,0.0618,115496.0,Queens,-1943.0,1
2047,36081139900,127431,161964,1662,0.9365,0.0634,115496.0,Queens,46468.0,0
2048,36081140300,69531,169063,2729,0.9175,0.0773,115496.0,Queens,53567.0,0
2049,36081140901,103500,160425,1261,0.9069,0.0367,115496.0,Queens,44929.0,0
2050,36081140902,83081,148990,2647,0.9207,0.0944,115496.0,Queens,33494.0,0
2051,36081141700,67298,119770,5017,0.9108,0.2013,115496.0,Queens,4274.0,0
2052,36081142900,72979,114783,4086,0.8663,0.0198,115496.0,Queens,-713.0,1
2053,36081143500,109732,172857,2553,0.8999,0.049,115496.0,Queens,57361.0,0
2054,36081144100,105456,163456,3172,0.9249,0.1155,115496.0,Queens,47960.0,0
2055,36081144700,80469,86875,3436,0.856,0.1907,115496.0,Queens,-28621.0,1
2056,36081145101,72045,92885,1037,0.7901,0.1051,115496.0,Queens,-22611.0,1
2057,36081145102,70582,109375,2748,0.7998,0.0811,115496.0,Queens,-6121.0,1
2058,36081145900,92167,146863,2854,0.8916,0.0467,115496.0,Queens,31367.0,0
2059,36081146300,74370,115273,2951,0.8711,0.0789,115496.0,Queens,-223.0,1
2060,36081146700,104167,161458,2828,0.8363,0.0633,115496.0,Queens,45962.0,0
2061,36081147100,91094,141195,3322,0.9201,0.0933,115496.0,Queens,25699.0,0
2062,36081147900,78958,181310,4649,0.8106,0.1106,115496.0,Queens,65814.0,0
2063,36081148300,118345,132188,2960,0.8969,0.0459,115496.0,Queens,16692.0,0
2064,36081150701,150284,204583,3295,0.9277,0.014,115496.0,Queens,89087.0,0
2065,36081150702,96336,107111,3184,0.8282,0.0338,115496.0,Queens,-8385.0,1
2066,36081152901,72967,68802,6291,0.8767,0.1351,115496.0,Queens,-46694.0,1
2067,36081152902,105207,162566,6168,0.9938,0.0462,115496.0,Queens,47070.0,0
2068,36081155101,60800,94240,2075,0.655,0.1258,115496.0,Queens,-21256.0,1
2069,36081155103,96375,149381,4986,0.9112,0.0655,115496.0,Queens,33885.0,0
2070,36081155104,129167,200208,3867,0.7801,0.068,115496.0,Queens,84712.0,0
2071,36081156700,61406,133125,1652,0.716,0.3485,115496.0,Queens,17629.0,0
2072,36081157101,102525,152672,8902,0.8555,0.0439,115496.0,Queens,37176.0,0
2073,36081157102,111250,55278,2297,0.9103,0.0909,115496.0,Queens,-60218.0,1
2074,36081157901,111391,175570,5825,0.9124,0.143,115496.0,Queens,60074.0,0
2075,36081157902,88355,118364,4218,0.9026,0.0312,115496.0,Queens,2868.0,0
2076,36081157903,108387,135451,4378,0.9697,0.0208,115496.0,Queens,19955.0,0
2077,36081161700,123728,106667,5155,0.9057,0.0929,115496.0,Queens,-8829.0,1
2078,36081162100,88086,124688,6244,0.9214,0.0551,115496.0,Queens,9192.0,0
2079,36085000300,66938,51250,2187,0.6145,0.1717,110453.0,Staten Island,-59203.0,1
2080,36085000700,53615,118842,4578,0.4747,0.1861,110453.0,Staten Island,8389.0,0
2081,36085000800,83697,95000,5751,0.8744,0.0831,110453.0,Staten Island,-15453.0,1
2082,36085000900,63542,77965,1924,0.6108,0.1138,110453.0,Staten Island,-32488.0,1
2083,36085001100,49539,76785,3106,0.5408,0.2762,110453.0,Staten Island,-33668.0,1
2084,36085001700,55323,85750,1543,0.7027,0.2132,110453.0,Staten Island,-24703.0,1
2085,36085001800,78295,86250,525,1.0,0.0,110453.0,Staten Island,-24203.0,1
2086,36085002001,68586,106308,2883,0.7618,0.0985,110453.0,Staten Island,-4145.0,1
2087,36085002002,80764,215461,3143,0.8228,0.0563,110453.0,Staten Island,105008.0,0
2088,36085002100,61500,95325,4854,0.6663,0.2335,110453.0,Staten Island,-15128.0,1
2089,36085002700,30188,49167,1843,0.6378,0.5398,110453.0,Staten Island,-61286.0,1
2090,36085002900,41111,90250,4956,0.4138,0.3436,110453.0,Staten Island,-20203.0,1
2091,36085003300,99750,109208,3758,0.8368,0.0592,110453.0,Staten Island,-1245.0,1
2092,36085003600,105714,149875,3189,0.9197,0.0458,110453.0,Staten Island,39422.0,0
2093,36085003900,85221,124028,2319,0.8018,0.0673,110453.0,Staten Island,13575.0,0
2094,36085004001,52204,80916,3159,0.9233,0.0552,110453.0,Staten Island,-29537.0,1
2095,36085004002,115632,210625,2395,0.9507,0.0,110453.0,Staten Island,100172.0,0
2096,36085004003,13855,120485,2961,0.3664,0.5096,110453.0,Staten Island,10032.0,0
2097,36085004004,84732,131334,4361,0.7714,0.1178,110453.0,Staten Island,20881.0,0
2098,36085004700,101196,171136,3158,0.8616,0.0753,110453.0,Staten Island,60683.0,0
2099,36085005000,75833,177917,4624,0.8795,0.1328,110453.0,Staten Island,67464.0,0
2100,36085005901,77238,156083,3316,0.864,0.0353,110453.0,Staten Island,45630.0,0
2101,36085006400,61154,94788,3480,0.7334,0.1986,110453.0,Staten Island,-15665.0,1
2102,36085006700,129722,227992,2737,0.9076,0.0759,110453.0,Staten Island,117539.0,0
2103,36085007001,67679,116636,3180,0.9078,0.0742,110453.0,Staten Island,6183.0,0
2104,36085007002,85380,132083,6761,0.8639,0.1082,110453.0,Staten Island,21630.0,0
2105,36085007400,68264,98021,4998,0.7428,0.1303,110453.0,Staten Island,-12432.0,1
2106,36085007500,99324,141471,4269,0.8554,0.1901,110453.0,Staten Island,31018.0,0
2107,36085007700,80761,80870,1646,0.7839,0.1974,110453.0,Staten Island,-29583.0,1
2108,36085008100,55694,201313,4622,0.5799,0.1501,110453.0,Staten Island,90860.0,0
2109,36085009601,101625,115344,4673,0.8892,0.0741,110453.0,Staten Island,4891.0,0
2110,36085009602,76484,185714,3353,0.8899,0.0458,110453.0,Staten Island,75261.0,0
2111,36085009701,106075,69500,4288,0.8181,0.0354,110453.0,Staten Island,-40953.0,1
2112,36085010500,86250,106645,4545,0.7464,0.1285,110453.0,Staten Island,-3808.0,1
2113,36085011201,95586,168482,5846,0.9118,0.0306,110453.0,Staten Island,58029.0,0
2114,36085011203,75071,100543,6622,0.8676,0.0944,110453.0,Staten Island,-9910.0,1
2115,36085011204,155270,240668,260,0.2273,0.1769,110453.0,Staten Island,130215.0,0
2116,36085011401,75284,88538,3273,0.649,0.1882,110453.0,Staten Island,-21915.0,1
2117,36085011402,88781,103667,3532,0.839,0.0546,110453.0,Staten Island,-6786.0,1
2118,36085012100,149750,165781,3076,0.9369,0.0166,110453.0,Staten Island,55328.0,0
2119,36085012200,93777,145354,3976,0.8488,0.0081,110453.0,Staten Island,34901.0,0
2120,36085012500,111434,147596,3020,0.7953,0.1288,110453.0,Staten Island,37143.0,0
2121,36085012804,84706,101339,4574,0.7912,0.0677,110453.0,Staten Island,-9114.0,1
2122,36085012805,114591,146827,2370,0.9712,0.0965,110453.0,Staten Island,36374.0,0
2123,36085012806,56345,115461,5595,0.6862,0.0978,110453.0,Staten Island,5008.0,0
2124,36085013201,120872,129904,1417,0.9444,0.0508,110453.0,Staten Island,19451.0,0
2125,36085013203,116755,181538,6684,0.9228,0.0762,110453.0,Staten Island,71085.0,0
2126,36085013204,97752,147000,5246,0.9284,0.0799,110453.0,Staten Island,36547.0,0
2127,36085013301,16250,25187,1091,0.1012,0.5438,110453.0,Staten Island,-85266.0,1
2128,36085013302,93929,111435,3846,0.8253,0.2598,110453.0,Staten Island,982.0,0
2129,36085013400,79412,129150,4225,0.9316,0.2613,110453.0,Staten Island,18697.0,0
2130,36085013800,132261,182337,6705,0.8969,0.0365,110453.0,Staten Island,71884.0,0
2131,36085014100,59825,105147,2463,0.8607,0.2261,110453.0,Staten Island,-5306.0,1
2132,36085014604,125750,205400,7392,0.8929,0.0185,110453.0,Staten Island,94947.0,0
2133,36085014605,120351,141442,4043,0.9264,0.0502,110453.0,Staten Island,30989.0,0
2134,36085014606,92012,146346,5732,0.9394,0.0464,110453.0,Staten Island,35893.0,0
2135,36085014607,109427,152885,4841,0.9321,0.0983,110453.0,Staten Island,42432.0,0
2136,36085014608,114205,169148,3304,0.8896,0.0726,110453.0,Staten Island,58695.0,0
2137,36085014700,103646,116534,3288,0.8799,0.0237,110453.0,Staten Island,6081.0,0
2138,36085015100,104191,134706,6017,0.9453,0.0422,110453.0,Staten Island,24253.0,0
2139,36085015601,125774,147386,6262,0.934,0.0291,110453.0,Staten Island,36933.0,0
2140,36085015602,123291,135924,3533,0.9334,0.0996,110453.0,Staten Island,25471.0,0
2141,36085015603,74656,117679,4903,0.896,0.0985,110453.0,Staten Island,7226.0,0
2142,36085016901,136506,186595,3870,0.877,0.0457,110453.0,Staten Island,76142.0,0
2143,36085017005,101509,156168,4873,0.9113,0.0435,110453.0,Staten Island,45715.0,0
2144,36085017007,93634,106389,6457,0.9636,0.076,110453.0,Staten Island,-4064.0,1
2145,36085017009,91641,169643,5186,0.9759,0.0256,110453.0,Staten Island,59190.0,0
2146,36085017011,119352,152703,4920,0.9394,0.0849,110453.0,Staten Island,42250.0,0
2147,36085017012,103068,158938,4364,0.906,0.0713,110453.0,Staten Island,48485.0,0
2148,36085017013,81611,136400,4158,0.9362,0.0471,110453.0,Staten Island,25947.0,0
2149,36085017014,97692,150987,4377,0.9473,0.0288,110453.0,Staten Island,40534.0,0
2150,36085017015,126588,222985,2940,0.9463,0.0146,110453.0,Staten Island,112532.0,0
2151,36085017016,113068,147979,4758,0.909,0.0336,110453.0,Staten Island,37526.0,0
2152,36085017300,39974,111000,2372,0.6548,0.1391,110453.0,Staten Island,547.0,0
2153,36085017600,160870,187328,4963,0.9303,0.0385,110453.0,Staten Island,76875.0,0
2154,36085017701,144375,177193,3556,0.8486,0.0169,110453.0,Staten Island,66740.0,0
2155,36085017702,101608,131313,2331,0.95,0.0626,110453.0,Staten Island,20860.0,0
2156,36085018100,91592,218250,3268,0.7994,0.0735,110453.0,Staten Island,107797.0,0
2157,36085018701,122148,131250,1931,0.9437,0.0971,110453.0,Staten Island,20797.0,0
2158,36085018703,80778,76250,4794,0.7968,0.095,110453.0,Staten Island,-34203.0,1
2159,36085018704,112091,188281,3770,0.8763,0.0688,110453.0,Staten Island,77828.0,0
2160,36085018901,133946,207616,5216,0.8844,0.0217,110453.0,Staten Island,97163.0,0
2161,36085018902,102219,133643,6277,0.9576,0.1936,110453.0,Staten Island,23190.0,0
2162,36085019700,89868,116250,1840,0.9496,0.0837,110453.0,Staten Island,5797.0,0
2163,36085019800,88013,135382,7733,0.9424,0.0895,110453.0,Staten Island,24929.0,0
2164,36085020100,104750,200029,3777,0.8919,0.1433,110453.0,Staten Island,89576.0,0
2165,36085020701,63750,98812,3168,0.791,0.1966,110453.0,Staten Island,-11641.0,1
2166,36085020702,28523,44210,2311,0.4888,0.4115,110453.0,Staten Island,-66243.0,1
2167,36085020803,133630,198098,8451,0.9746,0.1088,110453.0,Staten Island,87645.0,0
2168,36085020804,92500,138692,6055,0.9386,0.0335,110453.0,Staten Island,28239.0,0
2169,36085020805,116765,107500,6446,0.955,0.0309,110453.0,Staten Island,-2953.0,1
2170,36085020806,79744,198500,2514,0.8576,0.0637,110453.0,Staten Island,88047.0,0
2171,36085021300,74141,132800,5027,0.8222,0.165,110453.0,Staten Island,22347.0,0
2172,36085022300,56696,120313,2765,0.7974,0.2043,110453.0,Staten Island,9860.0,0
2173,36085022601,126364,168523,6946,0.9459,0.0415,110453.0,Staten Island,58070.0,0
2174,36085023100,80234,119432,5259,0.8305,0.111,110453.0,Staten Island,8979.0,0
2175,36085023900,74837,88438,3729,0.8155,0.1536,110453.0,Staten Island,-22015.0,1
2176,36085024401,118592,183817,5704,0.8971,0.0412,110453.0,Staten Island,73364.0,0
2177,36085024402,117019,193750,5028,0.9339,0.0267,110453.0,Staten Island,83297.0,0
2178,36085024700,74263,131786,2886,0.7468,0.1268,110453.0,Staten Island,21333.0,0
2179,36085024800,125446,126094,4864,0.9837,0.0552,110453.0,Staten Island,15641.0,0
2180,36085025100,112244,154628,6002,0.943,0.0203,110453.0,Staten Island,44175.0,0
2181,36085027301,87303,125938,4034,0.9178,0.083,110453.0,Staten Island,15485.0,0
2182,36085027302,81083,148949,4158,0.9192,0.1688,110453.0,Staten Island,38496.0,0
2183,36085027702,82721,152188,6540,0.8444,0.1213,110453.0,Staten Island,41735.0,0
